key,类目,搜索条数,搜索n,搜索占比%,助手条数,助手n,助手占比%,差_pp,低_pp,高_pp,显著,归属,另一边期望条数,另一边P(0),缺席判定,助手行占该类比例%
DRUG_EFFICACY_LOOKUP,查询药品的功效与作用,2898,19996,14.493,105,2956,3.552,-10.941,-11.726,-10.067,True,两界面都有,,,,3.5
HERB_FOOD_EFFICACY_LOOKUP,查询中药材/食材/茶饮的功效与作用,3355,19996,16.778,280,2956,9.472,-7.306,-8.438,-6.085,True,两界面都有,,,,7.7
DISEASE_SYMPTOM_LIST,查询疾病的症状与早期征兆,1349,19996,6.746,90,2956,3.045,-3.702,-4.366,-2.939,True,两界面都有,,,,6.25
BARE_ENTITY_LOOKUP,仅给出名称的裸实体查询,2988,19996,14.943,336,2956,11.367,-3.576,-4.78,-2.286,True,两界面都有,,,,10.11
DISEASE_DEFINITION_CAUSE,查询疾病或医学术语的定义、病因与传染性,1116,19996,5.581,67,2956,2.267,-3.315,-3.893,-2.638,True,两界面都有,,,,5.66
SYMPTOM_CAUSE_EXPLANATION,解释自身症状的原因,1904,19996,9.522,247,2956,8.356,-1.166,-2.197,-0.04,True,两界面都有,,,,11.48
TCM_THEORY_AND_FORMULAS,查询中医方剂组成、经络穴位与中医理论,359,19996,1.795,22,2956,0.744,-1.051,-1.369,-0.633,True,两界面都有,,,,5.77
NORMAL_RANGE_LOOKUP,查询指标的正常值或参考范围,263,19996,1.315,24,2956,0.812,-0.503,-0.817,-0.083,True,两界面都有,,,,8.36
TREATMENT_SEEKING,寻找疾病的治疗或缓解方案,1571,19996,7.857,218,2956,7.375,-0.482,-1.448,0.581,False,两界面都有,,,,12.19
PERSONAL_RESULT_INTERPRETATION,解读用户本人的检查数值或报告分级,800,19996,4.001,109,2956,3.687,-0.313,-0.995,0.474,False,两界面都有,,,,11.99
FOOD_THERAPY_PREPARATION,获取食疗/养生方的做法与搭配,141,19996,0.705,22,2956,0.744,0.039,-0.243,0.434,False,两界面都有,,,,13.5
DOSAGE_USAGE,查询药品用法用量与服用时机,254,19996,1.27,39,2956,1.319,0.049,-0.34,0.55,False,两界面都有,,,,13.31
SYMPTOM_TO_PRODUCT,由自述症状直接索取药品或药膏,130,19996,0.65,22,2956,0.744,0.094,-0.186,0.488,False,两界面都有,,,,14.47
PROGNOSIS_SEVERITY,评估疾病的严重程度、预后或时间预期,240,19996,1.2,45,2956,1.522,0.322,-0.093,0.85,False,两界面都有,,,,15.79
CARE_LOGISTICS_COST_DURATION,查询诊疗项目的费用、时长与恢复参数,355,19996,1.775,68,2956,2.3,0.525,0.006,1.155,True,两界面都有,,,,16.08
OPTION_ADJUDICATION,在两个或几个选项之间给出裁决,302,19996,1.51,61,2956,2.064,0.553,0.066,1.153,True,两界面都有,,,,16.8
EPISODE_TRIAGE,对正在发生的具体不适做分诊与处置判断,81,19996,0.405,65,2956,2.199,1.794,1.314,2.393,True,两界面都有,,,,44.52
CARE_ROUTING_AND_NAVIGATION,查询就医科室、医院/医生导航与挂号入口,328,19996,1.64,146,2956,4.939,3.299,2.551,4.156,True,两界面都有,,,,30.8
FEASIBILITY_CLAIM_VERDICT,对具体行为、搭配或说法给出是否可行的裁决,669,19996,3.346,478,2956,16.171,12.825,11.516,14.217,True,两界面都有,,,,41.67
OUT_OF_DOMAIN_OR_UNCLASSIFIABLE,处理非健康或无法归入上述意图的残余,893,19996,4.466,512,2956,17.321,12.855,11.501,14.288,True,两界面都有,,,,36.44
