source,label,k,n,row_share,lo,hi,pv_share
2025search,QQ官网查询,314,9997,0.031409422826848055,0.028166224120411067,0.03501260552898671,0.08571750587416664
2025search,微信下载与使用支持查询,255,9997,0.02550765229568871,0.022594570576507926,0.028785251910826537,0.0794399441932292
2025search,豆包App下载及功能查询,61,9997,0.006101830549164749,0.004753530055809537,0.007829557017282886,0.03610324252599141
2025search,应用商店下载,204,9997,0.020406121836550967,0.017813245458941647,0.023367435244236408,0.05268986605184948
2025search,论坛社区入口查询,835,9997,0.08352505751725518,0.07826018502934709,0.0891098773562368,0.10250188921879971
2025search,查询软件定义与用途,307,9997,0.03070921276382915,0.027503313839833024,0.03427563360389621,0.03651206282391921
2025search,七月朋友圈文案查询,122,9997,0.012203661098329498,0.01023105500712699,0.014551005572505455,0.01837906252045414
2025search,网络加速器查询下载,900,9997,0.09002700810243074,0.08457269256269567,0.09579627601838167,0.10035103242876009
2025search,Excel表格操作与制作查询,231,9997,0.023106932079623888,0.020339833269435705,0.026240393084178096,0.019117249171421363
2025search,APP下载获取,572,9997,0.05721716514954486,0.05283210368580399,0.06194238440109093,0.03719039650318638
2025search,查询软件工具信息,398,9997,0.039811943583074924,0.03615272880539509,0.043824687312025004,0.0432771987129161
2025search,万能遥控器与WiFi万能钥匙下载,105,9997,0.010503150945283585,0.00868433968945182,0.012698006962128488,0.016298209206087082
2025search,软件与应用下载查询,352,9997,0.03521056316895069,0.031772396203587266,0.03900579399086823,0.02629435551475131
2025search,下载安装应用软件,484,9997,0.04841452435730719,0.04437770955376725,0.052798259376151895,0.034443460117794845
2025search,查找VPN软件与服务,110,9997,0.01100330099029709,0.009138013686605934,0.013244248826166179,0.012835487281943551
2025search,毕业发朋友圈文案查询,42,9997,0.004201260378113434,0.003109810338461535,0.005673596462102029,0.004424919697262968
2025search,图片编辑与绘图软件查询,271,9997,0.02710813243973192,0.024101778838625968,0.030477774404522272,0.027011541123016757
2025search,查询软件及工具信息,375,9997,0.037511253376012806,0.03396067730104004,0.041417125854897756,0.024758479258495187
2025search,微信聊天记录恢复查询,223,9997,0.02230669200760228,0.019590035568922012,0.025390325406784896,0.01565207712562929
2025search,软件下载查询,349,9997,0.03491047314194258,0.03148726440539831,0.038690976272342095,0.022989141410871047
2025search,去除图片视频水印,77,9997,0.007702310693207963,0.006167595582223506,0.009615222246682695,0.009296111551938555
2025search,查询软件应用版本与下载渠道,306,9997,0.030609182754826447,0.027408650027151978,0.03417031424433889,0.022546369427242065
2025search,查找AI软件与工具,162,9997,0.016204861458437532,0.013909126993701353,0.018872260475465537,0.011225057324096142
2025search,微信账号注册与手机号绑定查询,197,9997,0.01970591177353206,0.017160164173651623,0.022620634323857903,0.010522922463100291
2025search,安卓应用及商店下载查询,187,9997,0.01870561168350505,0.01622874420734939,0.021552222567776523,0.016266357624656065
2025search,复制网址并用浏览器打开,301,9997,0.030109032709812945,0.026935475087049764,0.03364357332324931,0.015574023250254374
2025search,微信账号与支付功能关闭及解限方法查询,284,9997,0.02840852255676703,0.025328545393027188,0.03185078908921975,0.01787433746085493
2025search,删除或清理不需要的内容,57,9997,0.005701710513153946,0.004403737692875697,0.007379416691263281,0.004158206454950488
2025search,微信功能设置与操作查询,282,9997,0.02820846253876163,0.0251396919822721,0.03163967615549812,0.015264257870403265
2025search,查询微信好友删除拉黑状态及恢复联系方法,227,9997,0.022706812043613085,0.019964816506920398,0.025815477157739956,0.01227755958083319
2025search,朋友圈发布方法查询,149,9997,0.014904471341402421,0.012708703005422248,0.017472903224645946,0.009409517182528113
2025search,查询微信朋友圈与聊天背景图,98,9997,0.00980294088226468,0.008051133307201308,0.01193133113871047,0.005271611735522669
2025search,微信群建群、群管理与群名查询,190,9997,0.019005701710513155,0.016507971505636484,0.021872944786204513,0.0112894605217149
2025search,微信语音与声音设置查询,110,9997,0.01100330099029709,0.009138013686605934,0.013244248826166179,0.0063139634882871925
2025search,朋友圈文案句子查询,197,9997,0.01970591177353206,0.017160164173651623,0.022620634323857903,0.009672030216300238
2025search,建党节朋友圈文案查询,29,9997,0.0029008702610783233,0.002020603028304775,0.004163022533160095,0.00174903683967909
2025search,汉字五笔打法查询,561,9997,0.05611683505051515,0.0517735026696399,0.06080117052263305,0.021454315206750015
2025search,生成生日朋友圈文案,45,9997,0.0045013504051215365,0.0033659815706641753,0.0060173747466144714,0.0023720677731649373
2025search,按要求编辑处理图片,28,9997,0.0028008402520756227,0.0019385875068993422,0.004045054882327167,0.0014756732671777153
2026search,豆包App下载及功能查询,154,9999,0.015401540154015401,0.01316725210662964,0.018008035451728997,0.09967995867536579
2026search,微信下载与使用支持查询,254,9999,0.025402540254025403,0.022495966059307163,0.028673640195607898,0.07348541846806886
2026search,QQ官网查询,307,9999,0.030703070307030702,0.027497804047127865,0.0342687911169621,0.07779530830647607
2026search,应用商店下载,220,9999,0.022002200220022004,0.019305241165233585,0.025066296732852295,0.04766032947412158
2026search,网络加速器查询下载,1005,9999,0.1005100510051005,0.09476911244574257,0.10655782722031121,0.10790277481443218
2026search,查询软件定义与用途,272,9999,0.027202720272027203,0.024191232095776186,0.030577351524519035,0.02644776588696365
2026search,论坛社区入口查询,954,9999,0.09540954095409541,0.08980566214358027,0.10132417498722976,0.09911960561925189
2026search,查询软件及工具信息,382,9999,0.038203820382038206,0.0346205009867881,0.04214183319971918,0.030180458389013034
2026search,查找VPN软件与服务,150,9999,0.015001500150015001,0.01279832362163082,0.01757719118886556,0.01604249250429529
2026search,软件与应用下载查询,386,9999,0.0386038603860386,0.0350015845631851,0.042560522371184434,0.027796992734500457
2026search,APP下载获取,643,9999,0.06430643064306431,0.05966377205364685,0.06928373393087268,0.0354330664450708
2026search,查询微信朋友圈与聊天背景图,116,9999,0.0116011601160116,0.009681885405480706,0.01389556104818649,0.009702866896497514
2026search,万能遥控器与WiFi万能钥匙下载,91,9999,0.009100910091009102,0.007418920982917359,0.011159945796610731,0.01261636590268498
2026search,查询软件工具信息,425,9999,0.0425042504250425,0.03872264116463993,0.04663725006138661,0.04967041358322759
2026search,下载安装应用软件,497,9999,0.04970497049704971,0.04561531360391044,0.05414048708363674,0.03350608078516805
2026search,软件下载查询,392,9999,0.0392039203920392,0.03557341428039217,0.043188351775770746,0.028896362758419336
2026search,去除图片视频水印,73,9999,0.007300730073007301,0.005810932637721233,0.009168956776426701,0.010047051689481308
2026search,Excel表格操作与制作查询,111,9999,0.0111011101110111,0.009227031177033163,0.013350699341806212,0.008666943661497348
2026search,图片编辑与绘图软件查询,249,9999,0.024902490249024904,0.02202576106241817,0.028144129257669074,0.019469742057921867
2026search,查询软件应用版本与下载渠道,393,9999,0.0393039303930393,0.03566874275300713,0.04329296649012136,0.027169262557410923
2026search,删除或清理不需要的内容,43,9999,0.004300430043004301,0.0031943939846207116,0.005787199820560297,0.0032930567876834635
2026search,微信聊天记录恢复查询,188,9999,0.018801880188018802,0.01631853209087534,0.021654823824312483,0.011176179941831085
2026search,查找AI软件与工具,207,9999,0.020702070207020702,0.01808977482865678,0.023682501638876762,0.014159863449034821
2026search,安卓应用及商店下载查询,208,9999,0.020802080208020803,0.018183174294337013,0.023789045360162093,0.01642541914184007
2026search,微信账号与支付功能关闭及解限方法查询,195,9999,0.0195019501950195,0.016970331544615615,0.022402626679331156,0.010560802236920417
2026search,微信账号注册与手机号绑定查询,128,9999,0.012801280128012802,0.010777446734919486,0.015199317962334483,0.0059909490067489414
2026search,微信功能设置与操作查询,187,9999,0.0187018701870187,0.01622549433358186,0.0215479183946404,0.009776420253562566
2026search,查询微信好友删除拉黑状态及恢复联系方法,151,9999,0.015101510151015102,0.01289051585930467,0.017684942138157272,0.00686235977136697
2026search,七月朋友圈文案查询,136,9999,0.013601360136013601,0.011510597399328021,0.016065712793650457,0.010130711614692704
2026search,微信群建群、群管理与群名查询,120,9999,0.012001200120012,0.010046481678475449,0.014330737523054003,0.006619802135854735
2026search,朋友圈发布方法查询,77,9999,0.007700770077007701,0.006166361092208056,0.009613301069802137,0.004468787548708044
2026search,微信语音与声音设置查询,76,9999,0.007600760076007601,0.006077392406684491,0.009502326568360137,0.0046894476199032
2026search,朋友圈文案句子查询,115,9999,0.011501150115011502,0.009590833665534303,0.01378666960116733,0.0051723169868951495
2026search,复制网址并用浏览器打开,294,9999,0.029402940294029404,0.02626817900408137,0.032899154729456266,0.014973442184815442
2026search,按要求编辑处理图片,21,9999,0.0021002100210021,0.0013741291528906316,0.003208714539047963,0.0017647190935531324
2026search,汉字五笔打法查询,681,9999,0.06810681068106811,0.06333286982560936,0.07321247726360162,0.027903111700037057
2026search,建党节朋友圈文案查询,36,9999,0.0036003600360036,0.0026018639278656734,0.004980127568556385,0.0020201906772523612
2026search,毕业发朋友圈文案查询,37,9999,0.0037003700370037006,0.0026859167376338186,0.0050960179457538056,0.0016423173237807547
2026search,生成生日朋友圈文案,25,9999,0.0025002500250025004,0.0016941670779942488,0.0036884493618066037,0.0010808413156505824
assistant_top,查询软件定义与用途,11,940,0.011702127659574468,0.00654666229430161,0.020832362687208554,0.005105262347342646
assistant_top,复制网址并用浏览器打开,20,940,0.02127659574468085,0.013814903767741932,0.032635120723934694,0.016386121078650298
assistant_top,软件与应用下载查询,4,940,0.00425531914893617,0.0016560173369684177,0.01089000802552338,0.010125822001139637
assistant_top,网络加速器查询下载,35,940,0.03723404255319149,0.026892603459533537,0.05134242021575386,0.040364683596938386
assistant_top,去除图片视频水印,104,940,0.11063829787234042,0.09214836147893757,0.1322976584409594,0.08915343507923552
assistant_top,论坛社区入口查询,49,940,0.052127659574468084,0.03965281075668898,0.06824821215663515,0.06375032726040689
assistant_top,查找AI软件与工具,76,940,0.08085106382978724,0.06508214806577718,0.10003187337804638,0.135401105755163
assistant_top,按要求编辑处理图片,219,940,0.23297872340425532,0.20707489373225083,0.2610561199286622,0.17314000585218609
assistant_top,APP下载获取,6,940,0.006382978723404255,0.002928563054779988,0.013855462198859914,0.0039579258620424124
assistant_top,查询软件工具信息,10,940,0.010638297872340425,0.0057886345031540635,0.019471390532782042,0.007538539725563274
assistant_top,QQ官网查询,16,940,0.01702127659574468,0.010503972527052492,0.027470052182327932,0.025164400227927246
assistant_top,删除或清理不需要的内容,153,940,0.16276595744680852,0.1405478471511114,0.18772917010191414,0.133091032294827
