source,label,k,n,row_share,lo,hi,pv_share
2025search,仅产品名消歧,2683,9997,0.2683805141542463,0.25978446413177947,0.27715450055029556,0.4317912384349883
2025search,直达指定页面或账号主页,512,9997,0.051215364609382814,0.04706401234413061,0.05571148540846265,0.06793697307071296
2025search,获取社交文案与发布素材,603,9997,0.060318095428628586,0.055817934919523776,0.06515603150676033,0.04388447886437562
2025search,获取翻墙工具或访问被限制的境外服务,461,9997,0.04611383415024507,0.04217399117892659,0.050402364789510254,0.06612773324195545
2025search,打开官方网页或网页版入口,321,9997,0.03210963288986696,0.028829585135040036,0.03574912672002626,0.04055896375255031
2025search,完成设置或操作步骤,1334,9997,0.1334400320096029,0.12691477444084573,0.14024689089168033,0.07969720696632589
2025search,下载并安装指定软件,1800,9997,0.18005401620486147,0.1726454083902672,0.1877084152053351,0.13075459196549108
2025search,获取蹭网或WiFi破解工具,39,9997,0.0039011703511053317,0.002855217806894627,0.0053282394769538525,0.007491771966478136
2025search,平台规则与能力裁决,308,9997,0.03080924277283185,0.027597987154886865,0.03438094346108073,0.018759531410734543
2025search,获取非官方软件库或第三方分发渠道,84,9997,0.008402520756226868,0.006792444966116267,0.010390255068458457,0.011702831045561414
2025search,恢复误删或丢失的数据与关系,185,9997,0.01850555166549965,0.016042690245565722,0.021338310185083472,0.013801535246224975
2025search,获取成人内容或成人应用,123,9997,0.012303691107332199,0.010322390956401924,0.01465965279546888,0.008578925943673108
2025search,获取灰色辅助或作弊工具,39,9997,0.0039011703511053317,0.002855217806894627,0.0053282394769538525,0.0043062638059979666
2025search,直接编辑或生成图像,60,9997,0.006001800540162049,0.0046659234832269365,0.007717180417627126,0.004496323242448987
2025search,解释术语或比较概念,176,9997,0.017605281584475344,0.015206449964698493,0.02037470191580545,0.01189289048201243
2025search,取消持续扣费或授权,77,9997,0.007702310693207963,0.006167595582223506,0.009615222246682695,0.005352815767302845
2025search,排查并修复故障,133,9997,0.013303991197359208,0.011237672133102427,0.015744203341151987,0.006011898490760066
2025search,从图片或文档提取内容,16,9997,0.001600480144043213,0.000985428353856024,0.0025984159685101525,0.0013139652383740853
2025search,判断社交关系状态与可见性,58,9997,0.005801740522156647,0.004491024652163694,0.007492112904213645,0.003869442117801149
2025search,按功能求推荐软件,380,9997,0.03801140342102631,0.0344369008914152,0.0419408181257144,0.018583122652039673
2025search,查询汉字输入编码,558,9997,0.05581674502350705,0.05148487698845282,0.06048984668710504,0.02124920502302939
2025search,获取位置伪造工具,9,9997,0.0009002700810243073,0.00047371919493070444,0.0017102429217669447,0.0005509273535431034
2025search,获取破解或解锁版软件,38,9997,0.0038011403421026307,0.0027707347004894455,0.005212739411120674,0.0012873639176185095
2026search,仅产品名消歧,2917,9999,0.2917291729172917,0.2829008836273009,0.3007174295169117,0.45157718610683767
2026search,直达指定页面或账号主页,628,9999,0.0628062806280628,0.05821673983660347,0.06773161834343261,0.08011869602811872
2026search,获取翻墙工具或访问被限制的境外服务,556,9999,0.0556055605560556,0.0512821980585132,0.06027025066000225,0.07738206196449225
2026search,打开官方网页或网页版入口,444,9999,0.0444044404440444,0.0405388212235554,0.04861999055481686,0.04619768447294247
2026search,下载并安装指定软件,1995,9999,0.1995199519951995,0.1918028192800872,0.20746787548187512,0.14634366823505632
2026search,获取非官方软件库或第三方分发渠道,101,9999,0.010101010101010102,0.008320552822055141,0.012257745827128592,0.01807503565372651
2026search,获取蹭网或WiFi破解工具,35,9999,0.0035003500350035003,0.002518030405960186,0.004864017903496307,0.006208801697903449
2026search,完成设置或操作步骤,876,9999,0.08760876087608761,0.08222434870662637,0.09330991984086964,0.04657050454234091
2026search,直接编辑或生成图像,54,9999,0.0054005400540054005,0.004141731847001381,0.007039237014800833,0.004777037877171509
2026search,获取成人内容或成人应用,89,9999,0.0089008900890089,0.007239243352460965,0.010939737053135999,0.005984772770659509
2026search,平台规则与能力裁决,177,9999,0.0177017701770177,0.015296218698269744,0.020477762160296873,0.010215494491920359
2026search,获取灰色辅助或作弊工具,41,9999,0.004100410041004101,0.0030241572034795973,0.005557550227770283,0.0035193316189599216
2026search,恢复误删或丢失的数据与关系,156,9999,0.015601560156015602,0.013351873355363182,0.018223300576926584,0.009581588078741396
2026search,判断社交关系状态与可见性,43,9999,0.004300430043004301,0.0031943939846207116,0.005787199820560297,0.002605810153732131
2026search,取消持续扣费或授权,55,9999,0.005500550055005501,0.004228656348040328,0.0071522557007274515,0.003114507417098067
2026search,获取社交文案与发布素材,503,9999,0.0503050305030503,0.04619089373388834,0.05476456607545221,0.02741575052498007
2026search,解释术语或比较概念,188,9999,0.018801880188018802,0.01631853209087534,0.021654823824312483,0.011922943032644216
2026search,按功能求推荐软件,346,9999,0.034603460346034606,0.031195952177868858,0.03836842727787812,0.01610481634119774
2026search,查询汉字输入编码,679,9999,0.06790679067906791,0.06313964621843295,0.07300581449684691,0.027726246757476054
2026search,从图片或文档提取内容,15,9999,0.0015001500150015,0.0009093527776496129,0.002473831792495597,0.0007916811714635433
2026search,获取位置伪造工具,7,9999,0.0007000700070007,0.00033916024985100005,0.0014444788245696963,0.0003441847929837958
2026search,获取破解或解锁版软件,18,9999,0.0018001800180018,0.0011390419208840514,0.0028439722101578505,0.0005957260446261131
2026search,排查并修复故障,76,9999,0.007600760076007601,0.006077392406684491,0.009502326568360137,0.002826470224927289
assistant_top,获取非官方软件库或第三方分发渠道,4,940,0.00425531914893617,0.0016560173369684177,0.01089000802552338,0.0022099702770548104
assistant_top,仅产品名消歧,199,940,0.21170212765957447,0.18678718930547095,0.23896382544396094,0.33206535967843775
assistant_top,直接编辑或生成图像,434,940,0.46170212765957447,0.43005295303084873,0.4936630489284853,0.3607949732801503
assistant_top,按功能求推荐软件,43,940,0.045744680851063826,0.0341367899057681,0.061050233334111706,0.04462291900882448
assistant_top,生成露骨性图像编辑,33,940,0.035106382978723406,0.02510532508291107,0.04889169870122823,0.02252321623827638
assistant_top,平台规则与能力裁决,16,940,0.01702127659574468,0.010503972527052492,0.027470052182327932,0.01479987063588622
assistant_top,解释术语或比较概念,21,940,0.022340425531914895,0.014657765697024138,0.033911258740226546,0.025595613940523308
assistant_top,下载并安装指定软件,16,940,0.01702127659574468,0.010503972527052492,0.027470052182327932,0.013067315540634191
assistant_top,打开官方网页或网页版入口,30,940,0.031914893617021274,0.022445551883675936,0.045194472063741206,0.047772319159749284
assistant_top,获取翻墙工具或访问被限制的境外服务,3,940,0.0031914893617021275,0.0010859751755414905,0.009341050241376256,0.0026488842345186578
assistant_top,获取蹭网或WiFi破解工具,4,940,0.00425531914893617,0.0016560173369684177,0.01089000802552338,0.002340874439807186
assistant_top,完成设置或操作步骤,40,940,0.0425531914893617,0.03140389893394087,0.057426124469216785,0.026481142100318787
assistant_top,获取社交文案与发布素材,36,940,0.03829787234042553,0.0277901288802443,0.05256389474061716,0.0334113624813269
assistant_top,从图片或文档提取内容,29,940,0.030851063829787233,0.02156511968053706,0.04395590432130603,0.0358061386352086
assistant_top,直达指定页面或账号主页,12,940,0.01276595744680851,0.0073175260819497235,0.022180498845134487,0.021968798607795725
assistant_top,恢复误删或丢失的数据与关系,10,940,0.010638297872340425,0.0057886345031540635,0.019471390532782042,0.005636579243219934
assistant_top,判断社交关系状态与可见性,6,940,0.006382978723404255,0.002928563054779988,0.013855462198859914,0.003896323903100118
assistant_top,获取灰色辅助或作弊工具,1,940,0.0010638297872340426,0.0001878167675952282,0.006001208758174414,0.0008855281597954817
assistant_top,获取成人内容或成人应用,2,940,0.002127659574468085,0.0005836750365702734,0.007724350434773422,0.0012243389339781003
assistant_top,查询汉字输入编码,1,940,0.0010638297872340426,0.0001878167675952282,0.006001208758174414,0.0022484715013937444
assistant_random,平台规则与能力裁决,176,984,0.17886178861788618,0.1561794643465592,0.20404175909174124,0.14042867701404288
assistant_random,完成设置或操作步骤,239,984,0.24288617886178862,0.21712579968568907,0.27064625578864643,0.2069475240206948
assistant_random,获取成人内容或成人应用,3,984,0.003048780487804878,0.0010373904738296925,0.008925198960755477,0.0022172949002217295
assistant_random,直接编辑或生成图像,235,984,0.23882113821138212,0.2132294923317395,0.26644409761649857,0.254249815225425
assistant_random,仅产品名消歧,60,984,0.06097560975609756,0.04766372094839228,0.07770200223308174,0.05395417590539541
assistant_random,排查并修复故障,29,984,0.029471544715447155,0.020597216631574794,0.042005398722643875,0.023651145602365108
assistant_random,直达指定页面或账号主页,18,984,0.018292682926829267,0.011601850662199242,0.02872998449525141,0.014042867701404288
assistant_random,解释术语或比较概念,14,984,0.014227642276422764,0.008493765028307614,0.023739604603045576,0.010347376201034738
