source,label,n,distinct,hhi_strings,top1_pv_share,top5_pv_share
2025search,仅产品名消歧,2683,2683,0.0003727171077152441,0.08215928951028997,0.228273028822303
2025search,直达指定页面或账号主页,512,512,0.001953125,0.5001081938834391,0.642769557332454
2025search,获取社交文案与发布素材,603,603,0.0016583747927031507,0.20679864090988848,0.28945269505016824
2025search,获取翻墙工具或访问被限制的境外服务,461,461,0.002169197396963124,0.1279171320139525,0.24452830987630142
2025search,打开官方网页或网页版入口,321,321,0.0031152647975077885,0.16099829992146847,0.42350078100054367
2025search,完成设置或操作步骤,1334,1334,0.0007496251874062966,0.05773951997189223,0.09281714574320912
2025search,下载并安装指定软件,1800,1800,0.0005555555555555557,0.02429021913129139,0.0899867760984672
2025search,获取蹭网或WiFi破解工具,39,39,0.02564102564102563,0.2632218276957578,0.6765557839656139
2025search,平台规则与能力裁决,308,308,0.003246753246753247,0.09924248078214792,0.21076199716396748
2025search,获取非官方软件库或第三方分发渠道,84,84,0.011904761904761904,0.15600418722895168,0.4100792582622999
2025search,恢复误删或丢失的数据与关系,185,185,0.005405405405405406,0.11949988587659456,0.2342573102381375
2025search,获取成人内容或成人应用,123,123,0.008130081300813012,0.17307221542227655,0.33553651570787413
2025search,获取灰色辅助或作弊工具,39,39,0.02564102564102563,0.334877672112493,0.6278143542225476
2025search,直接编辑或生成图像,60,60,0.016666666666666663,0.2854585084851316,0.4423945196948467
2025search,解释术语或比较概念,176,176,0.005681818181818182,0.08273000176584851,0.27765024427570784
2025search,取消持续扣费或授权,77,77,0.012987012987012984,0.15000326946969206,0.3005296540901066
2025search,排查并修复故障,133,133,0.007518796992481204,0.09117373078714486,0.18386120167675826
2025search,从图片或文档提取内容,16,16,0.0625,0.35242408098028766,0.6454448588172615
2025search,判断社交关系状态与可见性,58,58,0.017241379310344827,0.10076888285843509,0.4266847580280416
2025search,按功能求推荐软件,380,380,0.0026315789473684206,0.017780456565960973,0.07562344609357341
2025search,查询汉字输入编码,558,558,0.0017921146953405018,0.012354016702630585,0.042761369813372
2025search,获取位置伪造工具,9,9,0.1111111111111111,0.3576874205844981,0.8170266836086405
2025search,获取破解或解锁版软件,38,38,0.02631578947368421,0.0603588907014682,0.2406199021207178
2026search,仅产品名消歧,2917,2916,0.00034305301197371364,0.14898765088254162,0.2814074413006609
2026search,直达指定页面或账号主页,628,628,0.0015923566878980893,0.41557749854582915,0.5571121218279804
2026search,获取翻墙工具或访问被限制的境外服务,556,556,0.001798561151079137,0.12116616721932388,0.23415494235192538
2026search,打开官方网页或网页版入口,444,444,0.0022522522522522527,0.1561516304281773,0.3399895477582372
2026search,下载并安装指定软件,1995,1995,0.0005012531328320803,0.0262353198460718,0.10491825921478201
2026search,获取非官方软件库或第三方分发渠道,101,101,0.009900990099009903,0.19911779324055676,0.5029510437375747
2026search,获取蹭网或WiFi破解工具,35,35,0.028571428571428567,0.41987701211792366,0.6413456321215409
2026search,完成设置或操作步骤,876,876,0.001141552511415525,0.03578361043126002,0.08470877590634532
2026search,直接编辑或生成图像,54,54,0.018518518518518514,0.33368594264221907,0.4750822755054066
2026search,获取成人内容或成人应用,89,89,0.011235955056179773,0.19110610751477627,0.32976827094474154
2026search,平台规则与能力裁决,177,177,0.005649717514124294,0.10756293283500055,0.3063647356271299
2026search,获取灰色辅助或作弊工具,41,41,0.024390243902439025,0.2916400765794512,0.5694001276324187
2026search,恢复误删或丢失的数据与关系,156,156,0.006410256410256408,0.10073249340755933,0.2612364488719601
2026search,判断社交关系状态与可见性,43,43,0.023255813953488372,0.23831070889894423,0.5509588450764922
2026search,取消持续扣费或授权,55,55,0.01818181818181817,0.19668289165314587,0.38579412294934207
2026search,获取社交文案与发布素材,503,503,0.00198807157057654,0.020377652166789544,0.08423445564020643
2026search,解释术语或比较概念,188,188,0.005319148936170213,0.04492582999764539,0.18850953614315985
2026search,按功能求推荐软件,346,346,0.0028901734104046237,0.026984625039221836,0.0973050238817418
2026search,查询汉字输入编码,679,679,0.0014727540500736377,0.012150422227172393,0.042263218646847976
2026search,从图片或文档提取内容,15,15,0.06666666666666667,0.22269503546099292,0.5851063829787234
2026search,获取位置伪造工具,7,7,0.14285714285714285,0.46166394779771613,0.8792822185970636
2026search,获取破解或解锁版软件,18,18,0.05555555555555555,0.21866163996229973,0.4721960414703111
2026search,排查并修复故障,76,76,0.013157894736842105,0.0409217322208979,0.1881207787048073
assistant_top,获取非官方软件库或第三方分发渠道,4,4,0.25,0.34146341463414637,1.0
assistant_top,仅产品名消歧,199,195,0.005227140728769477,0.13305815787032743,0.294916983582228
assistant_top,直接编辑或生成图像,434,434,0.0023041474654377885,0.05431650837690748,0.1386618290470601
assistant_top,按功能求推荐软件,43,43,0.023255813953488372,0.13183779119930977,0.39792924935289037
assistant_top,生成露骨性图像编辑,33,33,0.030303030303030307,0.06119658119658119,0.282051282051282
assistant_top,平台规则与能力裁决,16,16,0.0625,0.26274713839750263,0.5759625390218523
assistant_top,解释术语或比较概念,21,21,0.0476190476190476,0.2527075812274368,0.6450060168471721
assistant_top,下载并安装指定软件,16,16,0.0625,0.2168532704773129,0.6022392457277549
assistant_top,打开官方网页或网页版入口,30,29,0.035555555555555556,0.20228884590586718,0.5137008381689233
assistant_top,获取翻墙工具或访问被限制的境外服务,3,3,0.3333333333333333,0.6511627906976745,1.0
assistant_top,获取蹭网或WiFi破解工具,4,4,0.25,0.3388157894736842,0.9999999999999999
assistant_top,完成设置或操作步骤,40,40,0.025000000000000005,0.06891538237859843,0.2904914219249782
assistant_top,获取社交文案与发布素材,36,36,0.027777777777777776,0.10094491818391334,0.3597603134362756
assistant_top,从图片或文档提取内容,29,29,0.03448275862068965,0.1703225806451613,0.49397849462365595
assistant_top,直达指定页面或账号主页,12,12,0.08333333333333334,0.4640729057132843,0.8293024886084823
assistant_top,恢复误删或丢失的数据与关系,10,10,0.10000000000000003,0.16120218579234974,0.6243169398907104
assistant_top,判断社交关系状态与可见性,6,6,0.16666666666666669,0.4822134387351779,0.9051383399209487
assistant_top,获取灰色辅助或作弊工具,1,1,1.0,1.0,1.0
assistant_top,获取成人内容或成人应用,2,2,0.5,0.5345911949685536,1.0
assistant_top,查询汉字输入编码,1,1,1.0,1.0,1.0
assistant_random,平台规则与能力裁决,176,176,0.005681818181818182,0.026315789473684206,0.0894736842105263
assistant_random,完成设置或操作步骤,239,239,0.004184100418410039,0.09999999999999998,0.14285714285714282
assistant_random,获取成人内容或成人应用,3,3,0.3333333333333333,0.3333333333333333,1.0
assistant_random,直接编辑或生成图像,235,235,0.004255319148936169,0.0813953488372093,0.21802325581395351
assistant_random,仅产品名消歧,60,60,0.016666666666666663,0.09589041095890412,0.23287671232876714
assistant_random,排查并修复故障,29,29,0.03448275862068965,0.06250000000000001,0.25000000000000006
assistant_random,直达指定页面或账号主页,18,18,0.05555555555555555,0.10526315789473684,0.3157894736842105
assistant_random,解释术语或比较概念,14,14,0.07142857142857142,0.07142857142857142,0.35714285714285715
assistant_random,下载并安装指定软件,32,32,0.03125,0.7407407407407408,0.7999999999999999
assistant_random,恢复误删或丢失的数据与关系,19,19,0.05263157894736842,0.1,0.3
assistant_random,打开官方网页或网页版入口,2,2,0.5,0.5,1.0
assistant_random,获取翻墙工具或访问被限制的境外服务,7,7,0.14285714285714285,0.631578947368421,0.894736842105263
assistant_random,按功能求推荐软件,49,49,0.020408163265306117,0.30769230769230776,0.43589743589743596
assistant_random,从图片或文档提取内容,20,20,0.05000000000000002,0.36363636363636376,0.5454545454545456
assistant_random,获取非官方软件库或第三方分发渠道,4,4,0.25,0.25,1.0
assistant_random,判断社交关系状态与可见性,20,20,0.05000000000000002,0.09523809523809525,0.28571428571428575
assistant_random,生成露骨性图像编辑,18,18,0.05555555555555555,0.4545454545454546,0.6060606060606061
assistant_random,获取社交文案与发布素材,27,27,0.03703703703703703,0.2368421052631579,0.4210526315789474
assistant_random,取消持续扣费或授权,5,5,0.20000000000000004,0.42857142857142855,1.0
assistant_random,获取破解或解锁版软件,5,5,0.20000000000000004,0.3333333333333333,1.0
assistant_random,获取蹭网或WiFi破解工具,1,1,1.0,1.0,1.0
assistant_random,查询汉字输入编码,1,1,1.0,1.0,1.0
