key,类目,a,b,k_a,k_b,n_a,n_b,占比_a%,占比_b%,差_pp,低_pp,高_pp,显著,类型
ACUTE_EMERGENCY_TRIAGE__1,ACUTE_EMERGENCY_TRIAGE__1,传统搜索随机1w,健康管家随机1w,59,66,10000,10316,0.59,0.64,0.05,-0.168,0.268,False,共有
CONTEXT_DEPENDENT_FOLLOW_UP__1,CONTEXT_DEPENDENT_FOLLOW_UP__1,传统搜索随机1w,健康管家随机1w,14,14,10000,10316,0.14,0.136,-0.004,-0.114,0.104,False,共有
CONTEXT_DEPENDENT_FOLLOW_UP__2,CONTEXT_DEPENDENT_FOLLOW_UP__2,传统搜索随机1w,健康管家随机1w,30,97,10000,10316,0.3,0.94,0.64,0.428,0.864,True,共有
CONTEXT_DEPENDENT_FOLLOW_UP__3,CONTEXT_DEPENDENT_FOLLOW_UP__3,传统搜索随机1w,健康管家随机1w,83,83,10000,10316,0.83,0.805,-0.025,-0.277,0.224,False,共有
DIAGNOSIS_PROGNOSIS_VERDICT__1,DIAGNOSIS_PROGNOSIS_VERDICT__1,传统搜索随机1w,健康管家随机1w,83,137,10000,10316,0.83,1.328,0.498,0.214,0.786,True,共有
DIAGNOSIS_PROGNOSIS_VERDICT__2,DIAGNOSIS_PROGNOSIS_VERDICT__2,传统搜索随机1w,健康管家随机1w,55,132,10000,10316,0.55,1.28,0.73,0.471,0.997,True,共有
DIAGNOSIS_PROGNOSIS_VERDICT__3,DIAGNOSIS_PROGNOSIS_VERDICT__3,传统搜索随机1w,健康管家随机1w,49,98,10000,10316,0.49,0.95,0.46,0.229,0.698,True,共有
DIAGNOSIS_PROGNOSIS_VERDICT__4,DIAGNOSIS_PROGNOSIS_VERDICT__4,传统搜索随机1w,健康管家随机1w,116,127,10000,10316,1.16,1.231,0.071,-0.23,0.372,False,共有
DIAGNOSIS_PROGNOSIS_VERDICT__5,DIAGNOSIS_PROGNOSIS_VERDICT__5,传统搜索随机1w,健康管家随机1w,115,179,10000,10316,1.15,1.735,0.585,0.258,0.916,True,共有
DIAGNOSIS_PROGNOSIS_VERDICT__6,DIAGNOSIS_PROGNOSIS_VERDICT__6,传统搜索随机1w,健康管家随机1w,81,97,10000,10316,0.81,0.94,0.13,-0.128,0.389,False,共有
DIAGRAM_MEDIA_LOOKUP__1,DIAGRAM_MEDIA_LOOKUP__1,传统搜索随机1w,健康管家随机1w,178,119,10000,10316,1.78,1.154,-0.626,-0.963,-0.297,True,共有
DOSAGE_ADMINISTRATION__1,DOSAGE_ADMINISTRATION__1,传统搜索随机1w,健康管家随机1w,57,46,10000,10316,0.57,0.446,-0.124,-0.325,0.073,False,共有
DOSAGE_ADMINISTRATION__2,DOSAGE_ADMINISTRATION__2,传统搜索随机1w,健康管家随机1w,60,98,10000,10316,0.6,0.95,0.35,0.109,0.596,True,共有
DOSAGE_ADMINISTRATION__3,DOSAGE_ADMINISTRATION__3,传统搜索随机1w,健康管家随机1w,76,121,10000,10316,0.76,1.173,0.413,0.144,0.686,True,共有
DOSAGE_ADMINISTRATION__4,DOSAGE_ADMINISTRATION__4,传统搜索随机1w,健康管家随机1w,36,57,10000,10316,0.36,0.553,0.193,0.006,0.383,True,共有
EFFICACY_VERDICT__1,EFFICACY_VERDICT__1,传统搜索随机1w,健康管家随机1w,194,189,10000,10316,1.94,1.832,-0.108,-0.485,0.267,False,共有
EFFICACY_VERDICT__2,EFFICACY_VERDICT__2,传统搜索随机1w,健康管家随机1w,220,215,10000,10316,2.2,2.084,-0.116,-0.517,0.283,False,共有
ENTITY_COMPARISON__1,ENTITY_COMPARISON__1,传统搜索随机1w,健康管家随机1w,76,114,10000,10316,0.76,1.105,0.345,0.08,0.613,True,共有
ENTITY_COMPARISON__2,ENTITY_COMPARISON__2,传统搜索随机1w,健康管家随机1w,69,55,10000,10316,0.69,0.533,-0.157,-0.377,0.059,False,共有
ENTITY_COMPARISON__3,ENTITY_COMPARISON__3,传统搜索随机1w,健康管家随机1w,72,55,10000,10316,0.72,0.533,-0.187,-0.41,0.031,False,共有
HEALTH_VALUE_CALCULATION__1,HEALTH_VALUE_CALCULATION__1,传统搜索随机1w,健康管家随机1w,49,50,10000,10316,0.49,0.485,-0.005,-0.201,0.189,False,共有
HOME_DEVICE_SELFTEST__1,HOME_DEVICE_SELFTEST__1,传统搜索随机1w,健康管家随机1w,12,3,10000,10316,0.12,0.029,-0.091,-0.183,-0.015,True,共有
INTERACTION_VERDICT__1,INTERACTION_VERDICT__1,传统搜索随机1w,健康管家随机1w,41,30,10000,10316,0.41,0.291,-0.119,-0.289,0.045,False,共有
INTERACTION_VERDICT__2,INTERACTION_VERDICT__2,传统搜索随机1w,健康管家随机1w,125,145,10000,10316,1.25,1.406,0.156,-0.161,0.472,False,共有
INTERACTION_VERDICT__3,INTERACTION_VERDICT__3,传统搜索随机1w,健康管家随机1w,124,93,10000,10316,1.24,0.902,-0.338,-0.627,-0.055,True,共有
MEDICAL_KNOWLEDGE_LOOKUP__1,MEDICAL_KNOWLEDGE_LOOKUP__1,传统搜索随机1w,健康管家随机1w,322,304,10000,10316,3.22,2.947,-0.273,-0.751,0.203,False,共有
MEDICAL_KNOWLEDGE_LOOKUP__2,MEDICAL_KNOWLEDGE_LOOKUP__2,传统搜索随机1w,健康管家随机1w,497,405,10000,10316,4.97,3.926,-1.044,-1.614,-0.477,True,共有
MEDICAL_KNOWLEDGE_LOOKUP__3,MEDICAL_KNOWLEDGE_LOOKUP__3,传统搜索随机1w,健康管家随机1w,662,514,10000,10316,6.62,4.983,-1.637,-2.283,-0.995,True,共有
OWN_CASE_VERDICT__1,OWN_CASE_VERDICT__1,传统搜索随机1w,健康管家随机1w,143,224,10000,10316,1.43,2.171,0.741,0.376,1.11,True,共有
OWN_CASE_VERDICT__2,OWN_CASE_VERDICT__2,传统搜索随机1w,健康管家随机1w,94,134,10000,10316,0.94,1.299,0.359,0.069,0.652,True,共有
OWN_CASE_VERDICT__3,OWN_CASE_VERDICT__3,传统搜索随机1w,健康管家随机1w,109,144,10000,10316,1.09,1.396,0.306,0.0,0.613,True,共有
OWN_CASE_VERDICT__4,OWN_CASE_VERDICT__4,传统搜索随机1w,健康管家随机1w,126,238,10000,10316,1.26,2.307,1.047,0.685,1.415,True,共有
OWN_CASE_VERDICT__5,OWN_CASE_VERDICT__5,传统搜索随机1w,健康管家随机1w,142,324,10000,10316,1.42,3.141,1.721,1.314,2.135,True,共有
OWN_CASE_VERDICT__6,OWN_CASE_VERDICT__6,传统搜索随机1w,健康管家随机1w,74,108,10000,10316,0.74,1.047,0.307,0.047,0.569,True,共有
PERMISSION_VERDICT__1,PERMISSION_VERDICT__1,传统搜索随机1w,健康管家随机1w,396,476,10000,10316,3.96,4.614,0.654,0.097,1.212,True,共有
PERMISSION_VERDICT__2,PERMISSION_VERDICT__2,传统搜索随机1w,健康管家随机1w,254,310,10000,10316,2.54,3.005,0.465,0.013,0.918,True,共有
PROCEDURE_EXPERIENCE__1,PROCEDURE_EXPERIENCE__1,传统搜索随机1w,健康管家随机1w,31,27,10000,10316,0.31,0.262,-0.048,-0.202,0.102,False,共有
PRODUCT_INFO_LOOKUP__1,PRODUCT_INFO_LOOKUP__1,传统搜索随机1w,健康管家随机1w,513,470,10000,10316,5.13,4.556,-0.574,-1.167,0.016,False,共有
PRODUCT_INFO_LOOKUP__2,PRODUCT_INFO_LOOKUP__2,传统搜索随机1w,健康管家随机1w,647,529,10000,10316,6.47,5.128,-1.342,-1.987,-0.7,True,共有
PROVIDER_NAVIGATION_AND_ADMIN__1,PROVIDER_NAVIGATION_AND_ADMIN__1,传统搜索随机1w,健康管家随机1w,749,48,10000,10316,7.49,0.465,-7.025,-7.569,-6.503,True,共有
