source,label,k,n,row_share,lo,hi,pv_share
2025search,查询中药材/食材/茶饮的功效与作用,1587,9998,0.15873174634926984,0.1517000658468387,0.16602557217149638,0.2036873492786294
2025search,查询疾病或医学术语的定义、病因与传染性,552,9998,0.05521104220844169,0.05090263213447777,0.059861117064682966,0.05030252983176773
2025search,查询指标的正常值或参考范围,128,9998,0.01280256051210242,0.010778525704272852,0.015200836191187464,0.01826610145499481
2025search,查询药品的功效与作用,1239,9998,0.1239247849569914,0.11761020779459477,0.13052824441787303,0.1293477323395082
2025search,查询疾病的症状与早期征兆,666,9998,0.0666133226645329,0.0618901991292584,0.07166935231665199,0.08548190901520292
2025search,寻找疾病的治疗或缓解方案,794,9998,0.07941588317663532,0.07427596220026209,0.08487887597884086,0.07517012323751275
2025search,处理非健康或无法归入上述意图的残余,438,9998,0.04380876175235047,0.03996907167738735,0.04799887527502375,0.036904332232947604
2025search,解释自身症状的原因,993,9998,0.09931986397279456,0.09361019910619008,0.10533731141592324,0.09267305118597717
2025search,仅给出名称的裸实体查询,1856,9998,0.1856371274254851,0.1781370056436806,0.1933787271498796,0.1667728400282859
2025search,解读用户本人的检查数值或报告分级,428,9998,0.04280856171234247,0.03901317616764262,0.04695513900873781,0.044506769823930405
2025search,查询中医方剂组成、经络穴位与中医理论,133,9998,0.01330266053210642,0.011236547064592737,0.015742630718882916,0.010319290043042615
2025search,对具体行为、搭配或说法给出是否可行的裁决,295,9998,0.029505901180236046,0.026365347033080324,0.03300786552209219,0.021347578964660153
2025search,在两个或几个选项之间给出裁决,151,9998,0.015103020604120825,0.012891806500148548,0.017686708480182313,0.011120601665268438
2025search,查询诊疗项目的费用、时长与恢复参数,187,9998,0.01870374074814963,0.016227119107748232,0.02155007026629304,0.01350449089162083
2025search,评估疾病的严重程度、预后或时间预期,113,9998,0.011302260452090419,0.009409792368798377,0.013570121862615935,0.008443120906770194
2025search,由自述症状直接索取药品或药膏,65,9998,0.00650130026005201,0.005104436138045608,0.008277245568421484,0.005802441887945692
2025search,获取食疗/养生方的做法与搭配,68,9998,0.0068013602720544105,0.005368950618490169,0.008612620620786125,0.005410678117284677
2025search,查询药品用法用量与服用时机,102,9998,0.010202040408081616,0.00841183610573265,0.012368483172047924,0.008069860804101566
2025search,对正在发生的具体不适做分诊与处置判断,41,9998,0.004100820164032806,0.0030244598183737474,0.0055581056256197355,0.002978679354152084
2025search,查询就医科室、医院/医生导航与挂号入口,162,9998,0.016203240648129627,0.01390773430533342,0.01887037562863118,0.009890518936396827
2026search,处理非健康或无法归入上述意图的残余,455,9998,0.04550910182036407,0.04159539231443714,0.0497719286572261,0.041661922597137586
2026search,查询中药材/食材/茶饮的功效与作用,1768,9998,0.17683536707341468,0.16948130761212288,0.1844376655523674,0.23475512057104705
2026search,查询药品的功效与作用,1659,9998,0.16593318663732748,0.15876956492731806,0.1733534218784379,0.19246976483687345
2026search,查询指标的正常值或参考范围,135,9998,0.013502700540108022,0.011419983896941856,0.01595912024173993,0.01793709488606265
2026search,对具体行为、搭配或说法给出是否可行的裁决,374,9998,0.03740748149629926,0.03386206069410692,0.04130824289170789,0.025830330569324825
2026search,查询疾病或医学术语的定义、病因与传染性,564,9998,0.05641128225645129,0.05205694569258979,0.061106361637807756,0.05025328051207918
2026search,寻找疾病的治疗或缓解方案,777,9998,0.07771554310862172,0.0726284260144923,0.0831270381453585,0.07069812415170756
2026search,查询疾病的症状与早期征兆,683,9998,0.0683136627325465,0.06353247521763891,0.07342645024752362,0.0830104966018382
2026search,解释自身症状的原因,911,9998,0.09111822364472895,0.08563326952608467,0.09691726043257713,0.08286745450541323
2026search,解读用户本人的检查数值或报告分级,372,9998,0.03720744148829766,0.03367165432401714,0.04109872290659153,0.03728829049718553
2026search,仅给出名称的裸实体查询,1132,9998,0.11322264452890578,0.10715955601590944,0.11958283619303019,0.08166820492921145
2026search,查询中医方剂组成、经络穴位与中医理论,226,9998,0.022604520904180837,0.019869108820807384,0.02570664447975351,0.016881079409099824
2026search,在两个或几个选项之间给出裁决,151,9998,0.015103020604120825,0.012891806500148548,0.017686708480182313,0.010293654863805684
2026search,查询药品用法用量与服用时机,152,9998,0.015203040608121624,0.012984034736662415,0.01779444342127151,0.011190308005154123
2026search,由自述症状直接索取药品或药膏,65,9998,0.00650130026005201,0.005104436138045608,0.008277245568421484,0.0055941939885070955
2026search,获取食疗/养生方的做法与搭配,73,9998,0.007301460292058411,0.005811514233514786,0.009169872893776843,0.005876438125077161
