key,类目,搜索条数,搜索n,搜索占比%,助手条数,助手n,助手占比%,差_pp,低_pp,高_pp,显著,归属,另一边期望条数,另一边P(0),缺席判定,助手行占该类比例%
FOOD_HERB_EFFICACY_LOOKUP__2,FOOD_HERB_EFFICACY_LOOKUP__2,253,2236,11.315,0,225,0.0,-11.315,-12.695,-9.224,True,仅搜索,25.46,0.0,真缺席,0.0
PROVIDER_NAVIGATION__1,PROVIDER_NAVIGATION__1,196,2236,8.766,0,225,0.0,-8.766,-10.01,-6.757,True,仅搜索,19.72,0.0,真缺席,0.0
DISEASE_SYMPTOM_LIST__1,DISEASE_SYMPTOM_LIST__1,209,2236,9.347,5,225,2.222,-7.125,-8.926,-4.034,True,两界面都有,,,,2.34
NON_HEALTH_QUERY__1,NON_HEALTH_QUERY__1,215,2236,9.615,9,225,4.0,-5.615,-7.898,-2.0,True,两界面都有,,,,4.02
TREATMENT_SEEKING__1,TREATMENT_SEEKING__1,143,2236,6.395,5,225,2.222,-4.173,-5.847,-1.149,True,两界面都有,,,,3.38
DRUG_INFO_LOOKUP__1,DRUG_INFO_LOOKUP__1,199,2236,8.9,11,225,4.889,-4.011,-6.488,-0.194,True,两界面都有,,,,5.24
CARE_SERVICE_ACCESS__1,CARE_SERVICE_ACCESS__1,85,2236,3.801,0,225,0.0,-3.801,-4.677,-1.976,True,仅搜索,8.55,0.0002,真缺席,0.0
FOOD_HERB_EFFICACY_LOOKUP__1,FOOD_HERB_EFFICACY_LOOKUP__1,76,2236,3.399,0,225,0.0,-3.399,-4.234,-1.59,True,仅搜索,7.65,0.0004,真缺席,0.0
PROVIDER_LEGITIMACY_CHECK__1,PROVIDER_LEGITIMACY_CHECK__1,56,2236,2.504,0,225,0.0,-2.504,-3.238,-0.731,True,仅搜索,5.64,0.0033,真缺席,0.0
HOSPITAL_SELECTION__1,HOSPITAL_SELECTION__1,55,2236,2.46,0,225,0.0,-2.46,-3.188,-0.689,True,仅搜索,5.53,0.0037,真缺席,0.0
COST_INQUIRY__1,COST_INQUIRY__1,49,2236,2.191,0,225,0.0,-2.191,-2.885,-0.431,True,仅搜索,4.93,0.0068,偏少但证据弱,0.0
NORMALITY_REFERENCE_CHECK__1,NORMALITY_REFERENCE_CHECK__1,57,2236,2.549,1,225,0.444,-2.105,-2.93,0.005,False,两界面都有,,,,1.72
IMAGE_LOOKUP__1,IMAGE_LOOKUP__1,24,2236,1.073,0,225,0.0,-1.073,-1.592,0.642,False,仅搜索,2.42,0.0882,不可判定（样本量不足）,0.0
DIET_PERMISSION_LOOKUP__1,DIET_PERMISSION_LOOKUP__1,30,2236,1.342,1,225,0.444,-0.897,-1.572,1.172,False,两界面都有,,,,3.23
PROGNOSIS_INQUIRY__1,PROGNOSIS_INQUIRY__1,49,2236,2.191,3,225,1.333,-0.858,-1.978,1.71,False,两界面都有,,,,5.77
CLAIM_FACTCHECK__1,CLAIM_FACTCHECK__1,57,2236,2.549,4,225,1.778,-0.771,-2.084,1.993,False,两界面都有,,,,6.56
ACUTE_INCIDENT_ACTION__1,ACUTE_INCIDENT_ACTION__1,14,2236,0.626,0,225,0.0,-0.626,-1.048,1.071,False,仅搜索,1.41,0.2434,不可判定（样本量不足）,0.0
TRANSMISSION_INQUIRY__1,TRANSMISSION_INQUIRY__1,21,2236,0.939,1,225,0.444,-0.495,-1.108,1.561,False,两界面都有,,,,4.55
QUICK_REMEDY_SEEKING__1,QUICK_REMEDY_SEEKING__1,31,2236,1.386,3,225,1.333,-0.053,-1.103,2.493,False,两界面都有,,,,8.82
SYMPTOM_CAUSE_SELF_CHECK__1,SYMPTOM_CAUSE_SELF_CHECK__1,121,2236,5.411,15,225,6.667,1.255,-1.523,5.387,False,两界面都有,,,,11.03
MEDICAL_TERM_INTERPRETATION__1,MEDICAL_TERM_INTERPRETATION__1,201,2236,8.989,31,225,13.778,4.789,0.692,10.024,True,两界面都有,,,,13.36
SYMPTOM_CAUSE_SELF_CHECK__2,SYMPTOM_CAUSE_SELF_CHECK__2,26,2236,1.163,63,225,28.0,26.837,21.351,33.047,True,两界面都有,,,,70.79
SYMPTOM_CAUSE_SELF_CHECK__3,SYMPTOM_CAUSE_SELF_CHECK__3,69,2236,3.086,73,225,32.444,29.359,23.525,35.758,True,两界面都有,,,,51.41
