key,类目,快照,该类该快照条数,可引条数,取法,query,pv_raw
NORMALITY_REFERENCE_CHECK,判断自身数值或生理现象是否正常,健康搜索周榜,57,55,流量最高,成人bmi,2145956.0
NORMALITY_REFERENCE_CHECK,判断自身数值或生理现象是否正常,健康搜索周榜,57,55,流量最高,女性的bmi大好还是小好,278200.0
NORMALITY_REFERENCE_CHECK,判断自身数值或生理现象是否正常,健康搜索周榜,57,55,流量最高,成人bmi17.5,143002.0
NORMALITY_REFERENCE_CHECK,判断自身数值或生理现象是否正常,健康搜索周榜,57,55,随机,亚洲成年女性的正常bmi值,22584.0
NORMALITY_REFERENCE_CHECK,判断自身数值或生理现象是否正常,健康搜索周榜,57,55,随机,做到翻白眼吐舌头正常吗,16712.0
NORMALITY_REFERENCE_CHECK,判断自身数值或生理现象是否正常,健康搜索周榜,57,55,随机,年轻的女性外阴萎缩占多少,7310.0
HOSPITAL_SELECTION,比较选择就诊医院与排名,健康搜索周榜,55,34,流量最高,试管婴儿那个医院成功率高,1093232.0
HOSPITAL_SELECTION,比较选择就诊医院与排名,健康搜索周榜,55,34,流量最高,不孕不育女性医院,374994.0
HOSPITAL_SELECTION,比较选择就诊医院与排名,健康搜索周榜,55,34,流量最高,治疗耳朵聋耳鸣的医院,128620.0
HOSPITAL_SELECTION,比较选择就诊医院与排名,健康搜索周榜,55,34,随机,眼科最好医院,80916.0
HOSPITAL_SELECTION,比较选择就诊医院与排名,健康搜索周榜,55,34,随机,三叉神经去哪里治疗好,10758.0
HOSPITAL_SELECTION,比较选择就诊医院与排名,健康搜索周榜,55,34,随机,男科最厉害的三个医院,90000.0
DIET_PERMISSION_LOOKUP,查询疾病饮食宜忌与许可,健康搜索周榜,30,28,流量最高,胆结石禁吃一览表,689226.0
DIET_PERMISSION_LOOKUP,查询疾病饮食宜忌与许可,健康搜索周榜,30,28,流量最高,白癜风可以吃卫莱恩铜片吗,160604.0
DIET_PERMISSION_LOOKUP,查询疾病饮食宜忌与许可,健康搜索周榜,30,28,流量最高,肺结节吃什么可以散结,96202.0
DIET_PERMISSION_LOOKUP,查询疾病饮食宜忌与许可,健康搜索周榜,30,28,随机,血糖高忌什么食物,85740.0
DIET_PERMISSION_LOOKUP,查询疾病饮食宜忌与许可,健康搜索周榜,30,28,随机,秋葵适合未满十八岁的人吃吗女生,40108.0
DIET_PERMISSION_LOOKUP,查询疾病饮食宜忌与许可,健康搜索周榜,30,28,随机,血糖高吃什么好,17694.0
SYMPTOM_CAUSE_SELF_CHECK,由自身症状反查原因或可能疾病,健康搜索周榜,216,194,流量最高,私密有白斑是怎么回事,632344.0
SYMPTOM_CAUSE_SELF_CHECK,由自身症状反查原因或可能疾病,健康搜索周榜,216,194,流量最高,女性三角毛毛区长了个黑色的疙瘩,270504.0
SYMPTOM_CAUSE_SELF_CHECK,由自身症状反查原因或可能疾病,健康搜索周榜,216,194,流量最高,做完第一次第二天又疼又麻怎么办,226330.0
SYMPTOM_CAUSE_SELF_CHECK,由自身症状反查原因或可能疾病,健康搜索周榜,216,194,随机,一边做饭一边狂躁要警惕四种病,53134.0
