key,类目,a,b,k_a,k_b,n_a,n_b,占比_a%,占比_b%,差_pp,低_pp,高_pp,显著,类型
ACCESS_SPECIFIC_EPISODE,直达指定集数的播放页,2025搜索,2026搜索,202,245,9998,9999,2.02,2.45,0.43,0.02,0.842,True,共有
ACCESS_WATCH,获取作品的在线播放入口,2025搜索,2026搜索,3819,3362,9998,9999,38.198,33.623,-4.574,-5.901,-3.245,True,共有
ADULT_RESTRICTED_ACCESS,获取成人或限制级内容,2025搜索,2026搜索,102,90,9998,9999,1.02,0.9,-0.12,-0.394,0.152,False,共有
APP_INSTALL_SUPPORT,下载或安装影视App与排障,2025搜索,2026搜索,170,119,9998,9999,1.7,1.19,-0.51,-0.845,-0.18,True,共有
BARE_TITLE_LOOKUP,裸片名或仅带实体类型词的作品查询,2025搜索,2026搜索,4240,4415,9998,9999,42.408,44.154,1.746,0.372,3.118,True,共有
BROADCAST_FACTS,核实播出信息与集数,2025搜索,2026搜索,112,95,9998,9999,1.12,0.95,-0.17,-0.454,0.112,False,共有
CHANNEL_RESOURCE_ACCESS,获取作品的网盘或资源下载渠道,2025搜索,2026搜索,11,297,9998,9999,0.11,2.97,2.86,2.533,3.215,True,共有
CLIP_QUOTE_DERIVATIVE,获取片段、台词或混剪等衍生内容,2025搜索,2026搜索,186,123,9998,9999,1.86,1.23,-0.63,-0.976,-0.289,True,共有
IDENTIFY_TITLE_FROM_FRAGMENT,凭情节片段反查片名,2025搜索,2026搜索,19,22,9998,9999,0.19,0.22,0.03,-0.1,0.162,False,共有
LIVE_TV_SCHEDULE,收看电视频道直播或查询节目表,2025搜索,2026搜索,164,396,9998,9999,1.64,3.96,2.32,1.867,2.782,True,共有
LORE_QA_DISCUSSION,剧情设定讨论与同人假设问答,2025搜索,2026搜索,33,30,9998,9999,0.33,0.3,-0.03,-0.191,0.129,False,共有
PERSON_TO_WORKS,按演职人员反查作品列表,2025搜索,2026搜索,74,70,9998,9999,0.74,0.7,-0.04,-0.278,0.197,False,共有
PLATFORM_ACCOUNT_SUPPORT,处理平台账号或客服问题,2025搜索,2026搜索,40,18,9998,9999,0.4,0.18,-0.22,-0.379,-0.071,True,共有
PLOT_SYNOPSIS_ENDING,查询剧情梗概或结局剧透,2025搜索,2026搜索,108,76,9998,9999,1.08,0.76,-0.32,-0.59,-0.055,True,共有
SITE_PORTAL_NAV,导航到指定影视站点或平台,2025搜索,2026搜索,524,500,9998,9999,5.241,5.001,-0.241,-0.853,0.371,False,共有
UNCENSORED_VERSION,获取未删减或未遮挡版本,2025搜索,2026搜索,15,14,9998,9999,0.15,0.14,-0.01,-0.123,0.102,False,共有
WORK_CAST_LOOKUP,查询作品演员表与角色信息,2025搜索,2026搜索,179,127,9998,9999,1.79,1.27,-0.52,-0.864,-0.18,True,共有
ACCESS_SPECIFIC_EPISODE,直达指定集数的播放页,2025搜索,助手头部1k,202,7,9998,955,2.02,0.733,-1.287,-1.766,-0.473,True,共有
ACCESS_WATCH,获取作品的在线播放入口,2025搜索,助手头部1k,3819,164,9998,955,38.198,17.173,-21.025,-23.478,-18.33,True,共有
ADULT_RESTRICTED_ACCESS,获取成人或限制级内容,2025搜索,助手头部1k,102,13,9998,955,1.02,1.361,0.341,-0.263,1.311,False,共有
APP_INSTALL_SUPPORT,下载或安装影视App与排障,2025搜索,助手头部1k,170,12,9998,955,1.7,1.257,-0.444,-1.045,0.513,False,共有
BARE_TITLE_LOOKUP,裸片名或仅带实体类型词的作品查询,2025搜索,助手头部1k,4240,405,9998,955,42.408,42.408,-0.0,-3.247,3.303,False,共有
BROADCAST_FACTS,核实播出信息与集数,2025搜索,助手头部1k,112,15,9998,955,1.12,1.571,0.45,-0.206,1.473,False,共有
CHANNEL_RESOURCE_ACCESS,获取作品的网盘或资源下载渠道,2025搜索,助手头部1k,11,19,9998,955,0.11,1.99,1.88,1.162,2.977,True,共有
CLIP_QUOTE_DERIVATIVE,获取片段、台词或混剪等衍生内容,2025搜索,助手头部1k,186,98,9998,955,1.86,10.262,8.401,6.611,10.503,True,共有
IDENTIFY_TITLE_FROM_FRAGMENT,凭情节片段反查片名,2025搜索,助手头部1k,19,25,9998,955,0.19,2.618,2.428,1.583,3.648,True,共有
LIVE_TV_SCHEDULE,收看电视频道直播或查询节目表,2025搜索,助手头部1k,164,11,9998,955,1.64,1.152,-0.488,-1.062,0.44,False,共有
LORE_QA_DISCUSSION,剧情设定讨论与同人假设问答,2025搜索,助手头部1k,33,24,9998,955,0.33,2.513,2.183,1.354,3.386,True,共有
PERSON_TO_WORKS,按演职人员反查作品列表,2025搜索,助手头部1k,74,11,9998,955,0.74,1.152,0.412,-0.129,1.323,False,共有
PLATFORM_ACCOUNT_SUPPORT,处理平台账号或客服问题,2025搜索,助手头部1k,40,1,9998,955,0.4,0.105,-0.295,-0.463,0.202,False,共有
PLOT_SYNOPSIS_ENDING,查询剧情梗概或结局剧透,2025搜索,助手头部1k,108,60,9998,955,1.08,6.283,5.203,3.814,6.933,True,共有
SITE_PORTAL_NAV,导航到指定影视站点或平台,2025搜索,助手头部1k,524,50,9998,955,5.241,5.236,-0.005,-1.328,1.649,False,共有
UNCENSORED_VERSION,获取未删减或未遮挡版本,2025搜索,助手头部1k,15,0,9998,955,0.15,0.0,-0.15,-0.247,0.255,False,a独有
WORK_CAST_LOOKUP,查询作品演员表与角色信息,2025搜索,助手头部1k,179,40,9998,955,1.79,4.188,2.398,1.266,3.883,True,共有
ACCESS_SPECIFIC_EPISODE,直达指定集数的播放页,2025搜索,助手随机1k,202,18,9998,982,2.02,1.833,-0.187,-0.92,0.89,False,共有
ACCESS_WATCH,获取作品的在线播放入口,2025搜索,助手随机1k,3819,62,9998,982,38.198,6.314,-31.884,-33.545,-29.94,True,共有
ADULT_RESTRICTED_ACCESS,获取成人或限制级内容,2025搜索,助手随机1k,102,9,9998,982,1.02,0.916,-0.104,-0.588,0.732,False,共有
APP_INSTALL_SUPPORT,下载或安装影视App与排障,2025搜索,助手随机1k,170,9,9998,982,1.7,0.916,-0.784,-1.296,0.066,False,共有
BARE_TITLE_LOOKUP,裸片名或仅带实体类型词的作品查询,2025搜索,助手随机1k,4240,203,9998,982,42.408,20.672,-21.736,-24.341,-18.921,True,共有
BROADCAST_FACTS,核实播出信息与集数,2025搜索,助手随机1k,112,43,9998,982,1.12,4.379,3.259,2.124,4.738,True,共有
CHANNEL_RESOURCE_ACCESS,获取作品的网盘或资源下载渠道,2025搜索,助手随机1k,11,8,9998,982,0.11,0.815,0.705,0.294,1.491,True,共有
CLIP_QUOTE_DERIVATIVE,获取片段、台词或混剪等衍生内容,2025搜索,助手随机1k,186,122,9998,982,1.86,12.424,10.563,8.625,12.788,True,共有
IDENTIFY_TITLE_FROM_FRAGMENT,凭情节片段反查片名,2025搜索,助手随机1k,19,40,9998,982,0.19,4.073,3.883,2.81,5.311,True,共有
LIVE_TV_SCHEDULE,收看电视频道直播或查询节目表,2025搜索,助手随机1k,164,9,9998,982,1.64,0.916,-0.724,-1.234,0.124,False,共有
LORE_QA_DISCUSSION,剧情设定讨论与同人假设问答,2025搜索,助手随机1k,33,355,9998,982,0.33,36.151,35.821,32.872,38.876,True,共有
PERSON_TO_WORKS,按演职人员反查作品列表,2025搜索,助手随机1k,74,15,9998,982,0.74,1.527,0.787,0.159,1.776,True,共有
PLATFORM_ACCOUNT_SUPPORT,处理平台账号或客服问题,2025搜索,助手随机1k,40,29,9998,982,0.4,2.953,2.553,1.652,3.813,True,共有
PLOT_SYNOPSIS_ENDING,查询剧情梗概或结局剧透,2025搜索,助手随机1k,108,26,9998,982,1.08,2.648,1.567,0.704,2.785,True,共有
SITE_PORTAL_NAV,导航到指定影视站点或平台,2025搜索,助手随机1k,524,12,9998,982,5.241,1.222,-4.019,-4.711,-3.024,True,共有
UNCENSORED_VERSION,获取未删减或未遮挡版本,2025搜索,助手随机1k,15,1,9998,982,0.15,0.102,-0.048,-0.177,0.428,False,共有
WORK_CAST_LOOKUP,查询作品演员表与角色信息,2025搜索,助手随机1k,179,21,9998,982,1.79,2.138,0.348,-0.439,1.483,False,共有
ACCESS_SPECIFIC_EPISODE,直达指定集数的播放页,2026搜索,助手头部1k,245,7,9999,955,2.45,0.733,-1.717,-2.213,-0.894,True,共有
ACCESS_WATCH,获取作品的在线播放入口,2026搜索,助手头部1k,3362,164,9999,955,33.623,17.173,-16.451,-18.895,-13.766,True,共有
ADULT_RESTRICTED_ACCESS,获取成人或限制级内容,2026搜索,助手头部1k,90,13,9999,955,0.9,1.361,0.461,-0.139,1.429,False,共有
APP_INSTALL_SUPPORT,下载或安装影视App与排障,2026搜索,助手头部1k,119,12,9999,955,1.19,1.257,0.066,-0.518,1.014,False,共有
