source,label,k,n,row_share,lo,hi,pv_share
2025search,影视剧免费在线观看查询,324,9998,0.032406481296259254,0.029111100490419015,0.03606104421524244,0.10071174442120388
2025search,查询《逆爱》电视剧在线观看资源（合并后目标）,341,9998,0.03410682136427286,0.030724184342680514,0.03784733438223309,0.08569818608205029
2025search,免费电视剧全集在线观看查询,1838,9998,0.18383676735347068,0.17636598508239543,0.1915504105143095,0.21884521002508645
2025search,影视文学动漫作品名称查询,1506,9998,0.15063012602520504,0.14375311590006593,0.15777550473242077,0.12282566607886511
2025search,影视视频资源查询（合并后目标）,1196,9998,0.119623924784957,0.11340842595028086,0.12613160962525508,0.08431250619258374
2025search,视频平台官方应用下载与官网入口查询,239,9998,0.023904780956191238,0.02108843845932316,0.027086836150077603,0.030491644039041695
2025search,动漫资源与剧情查询,650,9998,0.0650130026005201,0.060345359938743265,0.07001478066551806,0.050884103402015546
2025search,CCTV5直播观看（合并后目标）,137,9998,0.013702740548109622,0.01160354692324241,0.016175483570645507,0.015131787299717404
2025search,电影资源查询（合并后目标）,518,9998,0.05181036207241448,0.04763534901895152,0.05632965214170494,0.04033783697533239
2025search,在线观看动漫全集（合并后目标）,642,9998,0.0642128425685137,0.05957325187747366,0.06918718330596312,0.05572358859239456
2025search,免费影视在线观看查询,903,9998,0.09031806361272254,0.08485574617490693,0.09609507836293035,0.06464084837941222
2025search,电视剧与短剧查询推荐,340,9998,0.03400680136027205,0.030629230041658538,0.03774232550565198,0.02726055900111421
2025search,电视节目表查询,53,9998,0.005301060212042409,0.004055334385989148,0.006926789189241141,0.005282858989017776
2025search,视频内容查询与生成,370,9998,0.03700740148029606,0.03348127675978157,0.04088917411562098,0.030395237287651367
2025search,查询影视节目观看入口,289,9998,0.028905781156231245,0.025798279652918806,0.03237515383663531,0.022898183893750763
2025search,短剧免费观看查询,96,9998,0.009601920384076815,0.00786987321542926,0.01171066699673291,0.007901463303736582
2025search,影视动漫剧情信息查询,190,9998,0.01900380076015203,0.016506318426966617,0.02187076047988386,0.012043245661544221
2025search,日韩泰剧在线观看,209,9998,0.020904180836167234,0.01827842080889304,0.023897958472415715,0.014375000379913112
2025search,影视剧演员表查询,157,9998,0.015703140628125625,0.01344556847964938,0.018332725566299883,0.010240329995568691
2026search,CCTV5直播观看（合并后目标）,320,9999,0.032003200320032,0.028729035511349924,0.03563682108329238,0.11082306955232779
2026search,免费电视剧全集在线观看查询,1475,9999,0.1475147514751475,0.14069939642079582,0.15460084111907313,0.18004917012904662
2026search,影视视频资源查询（合并后目标）,1197,9999,0.11971197119711971,0.11349472156875642,0.1262213099946857,0.10758984350776261
2026search,电视节目表查询,93,9999,0.0093009300930093,0.00759882395808468,0.011379929195374538,0.015318675647183323
2026search,短剧免费观看查询,52,9999,0.005200520052005201,0.003968249950779367,0.00681283253709172,0.008270263674316913
2026search,影视剧免费在线观看查询,143,9999,0.014301430143014302,0.0121537498378731,0.016822162663864333,0.022440782801257064
2026search,视频平台官方应用下载与官网入口查询,184,9999,0.0184018401840184,0.01594649904086678,0.021227084126458785,0.02358173783799463
2026search,日韩泰剧在线观看,663,9999,0.0663066306630663,0.06159430383851357,0.07135206588531724,0.06161789328601693
2026search,影视文学动漫作品名称查询,1268,9999,0.1268126812681268,0.12043331530650424,0.13347868253149292,0.1058647681422373
2026search,电视剧与短剧查询推荐,749,9999,0.0749074907490749,0.06990944358032715,0.0802320402225422,0.06817740454533636
2026search,免费影视在线观看查询,863,9999,0.08630863086308631,0.080962036359744,0.09197297075719968,0.0646758832319458
2026search,电影资源查询（合并后目标）,734,9999,0.0734073407340734,0.06845760543473468,0.0786847305636512,0.06030002180449173
2026search,查询影视节目观看入口,292,9999,0.029202920292029203,0.026079154976456447,0.03268829238315006,0.025080766637927417
2026search,动漫资源与剧情查询,680,9999,0.06800680068006801,0.0632362564897596,0.07310914741248582,0.04993500661136195
2026search,在线观看动漫全集（合并后目标）,682,9999,0.06820682068206821,0.06342948621973633,0.07331580405644021,0.05115101710952457
2026search,视频内容查询与生成,285,9999,0.028502850285028504,0.02541789537721994,0.03194994967362762,0.023883720046329552
2026search,影视动漫剧情信息查询,176,9999,0.0176017601760176,0.015203404933718839,0.02037063273788221,0.0100135827980564
2026search,影视剧演员表查询,121,9999,0.0121012101210121,0.010137725679658038,0.014439436708836979,0.009211817634432696
2026search,查询《逆爱》电视剧在线观看资源（合并后目标）,22,9999,0.0022002200220022,0.0014534949658504609,0.0033292919130536985,0.0020145750024505053
assistant_top,动漫资源与剧情查询,60,955,0.06282722513089005,0.049120309441133464,0.08003707912838551,0.05682089568690271
assistant_top,电视剧与短剧查询推荐,68,955,0.0712041884816754,0.05655419895290234,0.08928999414702107,0.09655326981934152
assistant_top,查询影视节目观看入口,24,955,0.025130890052356022,0.01694514933682955,0.03712161884586951,0.02370201086816744
assistant_top,短剧免费观看查询,16,955,0.016753926701570682,0.010338579508219892,0.027041384144074747,0.01783070202189065
assistant_top,视频内容查询与生成,116,955,0.12146596858638743,0.10225026574702308,0.1437147545353269,0.12505740876140367
assistant_top,免费电视剧全集在线观看查询,75,955,0.07853403141361257,0.06311185224604092,0.09733329481798635,0.0914498605656003
assistant_top,影视动漫剧情信息查询,122,955,0.12774869109947645,0.10805874638723018,0.15042137729292315,0.12206296776658791
assistant_top,日韩泰剧在线观看,55,955,0.05759162303664921,0.044511937819273664,0.07421619791874254,0.06002843800404894
assistant_top,电影资源查询（合并后目标）,70,955,0.07329842931937172,0.05842309951582726,0.09159279471669722,0.07614698112583632
