source,label,n,distinct,hhi_strings,top1_pv_share,top5_pv_share
2025search,12,324,324,0.0030864197530864187,0.22033326452690752,0.5718290800098018
2025search,1,341,341,0.002932551319648093,0.2153816908681318,0.40602639179703687
2025search,13,1838,1838,0.0005440696409140369,0.08010969235200545,0.2083676943635319
2025search,9,1506,1506,0.0006640106241699868,0.05405912340810078,0.13628186582243776
2025search,8,1196,1196,0.0008361204013377928,0.059929230387675586,0.11579656187726921
2025search,15,239,239,0.004184100418410039,0.15677342700280292,0.35308260004545255
2025search,11,650,650,0.0015384615384615385,0.053097535422846225,0.13452379103596818
2025search,5,190,188,0.0053739612188365635,0.1096163695048892,0.3138600064315576
2025search,7,518,518,0.0019305019305019305,0.05354406173570644,0.15187845745121706
2025search,6,642,642,0.0015576323987538943,0.03871209840343138,0.13088022899131246
2025search,14,903,903,0.001107419712070875,0.032729461216928483,0.09994592891768501
2025search,10,340,340,0.0029411764705882357,0.06167231925648932,0.23475528857195732
2025search,2,370,370,0.002702702702702703,0.04905846779031909,0.13768208688974393
2025search,17,289,289,0.0034602076124567475,0.05893799060793573,0.18087023926137707
2025search,4,443,443,0.0022573363431151244,0.025240747677102087,0.10179266902681955
2025search,16,209,209,0.004784688995215311,0.0485189335475823,0.15118506459183456
2026search,5,413,410,0.002456483886286488,0.20855062047756762,0.4068661997517202
2026search,13,1475,1475,0.0006779661016949155,0.039132929301189126,0.13620685900635113
2026search,8,1197,1197,0.000835421888053467,0.05728188987621561,0.17120086628251163
2026search,4,349,349,0.0028653295128939823,0.14950309203346673,0.21296762459076032
2026search,12,143,143,0.006993006993006994,0.17988461483605037,0.48240697160298374
2026search,15,184,184,0.005434782608695654,0.15498912493934736,0.34962047565241877
2026search,16,663,663,0.0015082956259426848,0.05876516917403077,0.16513411205547582
2026search,9,1268,1268,0.0007886435331230283,0.029607637579296728,0.11137934917919907
2026search,10,749,749,0.0013351134846461953,0.0347987540520303,0.12131913685006139
2026search,14,863,863,0.0011587485515643105,0.03515480983122227,0.11215145209221533
2026search,7,734,734,0.001362397820163488,0.03293678965492075,0.10990651477252372
2026search,17,292,292,0.0034246575342465743,0.07817958493515609,0.19119781779897588
2026search,11,680,680,0.0014705882352941178,0.03323724199154246,0.1129492564004365
2026search,6,682,682,0.0014662756598240465,0.026893764000650758,0.1179981103032275
2026search,2,285,285,0.003508771929824562,0.039643533175871486,0.16493626145367438
2026search,1,22,22,0.045454545454545456,0.15935178933153277,0.5964570838463678
assistant_top,11,60,59,0.01722222222222222,0.1649531199482703,0.3407048173294536
assistant_top,10,68,64,0.016868512110726645,0.2986415008181438,0.4910384717835534
assistant_top,17,24,23,0.045138888888888895,0.08913346767942953,0.3794760502247714
assistant_top,4,179,176,0.005773852251802379,0.03575423457973794,0.15711888782358582
assistant_top,2,116,113,0.009215219976218785,0.15215794576490294,0.2820753885477569
assistant_top,13,75,71,0.014755555555555562,0.10948171956609082,0.30992366412213745
assistant_top,16,55,54,0.01884297520661156,0.18686497735340918,0.34924715387440314
assistant_top,7,70,69,0.014693877551020413,0.1420506634499397,0.3505428226779253
assistant_top,5,10,10,0.10000000000000003,0.18853893263342084,0.6806649168853894
assistant_top,14,38,37,0.027700831024930747,0.09627940719245516,0.3413825266867032
assistant_top,15,23,22,0.04725897920604913,0.24057067891111844,0.532797638570023
assistant_top,9,79,78,0.012978689312610165,0.09100248729317614,0.23283226992538114
assistant_top,8,131,126,0.008216304411164856,0.05820696414472789,0.19917780621273587
assistant_top,6,20,20,0.05000000000000002,0.14063800277392513,0.4380027739251041
assistant_top,12,4,4,0.25,0.30260869565217396,1.0
assistant_top,1,3,3,0.3333333333333333,0.371900826446281,1.0
assistant_random,8,82,82,0.012195121951219511,0.04999999999999999,0.19
assistant_random,4,401,401,0.0024937655860349135,0.027083333333333334,0.10208333333333336
assistant_random,7,53,53,0.018867924528301876,0.09230769230769233,0.2307692307692308
assistant_random,17,18,18,0.05555555555555555,0.10526315789473688,0.3157894736842106
assistant_random,15,43,43,0.023255813953488372,0.12500000000000003,0.20833333333333337
assistant_random,10,29,29,0.03448275862068965,0.21951219512195122,0.41463414634146345
assistant_random,2,122,122,0.008196721311475407,0.36818181818181817,0.4272727272727273
assistant_random,9,63,63,0.015873015873015872,0.11842105263157887,0.23684210526315774
assistant_random,11,102,102,0.009803921568627447,0.019230769230769225,0.06730769230769229
assistant_random,12,6,6,0.16666666666666669,0.2857142857142857,0.8571428571428571
assistant_random,13,13,13,0.07692307692307694,0.11764705882352942,0.5294117647058824
assistant_random,14,13,13,0.07692307692307694,0.19047619047619055,0.6190476190476193
assistant_random,6,15,15,0.06666666666666667,0.1428571428571429,0.523809523809524
assistant_random,1,3,3,0.3333333333333333,0.3333333333333333,1.0
assistant_random,5,10,10,0.10000000000000003,0.25,0.5833333333333334
assistant_random,16,9,9,0.1111111111111111,0.2,0.6
