source,label,k,n,row_share,lo,hi,pv_share
2025search,12,324,9998,0.032406481296259254,0.029111100490419015,0.03606104421524244,0.10071174442120388
2025search,1,341,9998,0.03410682136427286,0.030724184342680514,0.03784733438223309,0.08569818608205029
2025search,13,1838,9998,0.18383676735347068,0.17636598508239543,0.1915504105143095,0.21884521002508645
2025search,9,1506,9998,0.15063012602520504,0.14375311590006593,0.15777550473242077,0.12282566607886511
2025search,8,1196,9998,0.119623924784957,0.11340842595028086,0.12613160962525508,0.08431250619258374
2025search,15,239,9998,0.023904780956191238,0.02108843845932316,0.027086836150077603,0.030491644039041695
2025search,11,650,9998,0.0650130026005201,0.060345359938743265,0.07001478066551806,0.050884103402015546
2025search,5,190,9998,0.01900380076015203,0.016506318426966617,0.02187076047988386,0.02041464628873518
2025search,7,518,9998,0.05181036207241448,0.04763534901895152,0.05632965214170494,0.04033783697533239
2025search,6,642,9998,0.0642128425685137,0.05957325187747366,0.06918718330596312,0.05572358859239456
2025search,14,903,9998,0.09031806361272254,0.08485574617490693,0.09609507836293035,0.06464084837941222
2025search,10,340,9998,0.03400680136027205,0.030629230041658538,0.03774232550565198,0.02726055900111421
2025search,2,370,9998,0.03700740148029606,0.03348127675978157,0.04088917411562098,0.030395237287651367
2025search,17,289,9998,0.028905781156231245,0.025798279652918806,0.03237515383663531,0.022898183893750763
2025search,4,443,9998,0.04430886177235447,0.040447234309167454,0.048520528531258975,0.030185038960849498
2025search,16,209,9998,0.020904180836167234,0.01827842080889304,0.023897958472415715,0.014375000379913112
2026search,5,413,9999,0.041304130413041304,0.03757667829928197,0.04538389468315781,0.1261417451995111
2026search,13,1475,9999,0.1475147514751475,0.14069939642079582,0.15460084111907313,0.18004917012904662
2026search,8,1197,9999,0.11971197119711971,0.11349472156875642,0.1262213099946857,0.10758984350776261
2026search,4,349,9999,0.0349034903490349,0.03148095575066899,0.038683253265974674,0.027495664106806005
2026search,12,143,9999,0.014301430143014302,0.0121537498378731,0.016822162663864333,0.022440782801257064
2026search,15,184,9999,0.0184018401840184,0.01594649904086678,0.021227084126458785,0.02358173783799463
2026search,16,663,9999,0.0663066306630663,0.06159430383851357,0.07135206588531724,0.06161789328601693
2026search,9,1268,9999,0.1268126812681268,0.12043331530650424,0.13347868253149292,0.1058647681422373
