source,label,n,distinct,hhi_strings,top1_pv_share,top5_pv_share
2025search,影视剧免费在线观看查询,324,324,0.0030864197530864187,0.22033326452690752,0.5718290800098018
2025search,查询《逆爱》电视剧在线观看资源（合并后目标）,341,341,0.002932551319648093,0.2153816908681318,0.40602639179703687
2025search,免费电视剧全集在线观看查询,1838,1838,0.0005440696409140369,0.08010969235200545,0.2083676943635319
2025search,影视文学动漫作品名称查询,1506,1506,0.0006640106241699868,0.05405912340810078,0.13628186582243776
2025search,影视视频资源查询（合并后目标）,1196,1196,0.0008361204013377928,0.059929230387675586,0.11579656187726921
2025search,视频平台官方应用下载与官网入口查询,239,239,0.004184100418410039,0.15677342700280292,0.35308260004545255
2025search,动漫资源与剧情查询,650,650,0.0015384615384615385,0.053097535422846225,0.13452379103596818
2025search,CCTV5直播观看（合并后目标）,137,135,0.007512387447386645,0.14788599433587085,0.34846445859360886
2025search,电影资源查询（合并后目标）,518,518,0.0019305019305019305,0.05354406173570644,0.15187845745121706
2025search,在线观看动漫全集（合并后目标）,642,642,0.0015576323987538943,0.03871209840343138,0.13088022899131246
2025search,免费影视在线观看查询,903,903,0.001107419712070875,0.032729461216928483,0.09994592891768501
2025search,电视剧与短剧查询推荐,340,340,0.0029411764705882357,0.06167231925648932,0.23475528857195732
2025search,电视节目表查询,53,53,0.018867924528301876,0.31020952950787606,0.46033207147706223
2025search,视频内容查询与生成,370,370,0.002702702702702703,0.04905846779031909,0.13768208688974393
2025search,查询影视节目观看入口,289,289,0.0034602076124567475,0.05893799060793573,0.18087023926137707
2025search,短剧免费观看查询,96,96,0.01041666666666667,0.0964242853186448,0.32260670215712217
2025search,影视动漫剧情信息查询,190,190,0.005263157894736841,0.06173880126182966,0.1777665615141956
2025search,日韩泰剧在线观看,209,209,0.004784688995215311,0.0485189335475823,0.15118506459183456
2025search,影视剧演员表查询,157,157,0.006369426751592356,0.04497670139198053,0.20710533345205237
2026search,CCTV5直播观看（合并后目标）,320,317,0.003183593750000001,0.23737782517438588,0.4631058560883984
2026search,免费电视剧全集在线观看查询,1475,1475,0.0006779661016949155,0.039132929301189126,0.13620685900635113
2026search,影视视频资源查询（合并后目标）,1197,1197,0.000835421888053467,0.05728188987621561,0.17120086628251163
2026search,电视节目表查询,93,93,0.010752688172043013,0.2989594868473287,0.5922933077035583
2026search,短剧免费观看查询,52,52,0.01923076923076923,0.49704422535483794,0.6481225267761254
2026search,影视剧免费在线观看查询,143,143,0.006993006993006994,0.17988461483605037,0.48240697160298374
2026search,视频平台官方应用下载与官网入口查询,184,184,0.005434782608695654,0.15498912493934736,0.34962047565241877
2026search,日韩泰剧在线观看,663,663,0.0015082956259426848,0.05876516917403077,0.16513411205547582
2026search,影视文学动漫作品名称查询,1268,1268,0.0007886435331230283,0.029607637579296728,0.11137934917919907
2026search,电视剧与短剧查询推荐,749,749,0.0013351134846461953,0.0347987540520303,0.12131913685006139
2026search,免费影视在线观看查询,863,863,0.0011587485515643105,0.03515480983122227,0.11215145209221533
2026search,电影资源查询（合并后目标）,734,734,0.001362397820163488,0.03293678965492075,0.10990651477252372
2026search,查询影视节目观看入口,292,292,0.0034246575342465743,0.07817958493515609,0.19119781779897588
2026search,动漫资源与剧情查询,680,680,0.0014705882352941178,0.03323724199154246,0.1129492564004365
2026search,在线观看动漫全集（合并后目标）,682,682,0.0014662756598240465,0.026893764000650758,0.1179981103032275
2026search,视频内容查询与生成,285,285,0.003508771929824562,0.039643533175871486,0.16493626145367438
2026search,影视动漫剧情信息查询,176,176,0.005681818181818182,0.04732947644313751,0.1875279677811162
2026search,影视剧演员表查询,121,121,0.008264462809917356,0.03984399430179632,0.1852958549042771
2026search,查询《逆爱》电视剧在线观看资源（合并后目标）,22,22,0.045454545454545456,0.15935178933153277,0.5964570838463678
