source,label,rank,query,pv_raw,tier
2025search,1,top_pv,陈小江,961536.0,user
2025search,1,top_pv,韦韬,170243.0,user
2025search,1,top_pv,刘晓庆,43466.0,user
2025search,1,top_pv,李干杰,37461.0,user
2025search,1,top_pv,陈之常,37422.0,user
2025search,1,top_pv,刘宇宁,35700.0,user
2025search,1,sample,刘伯成,215.0,user
2025search,1,sample,邝玲玲,671.0,user
2025search,1,sample,李玲玉,448.0,user
2025search,1,sample,朴正姬,233.0,user
2025search,1,sample,秦彻,996.0,user
2025search,1,sample,张道陵,455.0,user
2025search,51,top_pv,马兴瑞,502916.0,user
2025search,51,top_pv,马兴瑞另有任用,28985.0,user
2025search,51,top_pv,马兴瑞简历,7149.0,user
2025search,51,top_pv,马斯克,4337.0,user
2025search,51,top_pv,马云,3614.0,user
2025search,51,top_pv,马頔,3430.0,user
2025search,51,sample,马克龙,581.0,user
2025search,51,sample,马尔福,236.0,user
2025search,51,sample,马兴瑞书记,2260.0,user
2025search,51,sample,马可,323.0,user
2025search,51,sample,马英文,275.0,user
2025search,51,sample,马兴,242.0,user
2025search,44,top_pv,习近平,66375.0,user
2025search,44,top_pv,习近平系列讲话,4831.0,user
2025search,44,top_pv,习近平简历,3915.0,user
2025search,44,top_pv,习近平年龄,1552.0,user
2025search,44,top_pv,习近平女儿,1373.0,user
2025search,44,top_pv,习近平简介,1302.0,user
2025search,44,sample,习近平身高,301.0,user
2025search,44,sample,习近平谈治国理政,221.0,user
2025search,44,sample,习近平个人简历,261.0,user
2025search,44,sample,习近平生日,584.0,user
2025search,44,sample,习近平父亲,481.0,user
2025search,44,sample,习近平多大年龄,261.0,user
2025search,53,top_pv,鹿晗,51718.0,user
2025search,53,top_pv,鹿晗关晓彤宣布最新消息,18283.0,user
2025search,53,top_pv,鹿晗个人资料,8903.0,user
2025search,53,top_pv,关晓彤和鹿晗最新消息,6698.0,user
2025search,53,top_pv,鹿晗关晓彤最新消息,5550.0,user
2025search,53,top_pv,鹿晗最新消息,3850.0,user
2025search,53,sample,鹿晗多大,332.0,user
2025search,53,sample,关晓彤鹿晗,1060.0,user
2025search,53,sample,鹿晗的家庭背景,1112.0,user
2025search,53,sample,关晓彤和鹿晗,226.0,user
2025search,53,sample,鹿晗怎么不录五哈了,2686.0,user
2025search,53,sample,鹿晗生病?,333.0,user
