source,label,k,n,row_share,lo,hi,pv_share
2025search,文案短句查询,1101,9988,0.11023227873448138,0.10423959825965887,0.1165246590555554,0.11797205836496037
2025search,报刊电子版查询,96,9988,0.00961153384060873,0.007877758750930396,0.011722377989351988,0.023198633777807943
2025search,头像图片查询,235,9988,0.02352823388065679,0.020733770879081525,0.026689065124798402,0.02995154564387422
2025search,七月及七一图片与祝福语查询,198,9988,0.019823788546255508,0.017268973731620126,0.022747820022237436,0.038892416465110116
2025search,漫画App官方下载入口查询,152,9988,0.015218261914297157,0.012997047860954613,0.017812233906388655,0.027701544432111386
2025search,图片搜索,1244,9988,0.12454945935122147,0.1182176092550645,0.13117000053996594,0.10234904262658479
2025search,查找漫画资源,422,9988,0.04225070084100921,0.0384784785418529,0.04637489532024817,0.05072148358546079
2025search,再生成与调整回答,991,9988,0.09921906287545054,0.09350930211794345,0.10523699175125836,0.10340796176645937
2025search,微信头像图片查询,199,9988,0.019923908690428514,0.017362319915525552,0.022854637142386662,0.0343882132637943
2025search,查询感谢老师话语模板,158,9988,0.015818982779335203,0.013551520627112306,0.018458740964558913,0.019990208956381383
2025search,安全标志与安全生产信息查询,250,9988,0.0250300360432519,0.02214417138891655,0.028281114175783252,0.02241308833104714
2025search,获取爆笑笑话与脑筋急转弯合集,91,9988,0.009110933119743692,0.007427097830299521,0.01117222238970957,0.01637980201411138
2025search,男生头像查询,103,9988,0.010312374849819783,0.00851085367266803,0.012490426195996966,0.015672132524845183
2025search,术语定义查询,311,9988,0.031137364837805367,0.027907227195969966,0.034728019916064,0.02465727308125435
2025search,情侣头像查询,28,9988,0.002803364036844213,0.0019403349499063818,0.004048697114659217,0.005472967187078407
2025search,早安问候图片查询,147,9988,0.01471766119343212,0.01253571479533188,0.017272750451738095,0.020487516419386266
2025search,家长寄语评语写法查询,168,9988,0.01682018422106528,0.014477624226674157,0.01953427040554365,0.01605214134647854
2025search,思想汇报与心得体会范文查询,702,9988,0.07028434120945135,0.06543461254154109,0.0754644864558644,0.05669498960307497
2025search,文书写法与模板查询,243,9988,0.024329195034040848,0.021485609629253763,0.027538532807063427,0.02084070489051319
2025search,女生头像图片查询,196,9988,0.01962354825790949,0.01708233553135175,0.02253413161439649,0.023473300017934087
2025search,术语含义查询,299,9988,0.029935923107729277,0.026770410860881187,0.03346287660249689,0.019444107843659977
2025search,查询免费漫画在线观看入口,561,9988,0.05616740088105727,0.05182025766802743,0.06085581545767119,0.04879074148575047
2025search,调整生成结果,73,9988,0.007308770524629555,0.005817336600959445,0.00917904414606579,0.005999033821108262
2025search,办公文档与演示文稿模板查询,539,9988,0.053964757709251104,0.04970261285900854,0.0585698675774876,0.05156487051102462
2025search,按关键词查找图片,243,9988,0.024329195034040848,0.021485609629253763,0.027538532807063427,0.017725343453976437
