source,label,k,n,row_share,lo,hi,pv_share
2025search,获取现成可直接发布文案,1201,9988,0.12024429315178214,0.1140112969417845,0.12676929077889562,0.1436843729450522
2025search,进入指定网站或电子报刊页面,323,9988,0.032338806567881455,0.029045388333648225,0.03599181842704165,0.06218379049105476
2025search,获取个人装饰用图（头像/壁纸）,630,9988,0.0630756908289948,0.05847411290066281,0.06801322820480724,0.09663824678923243
2025search,获取应景问候图片,334,9988,0.03344012815378454,0.030089822730175672,0.03714918037511544,0.05975024760353706
2025search,获取漫画免费阅读或下载入口,1137,9988,0.11383660392470965,0.10775566306746763,0.12021447319371432,0.130695568017863
2025search,获取说明性/参考图片,2317,9988,0.23197837404885863,0.22380448413683796,0.24035835090884117,0.1800033283085568
2025search,获取故事或典故全文/梗概,389,9988,0.03894673608329996,0.03532640137798904,0.0429215834503083,0.032898552832051293
2025search,查询词语或概念的含义,1411,9988,0.14126952342811375,0.1345767197841692,0.14823816178798924,0.11144404967904444
2025search,学习某类文字怎么写,256,9988,0.025630756908289948,0.022709153793668904,0.028917111595358855,0.025130668424530603
2025search,依赖前文的修改或追问,193,9988,0.01932318782539047,0.016802515683459286,0.022213461550124984,0.01972814504962573
2025search,索取露骨或性化内容,93,9988,0.009311173408089707,0.007607199173008232,0.011392447655110174,0.009421698309833212
2025search,获取可套用文书模板或范文,571,9988,0.057168602322787344,0.05278347264617595,0.06189423352006925,0.051483763185999135
2025search,查询官方政策法规或合规原文,312,9988,0.031237484981978373,0.028002023627321907,0.03483338678876672,0.020258089324692658
2025search,获取单位或组织指定写作成稿,273,9988,0.027332799359231077,0.0243123097202384,0.03071673183771855,0.02154417360198923
2025search,现场生成或改写文字内容,72,9988,0.007208650380456548,0.005728572663311421,0.009067644779659156,0.0053285250584473596
2025search,查询具体数字或年度主题,211,9988,0.021125350420504604,0.018483832458878222,0.024135084247689894,0.014270042153189442
2025search,补全或解释给定句子,191,9988,0.019122947537044452,0.016616062375633095,0.02199958824984185,0.010204658662569293
2025search,索取受限、欺骗性或有害内容,52,9988,0.005206247496996396,0.003972622614042272,0.006820328747835135,0.0037138107032586723
2025search,倾诉并寻求情绪支持,19,9988,0.0019022827392871447,0.0012182063935987173,0.0029693559344749557,0.0014337577734585163
2025search,生成或修改图片,3,9988,0.0003003604325190228,0.00010215479053374748,0.0008827946726653881,0.0001845110860141566
2026search,进入指定网站或电子报刊页面,378,9995,0.037818909454727365,0.03425325506323892,0.04173969492061947,0.07527329627379116
2026search,获取个人装饰用图（头像/壁纸）,668,9995,0.06683341670835417,0.062102041088313215,0.07189762921261,0.09455876334915747
2026search,获取漫画免费阅读或下载入口,1647,9995,0.1647823911955978,0.15763846341159138,0.17218389375280252,0.1773931531913406
2026search,获取应景问候图片,469,9995,0.04692346173086543,0.04294880328690168,0.05124625548610465,0.07892758057406589
2026search,依赖前文的修改或追问,192,9995,0.0192096048024012,0.01669756334358723,0.02209107636794681,0.03038585589617616
2026search,获取说明性/参考图片,2447,9995,0.2448224112056028,0.2364918999629575,0.2533489960071325,0.18437817417684182
2026search,获取单位或组织指定写作成稿,174,9995,0.017408704352176087,0.01502385860214034,0.020164363986265536,0.016115940525860694
2026search,查询词语或概念的含义,1197,9995,0.11975987993996999,0.11354029778918205,0.12627163129700775,0.10341010167511984
2026search,获取现成可直接发布文案,981,9995,0.09814907453726864,0.09246987210129254,0.1041370515073593,0.09342409200927577
2026search,获取可套用文书模板或范文,441,9995,0.04412206103051526,0.04026805833261523,0.048326351582191736,0.040071428490904025
2026search,获取故事或典故全文/梗概,422,9995,0.042221110555277636,0.03845147968240592,0.04634248993576574,0.03549272243334862
2026search,学习某类文字怎么写,187,9995,0.01870935467733867,0.016231995383247225,0.021556528460751213,0.014591771969954035
2026search,索取受限、欺骗性或有害内容,54,9995,0.005402701350675338,0.004143390278757516,0.007042051488793942,0.007929171255894596
2026search,现场生成或改写文字内容,80,9995,0.0080040020010005,0.006436270439132721,0.00994977383960386,0.005419140716156299
2026search,查询官方政策法规或合规原文,229,9995,0.022911455727863933,0.020156333575920282,0.026033163555377208,0.014809349285996925
2026search,查询具体数字或年度主题,175,9995,0.017508754377188594,0.015116666626872208,0.02027157913504079,0.011485940334212283
2026search,索取露骨或性化内容,95,9995,0.009504752376188095,0.0077820607559604725,0.011604331125382915,0.0068001366340451
2026search,补全或解释给定句子,129,9995,0.012906453226613306,0.010873328998036141,0.015313850782549328,0.007453995925780204
2026search,倾诉并寻求情绪支持,25,9995,0.0025012506253126563,0.0016948453051122405,0.0036899244307327323,0.0017434368873592086
2026search,生成或修改图片,5,9995,0.0005002501250625312,0.00021369528161463186,0.0011706109840879378,0.0003359483947190715
assistant_top,查询词语或概念的含义,32,850,0.03764705882352941,0.02679175249973928,0.05266264524077563,0.03732976232580057
assistant_top,依赖前文的修改或追问,377,850,0.4435294117647059,0.41045968249445236,0.47710726684790067,0.5333884656596621
assistant_top,获取现成可直接发布文案,267,850,0.31411764705882356,0.28380902755241294,0.34609884736616564,0.24910821013392329
assistant_top,获取漫画免费阅读或下载入口,4,850,0.004705882352941176,0.0018315019099591993,0.012036949613594942,0.002122034844609748
assistant_top,倾诉并寻求情绪支持,6,850,0.007058823529411765,0.003239020360297779,0.015314141607324989,0.003723530973627788
assistant_top,学习某类文字怎么写,13,850,0.015294117647058824,0.008959437202202467,0.025990211319660488,0.018812856886485825
assistant_top,索取露骨或性化内容,32,850,0.03764705882352941,0.02679175249973928,0.05266264524077563,0.025935631609713506
assistant_top,获取说明性/参考图片,42,850,0.04941176470588235,0.03676143635253359,0.06611651360832446,0.051221639298154285
assistant_top,获取可套用文书模板或范文,5,850,0.0058823529411764705,0.0025151293623659346,0.01369567738322252,0.004384699100286612
assistant_top,获取单位或组织指定写作成稿,1,850,0.001176470588235294,0.00020770614075525922,0.006633679716695941,0.0006937017963833053
assistant_top,现场生成或改写文字内容,6,850,0.007058823529411765,0.003239020360297779,0.015314141607324989,0.004477052743375464
assistant_top,生成或修改图片,47,850,0.05529411764705883,0.0418346755325524,0.07275505053847721,0.051493452861336254
assistant_top,获取个人装饰用图（头像/壁纸）,13,850,0.015294117647058824,0.008959437202202467,0.025990211319660488,0.014111216874689749
assistant_top,补全或解释给定句子,1,850,0.001176470588235294,0.00020770614075525922,0.006633679716695941,0.000550973438882353
assistant_top,获取应景问候图片,2,850,0.002352941176470588,0.0006454986614332628,0.00853824241805225,0.0010358300650988236
assistant_top,进入指定网站或电子报刊页面,1,850,0.001176470588235294,0.00020770614075525922,0.006633679716695941,0.0008437764664026892
assistant_top,获取故事或典故全文/梗概,1,850,0.001176470588235294,0.00020770614075525922,0.006633679716695941,0.0007671649215676192
assistant_random,依赖前文的修改或追问,245,953,0.2570828961175236,0.2303502142083123,0.2857660705716943,0.24643755238893542
assistant_random,获取说明性/参考图片,61,953,0.06400839454354669,0.05015136269502428,0.08136620242848656,0.06119027661357925
