key,类目,a,b,k_a,k_b,n_a,n_b,占比_a%,占比_b%,差_pp,低_pp,高_pp,显著,类型
COMPARISON_DECISION__1,COMPARISON_DECISION__1,2025搜索,2025搜索随机1w,25,100,9998,10000,0.25,1.0,0.75,0.537,0.979,True,共有
CONCEPT_EXPLAIN__1,CONCEPT_EXPLAIN__1,2025搜索,2025搜索随机1w,28,112,9998,10000,0.28,1.12,0.84,0.614,1.082,True,共有
CONCEPT_EXPLAIN__2,CONCEPT_EXPLAIN__2,2025搜索,2025搜索随机1w,107,419,9998,10000,1.07,4.19,3.12,2.684,3.57,True,共有
CONCEPT_EXPLAIN__3,CONCEPT_EXPLAIN__3,2025搜索,2025搜索随机1w,131,506,9998,10000,1.31,5.06,3.75,3.271,4.242,True,共有
CONTACT_BRANCH_LOOKUP__1,CONTACT_BRANCH_LOOKUP__1,2025搜索,2025搜索随机1w,117,29,9998,10000,1.17,0.29,-0.88,-1.127,-0.65,True,共有
CONTACT_BRANCH_LOOKUP__2,CONTACT_BRANCH_LOOKUP__2,2025搜索,2025搜索随机1w,95,106,9998,10000,0.95,1.06,0.11,-0.169,0.389,False,共有
CONTACT_BRANCH_LOOKUP__3,CONTACT_BRANCH_LOOKUP__3,2025搜索,2025搜索随机1w,47,716,9998,10000,0.47,7.16,6.69,6.177,7.225,True,共有
CONTACT_BRANCH_LOOKUP__4,CONTACT_BRANCH_LOOKUP__4,2025搜索,2025搜索随机1w,291,181,9998,10000,2.911,1.81,-1.101,-1.525,-0.681,True,共有
CONTACT_BRANCH_LOOKUP__5,CONTACT_BRANCH_LOOKUP__5,2025搜索,2025搜索随机1w,26,71,9998,10000,0.26,0.71,0.45,0.26,0.652,True,共有
DEBT_DISTRESS__1,DEBT_DISTRESS__1,2025搜索,2025搜索随机1w,15,71,9998,10000,0.15,0.71,0.56,0.384,0.754,True,共有
ENTITY_IDENTITY_CHECK__1,ENTITY_IDENTITY_CHECK__1,2025搜索,2025搜索随机1w,22,78,9998,10000,0.22,0.78,0.56,0.369,0.766,True,共有
ENTITY_VERIFY__1,ENTITY_VERIFY__1,2025搜索,2025搜索随机1w,58,45,9998,10000,0.58,0.45,-0.13,-0.334,0.07,False,共有
ENTITY_VERIFY__2,ENTITY_VERIFY__2,2025搜索,2025搜索随机1w,35,108,9998,10000,0.35,1.08,0.73,0.5,0.973,True,共有
FX_CONVERT__1,FX_CONVERT__1,2025搜索,2025搜索随机1w,679,210,9998,10000,6.791,2.1,-4.691,-5.265,-4.128,True,共有
FX_CONVERT__2,FX_CONVERT__2,2025搜索,2025搜索随机1w,306,374,9998,10000,3.061,3.74,0.679,0.177,1.184,True,共有
HOWTO_OPERATE__1,HOWTO_OPERATE__1,2025搜索,2025搜索随机1w,25,179,9998,10000,0.25,1.79,1.54,1.27,1.83,True,共有
HOWTO_OPERATE__2,HOWTO_OPERATE__2,2025搜索,2025搜索随机1w,75,233,9998,10000,0.75,2.33,1.58,1.244,1.929,True,共有
HOWTO_OPERATE__3,HOWTO_OPERATE__3,2025搜索,2025搜索随机1w,16,105,9998,10000,0.16,1.05,0.89,0.683,1.118,True,共有
HOWTO_OPERATE__4,HOWTO_OPERATE__4,2025搜索,2025搜索随机1w,36,197,9998,10000,0.36,1.97,1.61,1.32,1.918,True,共有
HOWTO_OPERATE__5,HOWTO_OPERATE__5,2025搜索,2025搜索随机1w,31,146,9998,10000,0.31,1.46,1.15,0.897,1.42,True,共有
HOWTO_OPERATE__6,HOWTO_OPERATE__6,2025搜索,2025搜索随机1w,42,371,9998,10000,0.42,3.71,3.29,2.907,3.694,True,共有
INVEST_ADVICE__1,INVEST_ADVICE__1,2025搜索,2025搜索随机1w,10,66,9998,10000,0.1,0.66,0.56,0.396,0.744,True,共有
INVEST_ADVICE__2,INVEST_ADVICE__2,2025搜索,2025搜索随机1w,15,90,9998,10000,0.15,0.9,0.75,0.557,0.963,True,共有
INVEST_ADVICE__3,INVEST_ADVICE__3,2025搜索,2025搜索随机1w,28,19,9998,10000,0.28,0.19,-0.09,-0.232,0.047,False,共有
INVEST_ADVICE__4,INVEST_ADVICE__4,2025搜索,2025搜索随机1w,4,11,9998,10000,0.04,0.11,0.07,-0.009,0.16,False,共有
MARKET_MOVEMENT_EXPLAIN__1,MARKET_MOVEMENT_EXPLAIN__1,2025搜索,2025搜索随机1w,7,56,9998,10000,0.07,0.56,0.49,0.342,0.66,True,共有
NEWS_EVENT__1,NEWS_EVENT__1,2025搜索,2025搜索随机1w,9,108,9998,10000,0.09,1.08,0.99,0.788,1.216,True,共有
NEWS_EVENT__2,NEWS_EVENT__2,2025搜索,2025搜索随机1w,16,42,9998,10000,0.16,0.42,0.26,0.112,0.419,True,共有
NEWS_EVENT__3,NEWS_EVENT__3,2025搜索,2025搜索随机1w,1,46,9998,10000,0.01,0.46,0.45,0.326,0.603,True,共有
NEWS_EVENT__4,NEWS_EVENT__4,2025搜索,2025搜索随机1w,10,28,9998,10000,0.1,0.28,0.18,0.06,0.312,True,共有
NEWS_EVENT__5,NEWS_EVENT__5,2025搜索,2025搜索随机1w,4,49,9998,10000,0.04,0.49,0.45,0.315,0.609,True,共有
OTHER_INTENT__1,OTHER_INTENT__1,2025搜索,2025搜索随机1w,11,144,9998,10000,0.11,1.44,1.33,1.098,1.587,True,共有
OTHER_INTENT__2,OTHER_INTENT__2,2025搜索,2025搜索随机1w,116,22,9998,10000,1.16,0.22,-0.94,-1.182,-0.718,True,共有
OTHER_INTENT__3,OTHER_INTENT__3,2025搜索,2025搜索随机1w,14,188,9998,10000,0.14,1.88,1.74,1.474,2.031,True,共有
OTHER_INTENT__4,OTHER_INTENT__4,2025搜索,2025搜索随机1w,32,163,9998,10000,0.32,1.63,1.31,1.045,1.593,True,共有
OTHER_INTENT__5,OTHER_INTENT__5,2025搜索,2025搜索随机1w,31,99,9998,10000,0.31,0.99,0.68,0.461,0.912,True,共有
PAGE_NAV__1,PAGE_NAV__1,2025搜索,2025搜索随机1w,308,197,9998,10000,3.081,1.97,-1.111,-1.549,-0.677,True,共有
PAGE_NAV__2,PAGE_NAV__2,2025搜索,2025搜索随机1w,1073,141,9998,10000,10.732,1.41,-9.322,-9.98,-8.68,True,共有
QUOTE_LOOKUP__1,QUOTE_LOOKUP__1,2025搜索,2025搜索随机1w,992,313,9998,10000,9.922,3.13,-6.792,-7.475,-6.117,True,共有
QUOTE_LOOKUP__2,QUOTE_LOOKUP__2,2025搜索,2025搜索随机1w,2974,601,9998,10000,29.746,6.01,-23.736,-24.745,-22.725,True,共有
QUOTE_LOOKUP__3,QUOTE_LOOKUP__3,2025搜索,2025搜索随机1w,1052,135,9998,10000,10.522,1.35,-9.172,-9.823,-8.536,True,共有
RATE_CALC__1,RATE_CALC__1,2025搜索,2025搜索随机1w,78,535,9998,10000,0.78,5.35,4.57,4.104,5.054,True,共有
RATE_CALC__2,RATE_CALC__2,2025搜索,2025搜索随机1w,155,477,9998,10000,1.55,4.77,3.22,2.741,3.709,True,共有
RESOLVE_BARE_ENTITY__1,RESOLVE_BARE_ENTITY__1,2025搜索,2025搜索随机1w,80,67,9998,10000,0.8,0.67,-0.13,-0.371,0.108,False,共有
RESOLVE_BARE_ENTITY__2,RESOLVE_BARE_ENTITY__2,2025搜索,2025搜索随机1w,134,136,9998,10000,1.34,1.36,0.02,-0.302,0.342,False,共有
RESOLVE_BARE_ENTITY__3,RESOLVE_BARE_ENTITY__3,2025搜索,2025搜索随机1w,159,112,9998,10000,1.59,1.12,-0.47,-0.795,-0.15,True,共有
RESOLVE_BARE_ENTITY__4,RESOLVE_BARE_ENTITY__4,2025搜索,2025搜索随机1w,56,21,9998,10000,0.56,0.21,-0.35,-0.532,-0.18,True,共有
RESOLVE_BARE_ENTITY__5,RESOLVE_BARE_ENTITY__5,2025搜索,2025搜索随机1w,192,72,9998,10000,1.92,0.72,-1.2,-1.524,-0.888,True,共有
RESOLVE_BARE_ENTITY__6,RESOLVE_BARE_ENTITY__6,2025搜索,2025搜索随机1w,104,64,9998,10000,1.04,0.64,-0.4,-0.659,-0.148,True,共有
SEEK_CREDIT_WORKAROUND__1,SEEK_CREDIT_WORKAROUND__1,2025搜索,2025搜索随机1w,8,11,9998,10000,0.08,0.11,0.03,-0.062,0.125,False,共有
STATUS_DECODE__1,STATUS_DECODE__1,2025搜索,2025搜索随机1w,2,24,9998,10000,0.02,0.24,0.22,0.125,0.338,True,共有
TXN_ISSUE__1,TXN_ISSUE__1,2025搜索,2025搜索随机1w,7,103,9998,10000,0.07,1.03,0.96,0.765,1.181,True,共有
TXN_ISSUE__2,TXN_ISSUE__2,2025搜索,2025搜索随机1w,9,36,9998,10000,0.09,0.36,0.27,0.141,0.414,True,共有
TXN_ISSUE__3,TXN_ISSUE__3,2025搜索,2025搜索随机1w,12,179,9998,10000,0.12,1.79,1.67,1.412,1.954,True,共有
TXN_ISSUE__4,TXN_ISSUE__4,2025搜索,2025搜索随机1w,3,78,9998,10000,0.03,0.78,0.75,0.585,0.943,True,共有
TXN_ISSUE__5,TXN_ISSUE__5,2025搜索,2025搜索随机1w,5,122,9998,10000,0.05,1.22,1.17,0.962,1.406,True,共有
VERDICT_QUESTION__1,VERDICT_QUESTION__1,2025搜索,2025搜索随机1w,31,305,9998,10000,0.31,3.05,2.74,2.395,3.107,True,共有
VERDICT_QUESTION__2,VERDICT_QUESTION__2,2025搜索,2025搜索随机1w,49,783,9998,10000,0.49,7.83,7.34,6.806,7.896,True,共有
COMPARISON_DECISION__1,COMPARISON_DECISION__1,2025搜索,2026搜索,25,6,9998,9999,0.25,0.06,-0.19,-0.313,-0.083,True,共有
CONCEPT_EXPLAIN__1,CONCEPT_EXPLAIN__1,2025搜索,2026搜索,28,10,9998,9999,0.28,0.1,-0.18,-0.313,-0.06,True,共有
CONCEPT_EXPLAIN__2,CONCEPT_EXPLAIN__2,2025搜索,2026搜索,107,98,9998,9999,1.07,0.98,-0.09,-0.372,0.191,False,共有
CONCEPT_EXPLAIN__3,CONCEPT_EXPLAIN__3,2025搜索,2026搜索,131,46,9998,9999,1.31,0.46,-0.85,-1.118,-0.594,True,共有
CONTACT_BRANCH_LOOKUP__1,CONTACT_BRANCH_LOOKUP__1,2025搜索,2026搜索,117,98,9998,9999,1.17,0.98,-0.19,-0.48,0.097,False,共有
CONTACT_BRANCH_LOOKUP__2,CONTACT_BRANCH_LOOKUP__2,2025搜索,2026搜索,95,48,9998,9999,0.95,0.48,-0.47,-0.711,-0.238,True,共有
CONTACT_BRANCH_LOOKUP__3,CONTACT_BRANCH_LOOKUP__3,2025搜索,2026搜索,47,15,9998,9999,0.47,0.15,-0.32,-0.485,-0.168,True,共有
CONTACT_BRANCH_LOOKUP__4,CONTACT_BRANCH_LOOKUP__4,2025搜索,2026搜索,291,160,9998,9999,2.911,1.6,-1.31,-1.726,-0.901,True,共有
CONTACT_BRANCH_LOOKUP__5,CONTACT_BRANCH_LOOKUP__5,2025搜索,2026搜索,26,10,9998,9999,0.26,0.1,-0.16,-0.289,-0.042,True,共有
DEBT_DISTRESS__1,DEBT_DISTRESS__1,2025搜索,2026搜索,15,2,9998,9999,0.15,0.02,-0.13,-0.228,-0.051,True,共有
ENTITY_IDENTITY_CHECK__1,ENTITY_IDENTITY_CHECK__1,2025搜索,2026搜索,22,40,9998,9999,0.22,0.4,0.18,0.025,0.342,True,共有
ENTITY_VERIFY__1,ENTITY_VERIFY__1,2025搜索,2026搜索,58,23,9998,9999,0.58,0.23,-0.35,-0.536,-0.176,True,共有
ENTITY_VERIFY__2,ENTITY_VERIFY__2,2025搜索,2026搜索,35,10,9998,9999,0.35,0.1,-0.25,-0.394,-0.121,True,共有
FX_CONVERT__1,FX_CONVERT__1,2025搜索,2026搜索,679,584,9998,9999,6.791,5.841,-0.951,-1.626,-0.276,True,共有
FX_CONVERT__2,FX_CONVERT__2,2025搜索,2026搜索,306,133,9998,9999,3.061,1.33,-1.73,-2.142,-1.328,True,共有
HOWTO_OPERATE__1,HOWTO_OPERATE__1,2025搜索,2026搜索,25,7,9998,9999,0.25,0.07,-0.18,-0.304,-0.07,True,共有
HOWTO_OPERATE__2,HOWTO_OPERATE__2,2025搜索,2026搜索,75,28,9998,9999,0.75,0.28,-0.47,-0.678,-0.274,True,共有
HOWTO_OPERATE__3,HOWTO_OPERATE__3,2025搜索,2026搜索,16,7,9998,9999,0.16,0.07,-0.09,-0.196,0.007,False,共有
HOWTO_OPERATE__4,HOWTO_OPERATE__4,2025搜索,2026搜索,36,11,9998,9999,0.36,0.11,-0.25,-0.396,-0.118,True,共有
HOWTO_OPERATE__5,HOWTO_OPERATE__5,2025搜索,2026搜索,31,13,9998,9999,0.31,0.13,-0.18,-0.321,-0.05,True,共有
HOWTO_OPERATE__6,HOWTO_OPERATE__6,2025搜索,2026搜索,42,18,9998,9999,0.42,0.18,-0.24,-0.401,-0.089,True,共有
INVEST_ADVICE__1,INVEST_ADVICE__1,2025搜索,2026搜索,10,9,9998,9999,0.1,0.09,-0.01,-0.104,0.083,False,共有
INVEST_ADVICE__2,INVEST_ADVICE__2,2025搜索,2026搜索,15,9,9998,9999,0.15,0.09,-0.06,-0.166,0.04,False,共有
