key,类目,a,b,k_a,k_b,n_a,n_b,占比_a%,占比_b%,差_pp,低_pp,高_pp,显著,类型
ADULT_RESTRICTED_CONTENT_ACCESS,成人或限制级内容获取,2025搜索,2025搜索随机1w,78,106,9998,10000,0.78,1.06,0.28,0.015,0.549,True,共有
BARE_TITLE_LOOKUP,裸片名导航,2025搜索,2025搜索随机1w,3851,2285,9998,10000,38.518,22.85,-15.668,-16.924,-14.405,True,共有
CAST_LOOKUP,演员及人剧关系查询,2025搜索,2025搜索随机1w,254,565,9998,10000,2.541,5.65,3.109,2.565,3.662,True,共有
FACT_VERIFICATION,是非与同一性裁决,2025搜索,2025搜索随机1w,8,139,9998,10000,0.08,1.39,1.31,1.085,1.562,True,共有
LIVE_TV_SPORTS,直播频道与赛事节目表,2025搜索,2025搜索随机1w,167,138,9998,10000,1.67,1.38,-0.29,-0.633,0.05,False,共有
NON_DRAMA_VIDEO,非影视剧视频获取,2025搜索,2025搜索随机1w,258,1286,9998,10000,2.581,12.86,10.279,9.558,11.011,True,共有
OTHER,其他意图,2025搜索,2025搜索随机1w,346,542,9998,10000,3.461,5.42,1.959,1.39,2.533,True,共有
PLATFORM_HELP,平台功能与规则求助,2025搜索,2025搜索随机1w,135,630,9998,10000,1.35,6.3,4.95,4.429,5.485,True,共有
PLOT_INFO_QA,剧情与结局问答,2025搜索,2025搜索随机1w,127,556,9998,10000,1.27,5.56,4.29,3.796,4.798,True,共有
RECOMMENDATION,推荐同类片单,2025搜索,2025搜索随机1w,179,196,9998,10000,1.79,1.96,0.17,-0.208,0.548,False,共有
SCENE_CLIP_WATCH,名场面片段播放,2025搜索,2025搜索随机1w,21,62,9998,10000,0.21,0.62,0.41,0.234,0.598,True,共有
SCENE_LOCATE,场景集数定位,2025搜索,2025搜索随机1w,7,186,9998,10000,0.07,1.86,1.79,1.532,2.076,True,共有
SITE_NAVIGATION,站点与聚合站导航,2025搜索,2025搜索随机1w,437,226,9998,10000,4.371,2.26,-2.111,-2.611,-1.618,True,共有
TITLE_IDENTIFICATION,片名识别,2025搜索,2025搜索随机1w,16,314,9998,10000,0.16,3.14,2.98,2.641,3.345,True,共有
WATCH_DIRECT,直接在线播放,2025搜索,2025搜索随机1w,3968,2064,9998,10000,39.688,20.64,-19.048,-20.288,-17.799,True,共有
WHERE_TO_WATCH,正版渠道与档期查询,2025搜索,2025搜索随机1w,48,69,9998,10000,0.48,0.69,0.21,-0.003,0.427,False,共有
WORK_FACT_QA,作品点状事实问答,2025搜索,2025搜索随机1w,98,636,9998,10000,0.98,6.36,5.38,4.871,5.905,True,共有
ADULT_RESTRICTED_CONTENT_ACCESS,成人或限制级内容获取,2025搜索,2026搜索,78,120,9998,9999,0.78,1.2,0.42,0.146,0.7,True,共有
BARE_TITLE_LOOKUP,裸片名导航,2025搜索,2026搜索,3851,4039,9998,9999,38.518,40.394,1.876,0.521,3.23,True,共有
CAST_LOOKUP,演员及人剧关系查询,2025搜索,2026搜索,254,211,9998,9999,2.541,2.11,-0.43,-0.851,-0.012,True,共有
