key,类目,搜索条数,搜索n,搜索占比%,助手条数,助手n,助手占比%,差_pp,低_pp,高_pp,显著,归属,另一边期望条数,另一边P(0),缺席判定,助手行占该类比例%
BARE_NAME_DEFAULT_LOOKUP__5,BARE_NAME_DEFAULT_LOOKUP__5,3870,39964,9.684,137,3838,3.57,-6.114,-6.731,-5.418,True,两界面都有,,,,3.42
BIO_PROFILE_LOOKUP__4,BIO_PROFILE_LOOKUP__4,2074,39964,5.19,42,3838,1.094,-4.095,-4.455,-3.658,True,两界面都有,,,,1.98
BIO_PROFILE_LOOKUP__2,BIO_PROFILE_LOOKUP__2,1993,39964,4.987,67,3838,1.746,-3.241,-3.669,-2.731,True,两界面都有,,,,3.25
PLATFORM_DIRECTED_TASK__2,PLATFORM_DIRECTED_TASK__2,699,39964,1.749,11,3838,0.287,-1.462,-1.646,-1.205,True,两界面都有,,,,1.55
BIO_PROFILE_LOOKUP__1,BIO_PROFILE_LOOKUP__1,1155,39964,2.89,61,3838,1.589,-1.301,-1.689,-0.826,True,两界面都有,,,,5.02
BARE_NAME_DEFAULT_LOOKUP__1,BARE_NAME_DEFAULT_LOOKUP__1,6643,39964,16.622,597,3838,15.555,-1.067,-2.239,0.168,False,两界面都有,,,,8.25
POST_TENURE_AND_MOVE_RESOLUTION__6,POST_TENURE_AND_MOVE_RESOLUTION__6,1000,39964,2.502,58,3838,1.511,-0.991,-1.366,-0.529,True,两界面都有,,,,5.48
BIO_PROFILE_LOOKUP__5,BIO_PROFILE_LOOKUP__5,447,39964,1.119,5,3838,0.13,-0.988,-1.119,-0.788,True,两界面都有,,,,1.11
PERSON_LIST_LOOKUP__1,PERSON_LIST_LOOKUP__1,1018,39964,2.547,61,3838,1.589,-0.958,-1.342,-0.487,True,两界面都有,,,,5.65
BIO_PROFILE_LOOKUP__3,BIO_PROFILE_LOOKUP__3,370,39964,0.926,0,3838,0.0,-0.926,-1.025,-0.792,True,仅搜索,35.53,0.0,真缺席,0.0
PLATFORM_DIRECTED_TASK__1,PLATFORM_DIRECTED_TASK__1,380,39964,0.951,4,3838,0.104,-0.847,-0.965,-0.66,True,两界面都有,,,,1.04
POST_TENURE_AND_MOVE_RESOLUTION__4,POST_TENURE_AND_MOVE_RESOLUTION__4,480,39964,1.201,22,3838,0.573,-0.628,-0.852,-0.317,True,两界面都有,,,,4.38
PORTRAIT_IMAGE_REQUEST__4,PORTRAIT_IMAGE_REQUEST__4,192,39964,0.48,7,3838,0.182,-0.298,-0.417,-0.094,True,两界面都有,,,,3.52
OUT_OF_SCOPE_OR_UNPARSEABLE__2,OUT_OF_SCOPE_OR_UNPARSEABLE__2,355,39964,0.888,28,3838,0.73,-0.159,-0.403,0.176,False,两界面都有,,,,7.31
BARE_NAME_DEFAULT_LOOKUP__3,BARE_NAME_DEFAULT_LOOKUP__3,948,39964,2.372,85,3838,2.215,-0.157,-0.605,0.378,False,两界面都有,,,,8.23
PORTRAIT_IMAGE_REQUEST__1,PORTRAIT_IMAGE_REQUEST__1,59,39964,0.148,0,3838,0.0,-0.148,-0.19,-0.042,True,仅搜索,5.67,0.0034,真缺席,0.0
POST_TENURE_AND_MOVE_RESOLUTION__3,POST_TENURE_AND_MOVE_RESOLUTION__3,277,39964,0.693,21,3838,0.547,-0.146,-0.354,0.152,False,两界面都有,,,,7.05
PORTRAIT_IMAGE_REQUEST__2,PORTRAIT_IMAGE_REQUEST__2,171,39964,0.428,12,3838,0.313,-0.115,-0.266,0.125,False,两界面都有,,,,6.56
POST_TENURE_AND_MOVE_RESOLUTION__1,POST_TENURE_AND_MOVE_RESOLUTION__1,310,39964,0.776,26,3838,0.677,-0.098,-0.331,0.225,False,两界面都有,,,,7.74
BREAKING_NEWS_CONTEXTUALIZATION__1,BREAKING_NEWS_CONTEXTUALIZATION__1,12,39964,0.03,0,3838,0.0,-0.03,-0.052,0.071,False,仅搜索,1.15,0.3158,不可判定（样本量不足）,0.0
SINGLE_ATTRIBUTE_FACTOID__6,SINGLE_ATTRIBUTE_FACTOID__6,181,39964,0.453,17,3838,0.443,-0.01,-0.191,0.262,False,两界面都有,,,,8.59
