层级,快照,名次,key,条数,行占比%,流量占比%
自上而下 L1 意图,2025搜索,1,INSTITUTION_NAME_LOOKUP,2377,23.79617579337271,45.68783012495814
自上而下 L1 意图,2025搜索,2,TRANSLATION_AND_TOOL_LOOKUP,2099,21.013114425868455,12.087100008152513
自上而下 L1 意图,2025搜索,3,UNCLASSIFIABLE_OTHER,1034,10.351386525177695,6.814264354442863
自上而下 L1 意图,2025搜索,4,CHARACTER_PRONUNCIATION_LOOKUP,1006,10.071078186004605,5.887841233721572
自上而下 L1 意图,2025搜索,5,CLASSICAL_TEXT_RETRIEVAL,467,4.675142656922615,4.071744495070539
自上而下 L1 意图,2025搜索,6,ENROLLMENT_DELIBERATION,442,4.424867354089498,4.111538023745368
自上而下 L1 意图,2025搜索,7,ADMISSION_SCORE_LOOKUP,416,4.164581039143058,3.026154958542614
自上而下 L1 意图,2025搜索,8,MAJOR_AND_CAREER_EXPLORATION,350,3.50385423966363,2.8067709247287183
自上而下 L1 意图,2025搜索,9,GOVERNMENT_EXAM_PORTAL_NAVIGATION,302,3.0233256582240466,4.802742558480231
自上而下 L1 意图,2025搜索,10,INSTITUTION_TIER_VERDICT,248,2.4827310041045147,1.3514070526884718
自上而下 L1 意图,2026搜索,1,INSTITUTION_NAME_LOOKUP,2144,21.4808135457369,43.097724320813946
自上而下 L1 意图,2026搜索,2,TRANSLATION_AND_TOOL_LOOKUP,1837,18.404969441939684,9.868059313778547
自上而下 L1 意图,2026搜索,3,CHARACTER_PRONUNCIATION_LOOKUP,1339,13.415489429916843,8.231674153046866
自上而下 L1 意图,2026搜索,4,UNCLASSIFIABLE_OTHER,1175,11.772367498246668,8.168348847277844
自上而下 L1 意图,2026搜索,5,CLASSICAL_TEXT_RETRIEVAL,469,4.698927963129947,3.990441335642386
自上而下 L1 意图,2026搜索,6,GOVERNMENT_EXAM_PORTAL_NAVIGATION,424,4.248071335537522,6.240157213984197
自上而下 L1 意图,2026搜索,7,ENROLLMENT_DELIBERATION,353,3.536719767558361,3.280035718151315
自上而下 L1 意图,2026搜索,8,MAJOR_AND_CAREER_EXPLORATION,295,2.955615669772568,2.118126961792402
自上而下 L1 意图,2026搜索,9,ZODIAC_RIDDLE_ANSWER,270,2.7051397655545535,3.643217610130966
自上而下 L1 意图,2026搜索,10,STROKE_ORDER_LOOKUP,249,2.4947400060114218,1.4127949453404047
自上而下 L1 意图,助手头部1k,1,UNCLASSIFIABLE_OTHER,532,61.9324796274738,60.93536813093652
自上而下 L1 意图,助手头部1k,2,HOMEWORK_ASSISTANCE,105,12.223515715948778,8.78766740595168
自上而下 L1 意图,助手头部1k,3,CLASSICAL_TEXT_RETRIEVAL,51,5.9371362048894065,3.2305124053087417
自上而下 L1 意图,助手头部1k,4,TRANSLATION_AND_TOOL_LOOKUP,48,5.587892898719441,16.83430494880954
自上而下 L1 意图,助手头部1k,5,WORD_FORMATION,28,3.2596041909196742,1.9804796893864998
自上而下 L1 意图,助手头部1k,6,ENROLLMENT_DELIBERATION,27,3.1431897555296855,1.745152638268867
自上而下 L1 意图,助手头部1k,7,ZODIAC_RIDDLE_ANSWER,26,3.026775320139697,1.4303970176734255
自上而下 L1 意图,助手头部1k,8,CHARACTER_PRONUNCIATION_LOOKUP,12,1.3969732246798603,2.5783560562008336
自上而下 L1 意图,助手头部1k,9,WORD_MEANING_LOOKUP,9,1.0477299185098952,0.43856404981013386
自上而下 L1 意图,助手头部1k,10,ADULT_CERTIFICATION_AND_DEGREE_INQUIRY,5,0.5820721769499418,0.6361113228953421
自上而下 L1 意图,助手随机1k,1,UNCLASSIFIABLE_OTHER,388,40.0,37.86488740617181
自上而下 L1 意图,助手随机1k,2,HOMEWORK_ASSISTANCE,237,24.432989690721648,22.602168473728106
自上而下 L1 意图,助手随机1k,3,ENROLLMENT_DELIBERATION,71,7.319587628865979,6.255212677231026
自上而下 L1 意图,助手随机1k,4,TRANSLATION_AND_TOOL_LOOKUP,57,5.876288659793815,5.838198498748958
自上而下 L1 意图,助手随机1k,5,CLASSICAL_TEXT_RETRIEVAL,55,5.670103092783505,6.422018348623854
自上而下 L1 意图,助手随机1k,6,ADULT_CERTIFICATION_AND_DEGREE_INQUIRY,34,3.5051546391752577,3.085904920767306
自上而下 L1 意图,助手随机1k,7,WORD_MEANING_LOOKUP,23,2.3711340206185567,2.085070892410342
自上而下 L1 意图,助手随机1k,8,MAJOR_AND_CAREER_EXPLORATION,22,2.268041237113402,1.9182652210175146
自上而下 L1 意图,助手随机1k,9,ZODIAC_RIDDLE_ANSWER,20,2.0618556701030926,1.9182652210175146
自上而下 L1 意图,助手随机1k,10,STRUCTURAL_WORD_LISTING,14,1.443298969072165,1.5012510425354464
自上而下 L2 子意图,2025搜索,1,TRANSLATION_AND_TOOL_LOOKUP__1,1856,18.580438482330564,10.219089813088384
自上而下 L2 子意图,2025搜索,2,CHARACTER_PRONUNCIATION_LOOKUP__1,759,7.598358194013414,4.698223981179985
自上而下 L2 子意图,2025搜索,3,INSTITUTION_NAME_LOOKUP__5,704,7.047752527780559,16.8472016273566
自上而下 L2 子意图,2025搜索,4,UNCLASSIFIABLE_OTHER__1,528,5.285814395835419,3.227854149941202
自上而下 L2 子意图,2025搜索,5,UNCLASSIFIABLE_OTHER__2,506,5.065572129342277,3.5864102045016613
自上而下 L2 子意图,2025搜索,6,INSTITUTION_NAME_LOOKUP__3,448,4.484933426769446,7.54175143067461
自上而下 L2 子意图,2025搜索,7,INSTITUTION_NAME_LOOKUP__6,427,4.274702172389628,5.426897771077878
自上而下 L2 子意图,2025搜索,8,INSTITUTION_NAME_LOOKUP__4,416,4.164581039143058,8.189939350505291
自上而下 L2 子意图,2025搜索,9,ADMISSION_SCORE_LOOKUP__1,268,2.682951246371008,1.7271213015875488
自上而下 L2 子意图,2025搜索,10,CHARACTER_PRONUNCIATION_LOOKUP__2,247,2.47271999199119,1.189617252541586
自上而下 L2 子意图,2026搜索,1,TRANSLATION_AND_TOOL_LOOKUP__1,1585,15.880172327422102,8.096986957462928
自上而下 L2 子意图,2026搜索,2,CHARACTER_PRONUNCIATION_LOOKUP__1,885,8.866847009317704,5.897235902153913
自上而下 L2 子意图,2026搜索,3,UNCLASSIFIABLE_OTHER__1,704,7.053401462779281,4.286002272973266
自上而下 L2 子意图,2026搜索,4,INSTITUTION_NAME_LOOKUP__5,673,6.742811341548943,17.522080311722046
自上而下 L2 子意图,2026搜索,5,UNCLASSIFIABLE_OTHER__2,471,4.718966035467388,3.882346574304578
自上而下 L2 子意图,2026搜索,6,CHARACTER_PRONUNCIATION_LOOKUP__2,454,4.548642420599139,2.334438250892954
自上而下 L2 子意图,2026搜索,7,INSTITUTION_NAME_LOOKUP__3,399,3.9975954313195072,6.760228379694772
自上而下 L2 子意图,2026搜索,8,INSTITUTION_NAME_LOOKUP__4,364,3.6469291654142872,7.280482195042754
自上而下 L2 子意图,2026搜索,9,INSTITUTION_NAME_LOOKUP__6,361,3.6168720569081256,4.416610293321788
自上而下 L2 子意图,2026搜索,10,GOVERNMENT_EXAM_PORTAL_NAVIGATION__1,253,2.534816150686304,3.449987823357506
自上而下 L2 子意图,助手头部1k,1,UNCLASSIFIABLE_OTHER__1,278,32.36321303841677,36.807972898698985
自上而下 L2 子意图,助手头部1k,2,UNCLASSIFIABLE_OTHER__2,254,29.569266589057044,24.12739523223753
自上而下 L2 子意图,助手头部1k,3,HOMEWORK_ASSISTANCE__2,81,9.429569266589057,6.5432982428989375
自上而下 L2 子意图,助手头部1k,4,TRANSLATION_AND_TOOL_LOOKUP__2,34,3.958090803259604,12.53071029396536
自上而下 L2 子意图,助手头部1k,5,CLASSICAL_TEXT_RETRIEVAL__2,27,3.1431897555296855,1.705096969993525
自上而下 L2 子意图,助手头部1k,6,WORD_FORMATION__2,27,3.1431897555296855,1.9458861576941584
自上而下 L2 子意图,助手头部1k,7,CLASSICAL_TEXT_RETRIEVAL__1,24,2.7939464493597206,1.5254154353152163
自上而下 L2 子意图,助手头部1k,8,HOMEWORK_ASSISTANCE__1,24,2.7939464493597206,2.2443691630527423
自上而下 L2 子意图,助手头部1k,9,TRANSLATION_AND_TOOL_LOOKUP__1,14,1.6298020954598371,4.303594654844175
自上而下 L2 子意图,助手头部1k,10,ZODIAC_RIDDLE_ANSWER__1,14,1.6298020954598371,0.9429013276405731
自上而下 L2 子意图,助手随机1k,1,UNCLASSIFIABLE_OTHER__2,380,39.175257731958766,37.11426188490409
自上而下 L2 子意图,助手随机1k,2,HOMEWORK_ASSISTANCE__2,188,19.38144329896907,18.51542952460384
自上而下 L2 子意图,助手随机1k,3,ENROLLMENT_DELIBERATION__1,67,6.907216494845361,5.921601334445372
自上而下 L2 子意图,助手随机1k,4,HOMEWORK_ASSISTANCE__1,49,5.051546391752577,4.08673894912427
自上而下 L2 子意图,助手随机1k,5,TRANSLATION_AND_TOOL_LOOKUP__2,45,4.639175257731959,3.7531276063386154
自上而下 L2 子意图,助手随机1k,6,ADULT_CERTIFICATION_AND_DEGREE_INQUIRY__1,34,3.5051546391752577,3.085904920767306
自上而下 L2 子意图,助手随机1k,7,CLASSICAL_TEXT_RETRIEVAL__2,33,3.402061855670103,4.420350291909925
自上而下 L2 子意图,助手随机1k,8,CLASSICAL_TEXT_RETRIEVAL__1,22,2.268041237113402,2.0016680567139282
自上而下 L2 子意图,助手随机1k,9,STRUCTURAL_WORD_LISTING__1,14,1.443298969072165,1.5012510425354464
自上而下 L2 子意图,助手随机1k,10,WORD_MEANING_LOOKUP__1,14,1.443298969072165,1.334445371142619
自下而上 家族,2025搜索,1,3,2672,26.749424366803485,47.696915295819274
自下而上 家族,2025搜索,2,5,1862,18.640504555010512,10.28752246417371
自下而上 家族,2025搜索,3,8,1092,10.932025227750525,6.387686434296894
自下而上 家族,2025搜索,4,4,1031,10.32135348883772,8.257582029475579
自下而上 家族,2025搜索,5,6,722,7.227950745820403,4.944930517212649
自下而上 家族,2025搜索,6,2,442,4.424867354089498,2.450072182385391
自下而上 家族,2025搜索,7,11,422,4.224647111823005,3.04391353168866
自下而上 家族,2025搜索,8,0,365,3.6540194213635,2.235340206582272
自下而上 家族,2025搜索,9,20,181,1.811993192511763,1.8388935783974292
自下而上 家族,2025搜索,10,23,177,1.7719491440584643,1.3376334499893932
自下而上 家族,2026搜索,1,3,2408,24.12583909427913,44.93309611429808
自下而上 家族,2026搜索,2,5,1591,15.940286544434425,8.180626961792402
自下而上 家族,2026搜索,3,8,1431,14.337240757439135,8.772898852689686
自下而上 家族,2026搜索,4,4,974,9.758541228333835,7.939225024353285
自下而上 家族,2026搜索,5,6,628,6.2919547139565175,4.147986795107696
自下而上 家族,2026搜索,6,2,579,5.80102194168921,3.366882238337482
自下而上 家族,2026搜索,7,0,405,4.057709648331831,2.8722264314319736
自下而上 家族,2026搜索,8,11,257,2.5748922953611864,1.717549247754086
自下而上 家族,2026搜索,9,10,246,2.46468289750526,1.4017142006710683
自下而上 家族,2026搜索,10,23,197,1.9737501252379521,1.4750717068946855
自下而上 家族,助手头部1k,1,4,295,34.342258440046564,33.496211211718105
自下而上 家族,助手头部1k,2,23,183,21.30384167636787,20.39129380946474
自下而上 家族,助手头部1k,3,2,136,15.832363213038416,19.782265580460116
自下而上 家族,助手头部1k,4,24,56,6.5192083818393485,3.593972077102609
自下而上 家族,助手头部1k,5,0,36,4.190919674039581,4.462679382824083
自下而上 家族,助手头部1k,6,8,31,3.608847497089639,4.8123699186483035
自下而上 家族,助手头部1k,7,5,29,3.3760186263096625,6.695782889174388
自下而上 家族,助手头部1k,8,6,27,3.1431897555296855,2.1084985155505893
自下而上 家族,助手头部1k,9,15,15,1.7462165308498254,0.977381064820768
自下而上 家族,助手头部1k,10,3,14,1.6298020954598371,1.434835003647114
自下而上 家族,助手随机1k,1,4,556,57.31958762886598,52.21017514595498
自下而上 家族,助手随机1k,2,0,97,10.0,8.34028356964137
自下而上 家族,助手随机1k,3,6,92,9.484536082474227,8.507089241034198
自下而上 家族,助手随机1k,4,24,60,6.185567010309279,6.839032527105923
自下而上 家族,助手随机1k,5,11,27,2.783505154639175,2.4186822351959973
自下而上 家族,助手随机1k,6,3,27,2.783505154639175,7.67306088407006
自下而上 家族,助手随机1k,7,8,25,2.577319587628866,3.16930775646372
自下而上 家族,助手随机1k,8,5,23,2.3711340206185567,3.3361134278565476
自下而上 家族,助手随机1k,9,23,12,1.2371134020618557,2.7522935779816518
自下而上 家族,助手随机1k,10,20,11,1.134020618556701,1.0008340283569643
自下而上 叶,2025搜索,1,12,2672,26.749424366803485,47.696915295819274
自下而上 叶,2025搜索,2,26,1862,18.640504555010512,10.28752246417371
自下而上 叶,2025搜索,3,39,1015,10.161177295024528,5.906217740610934
自下而上 叶,2025搜索,4,45,422,4.224647111823005,3.04391353168866
自下而上 叶,2025搜索,5,23,330,3.303633997397137,2.862918631678415
自下而上 叶,2025搜索,6,10,314,3.1434578035839422,1.5908528672371456
自下而上 叶,2025搜索,7,0,260,2.6028631494644108,1.64410049877786
自下而上 叶,2025搜索,8,22,222,2.222444689158074,1.589627532712043
自下而上 叶,2025搜索,9,24,206,2.0622684953448793,2.105911175254506
自下而上 叶,2025搜索,10,9,181,1.811993192511763,1.8388935783974292
自下而上 叶,2026搜索,1,12,2408,24.12583909427913,44.933096114298074
自下而上 叶,2026搜索,2,26,1591,15.940286544434425,8.1806269617924
自下而上 叶,2026搜索,3,39,1363,13.655946297966135,8.330778493343434
自下而上 叶,2026搜索,4,10,397,3.977557358982066,2.075414005844788
自下而上 叶,2026搜索,5,23,327,3.276224827171626,2.977331150557419
自下而上 叶,2026搜索,6,0,293,2.9355775974351266,2.1833531767507304
自下而上 叶,2026搜索,7,45,257,2.5748922953611864,1.7175492477540855
自下而上 叶,2026搜索,8,44,246,2.46468289750526,1.4017142006710681
自下而上 叶,2026搜索,9,11,197,1.9737501252379521,1.4750717068946853
自下而上 叶,2026搜索,10,53,182,1.8234645827071436,1.2914682324926938
自下而上 叶,助手头部1k,1,11,183,21.30384167636787,20.39129380946474
自下而上 叶,助手头部1k,2,22,130,15.133876600698487,12.48826494093496
自下而上 叶,助手头部1k,3,53,117,13.620488940628638,18.339464960962793
自下而上 叶,助手头部1k,4,20,56,6.5192083818393485,3.593972077102609
自下而上 叶,助手头部1k,5,54,48,5.587892898719441,3.0534481444097876
自下而上 叶,助手头部1k,6,24,43,5.005820721769499,13.17194236990727
自下而上 叶,助手头部1k,7,23,40,4.656577415599535,2.4570511062533495
自下而上 叶,助手头部1k,8,25,34,3.958090803259604,2.3255046502127388
自下而上 叶,助手头部1k,9,26,29,3.3760186263096625,6.695782889174388
自下而上 叶,助手头部1k,10,39,23,2.6775320139697323,4.171934404291419
自下而上 叶,助手随机1k,1,54,261,26.90721649484536,24.10341951626355
自下而上 叶,助手随机1k,2,22,206,21.237113402061855,19.266055045871557
自下而上 叶,助手随机1k,3,20,60,6.185567010309279,6.839032527105921
自下而上 叶,助手随机1k,4,52,57,5.876288659793815,4.837364470391993
自下而上 叶,助手随机1k,5,24,44,4.536082474226804,3.9199332777314417
自下而上 叶,助手随机1k,6,23,37,3.814432989690722,3.753127606338615
自下而上 叶,助手随机1k,7,31,36,3.711340206185567,3.1693077564637195
自下而上 叶,助手随机1k,8,0,29,2.9896907216494846,2.5854879065888237
自下而上 叶,助手随机1k,9,55,29,2.9896907216494846,3.0859049207673057
自下而上 叶,助手随机1k,10,12,27,2.783505154639175,7.673060884070058
