key,类目,搜索条数,搜索n,搜索占比%,助手条数,助手n,助手占比%,差_pp,低_pp,高_pp,显著,归属,另一边期望条数,另一边P(0),缺席判定,助手行占该类比例%
INSTITUTION_NAME_LOOKUP,按裸校名检索院校信息,4521,19970,22.639,13,1829,0.711,-21.928,-22.584,-21.165,True,两界面都有,,,,0.29
TRANSLATION_AND_TOOL_LOOKUP,启动翻译工具或查询英汉词句,3936,19970,19.71,105,1829,5.741,-13.969,-15.093,-12.685,True,两界面都有,,,,2.6
CHARACTER_PRONUNCIATION_LOOKUP,查询汉字或词语读音,2345,19970,11.743,24,1829,1.312,-10.43,-11.055,-9.66,True,两界面都有,,,,1.01
GOVERNMENT_EXAM_PORTAL_NAVIGATION,导航至官方招考政务门户与登录入口,726,19970,3.635,2,1829,0.109,-3.526,-3.806,-3.144,True,两界面都有,,,,0.27
ADMISSION_SCORE_LOOKUP,查询录取分数线与录取数据,650,19970,3.255,11,1829,0.601,-2.653,-3.022,-2.125,True,两界面都有,,,,1.66
INSTITUTION_TIER_VERDICT,判定高校办学层次与标签,434,19970,2.173,3,1829,0.164,-2.009,-2.247,-1.638,True,两界面都有,,,,0.69
MAJOR_AND_CAREER_EXPLORATION,了解专业培养内容与就业前景,645,19970,3.23,24,1829,1.312,-1.918,-2.416,-1.242,True,两界面都有,,,,3.59
CAMPUS_PORTAL_NAVIGATION,进入高校官网及校内业务平台,405,19970,2.028,5,1829,0.273,-1.755,-2.013,-1.345,True,两界面都有,,,,1.22
STROKE_ORDER_LOOKUP,查询汉字笔顺写法,379,19970,1.898,3,1829,0.164,-1.734,-1.96,-1.369,True,两界面都有,,,,0.79
EXAM_RESULT_TRACKING,查询考试成绩与出分动态,207,19970,1.037,0,1829,0.0,-1.037,-1.187,-0.789,True,仅搜索,18.96,0.0,真缺席,0.0
WORD_MEANING_LOOKUP,查询词语或成语释义,367,19970,1.838,32,1829,1.75,-0.088,-0.632,0.643,False,两界面都有,,,,8.02
GOVERNMENT_SERVICE_PROCESS_INQUIRY,查询官方教务与考试办事流程,31,19970,0.155,4,1829,0.219,0.063,-0.085,0.409,False,两界面都有,,,,11.43
WORD_FORMATION,生成生字组词,317,19970,1.587,34,1829,1.859,0.272,-0.285,1.017,False,两界面都有,,,,9.69
ZODIAC_RIDDLE_ANSWER,求生肖谜语博彩谜底,446,19970,2.233,46,1829,2.515,0.282,-0.378,1.128,False,两界面都有,,,,9.35
STRUCTURAL_WORD_LISTING,按结构约束列举字词,126,19970,0.631,18,1829,0.984,0.353,-0.027,0.928,False,两界面都有,,,,12.5
CLASSICAL_TEXT_RETRIEVAL,检索古诗文与课文原文,936,19970,4.687,106,1829,5.796,1.108,0.082,2.309,True,两界面都有,,,,10.17
ADULT_CERTIFICATION_AND_DEGREE_INQUIRY,查询职业资格与成人学历提升,191,19970,0.956,39,1829,2.132,1.176,0.589,1.955,True,两界面都有,,,,16.96
ENROLLMENT_DELIBERATION,进行升学与择校志愿决策咨询,795,19970,3.981,98,1829,5.358,1.377,0.395,2.536,True,两界面都有,,,,10.97
HOMEWORK_ASSISTANCE,完成中小学学科作业与写作任务,304,19970,1.522,342,1829,18.699,17.176,15.447,19.035,True,两界面都有,,,,52.94
UNCLASSIFIABLE_OTHER,无意图或上下文依赖的残余查询,2209,19970,11.062,920,1829,50.301,39.239,36.907,41.567,True,两界面都有,,,,29.4
