key,类目,a,b,k_a,k_b,n_a,n_b,占比_a%,占比_b%,差_pp,低_pp,高_pp,显著,类型
0,词语释义查询,2025搜索,2026搜索,260,293,9989,9981,2.603,2.936,0.333,-0.123,0.79,False,共有
1,查询汉字与词语,2025搜索,2026搜索,36,32,9989,9981,0.36,0.321,-0.04,-0.207,0.125,False,共有
10,汉字读音释义查询,2025搜索,2026搜索,314,397,9989,9981,3.143,3.978,0.834,0.32,1.35,True,共有
11,短词模糊查询处理,2025搜索,2026搜索,177,197,9989,9981,1.772,1.974,0.202,-0.175,0.58,False,共有
12,查询高校与职业院校信息,2025搜索,2026搜索,2672,2408,9989,9981,26.749,24.126,-2.624,-3.831,-1.416,True,共有
2,查询词语对应生肖,2025搜索,2026搜索,96,115,9989,9981,0.961,1.152,0.191,-0.094,0.478,False,共有
20,查询好词好句与名言故事素材,2025搜索,2026搜索,138,137,9989,9981,1.382,1.373,-0.009,-0.334,0.316,False,共有
21,生肖谜底查询,2025搜索,2026搜索,87,155,9989,9981,0.871,1.553,0.682,0.38,0.991,True,共有
22,生成作业与学习内容,2025搜索,2026搜索,222,166,9989,9981,2.222,1.663,-0.559,-0.945,-0.176,True,共有
23,查找古诗文原文,2025搜索,2026搜索,330,327,9989,9981,3.304,3.276,-0.027,-0.523,0.469,False,共有
24,中英文翻译查询,2025搜索,2026搜索,206,176,9989,9981,2.062,1.763,-0.299,-0.681,0.082,False,共有
25,汉字组词查询,2025搜索,2026搜索,128,150,9989,9981,1.281,1.503,0.221,-0.105,0.55,False,共有
26,英文单词查询,2025搜索,2026搜索,1862,1591,9989,9981,18.641,15.94,-2.7,-3.748,-1.652,True,共有
28,专业就业方向及前景查询,2025搜索,2026搜索,83,95,9989,9981,0.831,0.952,0.121,-0.142,0.385,False,共有
29,院校专业名单查询,2025搜索,2026搜索,21,20,9989,9981,0.21,0.2,-0.01,-0.141,0.121,False,共有
30,查询高校一本二本层次,2025搜索,2026搜索,149,66,9989,9981,1.492,0.661,-0.83,-1.124,-0.547,True,共有
31,考试升学报考条件与学制学费查询,2025搜索,2026搜索,34,60,9989,9981,0.34,0.601,0.261,0.071,0.458,True,共有
32,查询专业与院校信息,2025搜索,2026搜索,168,121,9989,9981,1.682,1.212,-0.47,-0.805,-0.138,True,共有
33,查询专业学习内容与就业方向,2025搜索,2026搜索,101,85,9989,9981,1.011,0.852,-0.159,-0.43,0.108,False,共有
34,高校985/211属性查询,2025搜索,2026搜索,93,116,9989,9981,0.931,1.162,0.231,-0.052,0.517,False,共有
39,查询中文内容拼音读音,2025搜索,2026搜索,1015,1363,9989,9981,10.161,13.656,3.495,2.598,4.393,True,共有
4,考试招生官网查询,2025搜索,2026搜索,53,103,9989,9981,0.531,1.032,0.501,0.259,0.752,True,共有
41,多音字组词查询,2025搜索,2026搜索,32,29,9989,9981,0.32,0.291,-0.03,-0.188,0.127,False,共有
44,汉字笔顺查询,2025搜索,2026搜索,133,246,9989,9981,1.331,2.465,1.133,0.757,1.517,True,共有
45,录取分数线查询,2025搜索,2026搜索,422,257,9989,9981,4.225,2.575,-1.65,-2.156,-1.149,True,共有
48,高考志愿填报信息查询,2025搜索,2026搜索,100,74,9989,9981,1.001,0.741,-0.26,-0.522,-0.001,True,共有
49,高考信息查询,2025搜索,2026搜索,75,73,9989,9981,0.751,0.731,-0.019,-0.26,0.221,False,共有
5,查询职业资格考试报名信息,2025搜索,2026搜索,77,94,9989,9981,0.771,0.942,0.171,-0.086,0.431,False,共有
52,查询词语概念含义与基础常识,2025搜索,2026搜索,69,80,9989,9981,0.691,0.802,0.111,-0.13,0.353,False,共有
53,查询极短词条,2025搜索,2026搜索,128,182,9989,9981,1.281,1.823,0.542,0.199,0.889,True,共有
54,按需求生成与改写文本,2025搜索,2026搜索,145,155,9989,9981,1.452,1.553,0.101,-0.238,0.441,False,共有
55,查询院校基本信息,2025搜索,2026搜索,46,36,9989,9981,0.461,0.361,-0.1,-0.283,0.08,False,共有
56,查询事物区别,2025搜索,2026搜索,27,29,9989,9981,0.27,0.291,0.02,-0.131,0.172,False,共有
57,查询拼音字母与声韵母发音表,2025搜索,2026搜索,45,39,9989,9981,0.45,0.391,-0.06,-0.244,0.123,False,共有
6,官网入口查询,2025搜索,2026搜索,69,101,9989,9981,0.691,1.012,0.321,0.066,0.581,True,共有
7,教育服务平台官网查询,2025搜索,2026搜索,64,92,9989,9981,0.641,0.922,0.281,0.036,0.53,True,共有
