key,类目,快照,该类该快照条数,可引条数,取法,query,pv_raw
TRANSLATION_AND_TOOL_LOOKUP,启动翻译工具或查询英汉词句,2025搜索,2099,2099,流量最高,翻译,102629.0
TRANSLATION_AND_TOOL_LOOKUP,启动翻译工具或查询英汉词句,2025搜索,2099,2099,流量最高,翻译在线,20812.0
TRANSLATION_AND_TOOL_LOOKUP,启动翻译工具或查询英汉词句,2025搜索,2099,2099,流量最高,七月英文,13294.0
TRANSLATION_AND_TOOL_LOOKUP,启动翻译工具或查询英汉词句,2025搜索,2099,2099,随机,JM,1281.0
TRANSLATION_AND_TOOL_LOOKUP,启动翻译工具或查询英汉词句,2025搜索,2099,2099,随机,euphoria,962.0
TRANSLATION_AND_TOOL_LOOKUP,启动翻译工具或查询英汉词句,2025搜索,2099,2099,随机,search,1274.0
ENROLLMENT_DELIBERATION,进行升学与择校志愿决策咨询,2025搜索,442,437,流量最高,高考,97280.0
ENROLLMENT_DELIBERATION,进行升学与择校志愿决策咨询,2025搜索,442,437,流量最高,高考志愿填报,67259.0
ENROLLMENT_DELIBERATION,进行升学与择校志愿决策咨询,2025搜索,442,437,流量最高,中考满分多少分,36496.0
ENROLLMENT_DELIBERATION,进行升学与择校志愿决策咨询,2025搜索,442,437,随机,高考报名截止时间,946.0
ENROLLMENT_DELIBERATION,进行升学与择校志愿决策咨询,2025搜索,442,437,随机,专科提前批什么时候报名,1706.0
ENROLLMENT_DELIBERATION,进行升学与择校志愿决策咨询,2025搜索,442,437,随机,政法大学排名,1018.0
GOVERNMENT_EXAM_PORTAL_NAVIGATION,导航至官方招考政务门户与登录入口,2025搜索,302,141,流量最高,山西招生考试网,28597.0
GOVERNMENT_EXAM_PORTAL_NAVIGATION,导航至官方招考政务门户与登录入口,2025搜索,302,141,流量最高,军队人才网,27382.0
GOVERNMENT_EXAM_PORTAL_NAVIGATION,导航至官方招考政务门户与登录入口,2025搜索,302,141,流量最高,辽宁招生考试之窗,22287.0
GOVERNMENT_EXAM_PORTAL_NAVIGATION,导航至官方招考政务门户与登录入口,2025搜索,302,141,随机,达州市高中阶段学校招生考试平台,1012.0
GOVERNMENT_EXAM_PORTAL_NAVIGATION,导航至官方招考政务门户与登录入口,2025搜索,302,141,随机,四川省教育考试网,932.0
GOVERNMENT_EXAM_PORTAL_NAVIGATION,导航至官方招考政务门户与登录入口,2025搜索,302,141,随机,菏泽中招平台,976.0
UNCLASSIFIABLE_OTHER,无意图或上下文依赖的残余查询,2025搜索,1034,1028,流量最高,百度翻译,56852.0
UNCLASSIFIABLE_OTHER,无意图或上下文依赖的残余查询,2025搜索,1034,1028,流量最高,俯拾皆是,28328.0
UNCLASSIFIABLE_OTHER,无意图或上下文依赖的残余查询,2025搜索,1034,1028,流量最高,1,20311.0
UNCLASSIFIABLE_OTHER,无意图或上下文依赖的残余查询,2025搜索,1034,1028,随机,无题,1220.0
UNCLASSIFIABLE_OTHER,无意图或上下文依赖的残余查询,2025搜索,1034,1028,随机,八年级上册语文,2379.0
UNCLASSIFIABLE_OTHER,无意图或上下文依赖的残余查询,2025搜索,1034,1028,随机,粤语翻译器,1572.0
EXAM_RESULT_TRACKING,查询考试成绩与出分动态,2025搜索,104,78,流量最高,中考成绩查询,53130.0
EXAM_RESULT_TRACKING,查询考试成绩与出分动态,2025搜索,104,78,流量最高,中考成绩什么时候出来2025年,39531.0
EXAM_RESULT_TRACKING,查询考试成绩与出分动态,2025搜索,104,78,流量最高,中考成绩查询时间是几月几号,6066.0
EXAM_RESULT_TRACKING,查询考试成绩与出分动态,2025搜索,104,78,随机,天津中考什么时候出成绩,2168.0
EXAM_RESULT_TRACKING,查询考试成绩与出分动态,2025搜索,104,78,随机,武汉中考什么时候出成绩,1288.0
EXAM_RESULT_TRACKING,查询考试成绩与出分动态,2025搜索,104,78,随机,中考分数查询系统入口,1068.0
ZODIAC_RIDDLE_ANSWER,求生肖谜语博彩谜底,2025搜索,176,7,流量最高,遍地黄金生肖,6814.0
ZODIAC_RIDDLE_ANSWER,求生肖谜语博彩谜底,2025搜索,176,7,流量最高,鸡口牛后打正确一生肖,4180.0
ZODIAC_RIDDLE_ANSWER,求生肖谜语博彩谜底,2025搜索,176,7,流量最高,春秋大爱打最准一肖,3473.0
ZODIAC_RIDDLE_ANSWER,求生肖谜语博彩谜底,2025搜索,176,7,随机,黄鼠狼偷鸡歇后语的下一句是什么,1229.0
ZODIAC_RIDDLE_ANSWER,求生肖谜语博彩谜底,2025搜索,176,7,随机,四大才子是哪几个生肖,1446.0
ZODIAC_RIDDLE_ANSWER,求生肖谜语博彩谜底,2025搜索,176,7,随机,天涯为家准一肖,3041.0
INSTITUTION_NAME_LOOKUP,按裸校名检索院校信息,2025搜索,2377,2377,流量最高,绍兴理工学院,41430.0
INSTITUTION_NAME_LOOKUP,按裸校名检索院校信息,2025搜索,2377,2377,流量最高,中北大学,34007.0
INSTITUTION_NAME_LOOKUP,按裸校名检索院校信息,2025搜索,2377,2377,流量最高,江南大学,33623.0
INSTITUTION_NAME_LOOKUP,按裸校名检索院校信息,2025搜索,2377,2377,随机,武警工程大学,1959.0
INSTITUTION_NAME_LOOKUP,按裸校名检索院校信息,2025搜索,2377,2377,随机,上海交大,1789.0
INSTITUTION_NAME_LOOKUP,按裸校名检索院校信息,2025搜索,2377,2377,随机,湖北城市建设职业技术学院,1424.0
CLASSICAL_TEXT_RETRIEVAL,检索古诗文与课文原文,2025搜索,467,466,流量最高,岳阳楼记,35317.0
CLASSICAL_TEXT_RETRIEVAL,检索古诗文与课文原文,2025搜索,467,466,流量最高,三峡文言文,25477.0
CLASSICAL_TEXT_RETRIEVAL,检索古诗文与课文原文,2025搜索,467,466,流量最高,野望,18962.0
CLASSICAL_TEXT_RETRIEVAL,检索古诗文与课文原文,2025搜索,467,466,随机,出师表,7579.0
CLASSICAL_TEXT_RETRIEVAL,检索古诗文与课文原文,2025搜索,467,466,随机,泌园春·雪,928.0
CLASSICAL_TEXT_RETRIEVAL,检索古诗文与课文原文,2025搜索,467,466,随机,鸟鸣涧 王维,958.0
WORD_MEANING_LOOKUP,查询词语或成语释义,2025搜索,160,143,流量最高,舍本逐末,8420.0
WORD_MEANING_LOOKUP,查询词语或成语释义,2025搜索,160,143,流量最高,三支一扶是什么意思,5636.0
WORD_MEANING_LOOKUP,查询词语或成语释义,2025搜索,160,143,流量最高,国家专项计划是什么意思?,4442.0
WORD_MEANING_LOOKUP,查询词语或成语释义,2025搜索,160,143,随机,欣慰是什么意思,946.0
WORD_MEANING_LOOKUP,查询词语或成语释义,2025搜索,160,143,随机,冥想是什么意思,1052.0
WORD_MEANING_LOOKUP,查询词语或成语释义,2025搜索,160,143,随机,祛魅是什么意思,939.0
ADMISSION_SCORE_LOOKUP,查询录取分数线与录取数据,2025搜索,416,415,流量最高,2024年中考录取分数线一览表,23503.0
ADMISSION_SCORE_LOOKUP,查询录取分数线与录取数据,2025搜索,416,415,流量最高,2025高考录取分数线,19224.0
ADMISSION_SCORE_LOOKUP,查询录取分数线与录取数据,2025搜索,416,415,流量最高,2025年中考分数录取线,17900.0
ADMISSION_SCORE_LOOKUP,查询录取分数线与录取数据,2025搜索,416,415,随机,武汉市2025年中考分数录取线,1266.0
ADMISSION_SCORE_LOOKUP,查询录取分数线与录取数据,2025搜索,416,415,随机,山东师范大学录取分数线2024,1242.0
ADMISSION_SCORE_LOOKUP,查询录取分数线与录取数据,2025搜索,416,415,随机,2024中考录取分数线,2496.0
MAJOR_AND_CAREER_EXPLORATION,了解专业培养内容与就业前景,2025搜索,350,350,流量最高,电气工程及其自动化,18629.0
MAJOR_AND_CAREER_EXPLORATION,了解专业培养内容与就业前景,2025搜索,350,350,流量最高,电子信息工程,13912.0
MAJOR_AND_CAREER_EXPLORATION,了解专业培养内容与就业前景,2025搜索,350,350,流量最高,机械设计制造及其自动化,13614.0
MAJOR_AND_CAREER_EXPLORATION,了解专业培养内容与就业前景,2025搜索,350,350,随机,电气自动化技术,1348.0
MAJOR_AND_CAREER_EXPLORATION,了解专业培养内容与就业前景,2025搜索,350,350,随机,车辆工程,4159.0
