key,类目,a,b,k_a,k_b,n_a,n_b,占比_a%,占比_b%,差_pp,低_pp,高_pp,显著,类型
ADMISSION_SCORE_LOOKUP__1,ADMISSION_SCORE_LOOKUP__1,2025搜索,2026搜索,268,67,9989,9981,2.683,0.671,-2.012,-2.376,-1.662,True,共有
ADMISSION_SCORE_LOOKUP__2,ADMISSION_SCORE_LOOKUP__2,2025搜索,2026搜索,148,167,9989,9981,1.482,1.673,0.192,-0.155,0.54,False,共有
ADULT_CERTIFICATION_AND_DEGREE_INQUIRY__1,ADULT_CERTIFICATION_AND_DEGREE_INQUIRY__1,2025搜索,2026搜索,75,116,9989,9981,0.751,1.162,0.411,0.142,0.687,True,共有
CAMPUS_PORTAL_NAVIGATION__1,CAMPUS_PORTAL_NAVIGATION__1,2025搜索,2026搜索,62,59,9989,9981,0.621,0.591,-0.03,-0.248,0.189,False,共有
CAMPUS_PORTAL_NAVIGATION__2,CAMPUS_PORTAL_NAVIGATION__2,2025搜索,2026搜索,77,73,9989,9981,0.771,0.731,-0.039,-0.282,0.203,False,共有
CAMPUS_PORTAL_NAVIGATION__3,CAMPUS_PORTAL_NAVIGATION__3,2025搜索,2026搜索,34,61,9989,9981,0.34,0.611,0.271,0.08,0.469,True,共有
CAMPUS_PORTAL_NAVIGATION__4,CAMPUS_PORTAL_NAVIGATION__4,2025搜索,2026搜索,13,26,9989,9981,0.13,0.26,0.13,0.006,0.263,True,共有
CHARACTER_PRONUNCIATION_LOOKUP__1,CHARACTER_PRONUNCIATION_LOOKUP__1,2025搜索,2026搜索,759,885,9989,9981,7.598,8.867,1.268,0.506,2.032,True,共有
CHARACTER_PRONUNCIATION_LOOKUP__2,CHARACTER_PRONUNCIATION_LOOKUP__2,2025搜索,2026搜索,247,454,9989,9981,2.473,4.549,2.076,1.568,2.59,True,共有
CLASSICAL_TEXT_RETRIEVAL__1,CLASSICAL_TEXT_RETRIEVAL__1,2025搜索,2026搜索,222,224,9989,9981,2.222,2.244,0.022,-0.39,0.433,False,共有
