key,类目,a,b,k_a,k_b,n_a,n_b,占比_a%,占比_b%,差_pp,低_pp,高_pp,显著,类型
0,蚂蚁庄园今日答案查询,2025搜索,2026搜索,118,53,9998,9999,1.18,0.53,-0.65,-0.913,-0.397,True,共有
1,A股个股推荐与走势预测,2025搜索,2026搜索,52,45,9998,9999,0.52,0.45,-0.07,-0.267,0.125,False,共有
13,国际原油价格行情查询,2025搜索,2026搜索,60,56,9998,9999,0.6,0.56,-0.04,-0.254,0.173,False,共有
14,加密货币价格行情查询,2025搜索,2026搜索,125,89,9998,9999,1.25,0.89,-0.36,-0.65,-0.075,True,共有
15,查询白银价格行情,2025搜索,2026搜索,26,52,9998,9999,0.26,0.52,0.26,0.087,0.441,True,共有
16,股票代码查询#16,2025搜索,2026搜索,605,610,9998,9999,6.051,6.101,0.049,-0.614,0.712,False,共有
19,股票股吧查询,2025搜索,2026搜索,969,1313,9998,9999,9.692,13.131,3.439,2.559,4.32,True,共有
2,查询概念板块龙头股,2025搜索,2026搜索,56,61,9998,9999,0.56,0.61,0.05,-0.164,0.265,False,共有
23,关闭花呗,2025搜索,2026搜索,41,17,9998,9999,0.41,0.17,-0.24,-0.399,-0.092,True,共有
24,银行卡业务办理与异常处理,2025搜索,2026搜索,95,25,9998,9999,0.95,0.25,-0.7,-0.925,-0.491,True,共有
25,电子支付工具使用查询,2025搜索,2026搜索,101,45,9998,9999,1.01,0.45,-0.56,-0.804,-0.326,True,共有
26,查询金融业务办理与资金问题处理方法,2025搜索,2026搜索,58,34,9998,9999,0.58,0.34,-0.24,-0.435,-0.052,True,共有
27,借款平台正规性查询,2025搜索,2026搜索,94,29,9998,9999,0.94,0.29,-0.65,-0.877,-0.437,True,共有
28,查询资金产品安全性及存取借贷规则,2025搜索,2026搜索,89,33,9998,9999,0.89,0.33,-0.56,-0.785,-0.347,True,共有
29,个人征信查询与信用报告获取,2025搜索,2026搜索,56,28,9998,9999,0.56,0.28,-0.28,-0.468,-0.101,True,共有
3,查询股票行情,2025搜索,2026搜索,262,380,9998,9999,2.621,3.8,1.18,0.692,1.671,True,共有
30,数字串含义查询,2025搜索,2026搜索,76,81,9998,9999,0.76,0.81,0.05,-0.197,0.298,False,共有
31,证券代码行情查询,2025搜索,2026搜索,61,96,9998,9999,0.61,0.96,0.35,0.105,0.6,True,共有
32,银行客服短号查询,2025搜索,2026搜索,62,60,9998,9999,0.62,0.6,-0.02,-0.239,0.199,False,共有
33,金融代码行情查询,2025搜索,2026搜索,66,74,9998,9999,0.66,0.74,0.08,-0.153,0.315,False,共有
34,数字代码查询,2025搜索,2026搜索,79,77,9998,9999,0.79,0.77,-0.02,-0.267,0.227,False,共有
35,股票代码查询#35,2025搜索,2026搜索,93,99,9998,9999,0.93,0.99,0.06,-0.213,0.333,False,共有
36,期货行情查询,2025搜索,2026搜索,102,105,9998,9999,1.02,1.05,0.03,-0.253,0.313,False,共有
37,黄金价格与行情查询,2025搜索,2026搜索,178,275,9998,9999,1.78,2.75,0.97,0.559,1.386,True,共有
39,能源资源类股票查询,2025搜索,2026搜索,69,91,9998,9999,0.69,0.91,0.22,-0.028,0.471,False,共有
4,基金净值查询,2025搜索,2026搜索,25,89,9998,9999,0.25,0.89,0.64,0.436,0.859,True,共有
40,股票信息查询,2025搜索,2026搜索,1847,2275,9998,9999,18.474,22.752,4.279,3.158,5.398,True,共有
41,查询个股股票信息#41,2025搜索,2026搜索,157,249,9998,9999,1.57,2.49,0.92,0.53,1.315,True,共有
49,查询个股股票信息#49,2025搜索,2026搜索,115,201,9998,9999,1.15,2.01,0.86,0.516,1.211,True,共有
5,电话号码归属与用途查询,2025搜索,2026搜索,91,70,9998,9999,0.91,0.7,-0.21,-0.462,0.039,False,共有
52,钢铁股票查询,2025搜索,2026搜索,34,35,9998,9999,0.34,0.35,0.01,-0.157,0.177,False,共有
53,含龙字股票信息查询,2025搜索,2026搜索,52,51,9998,9999,0.52,0.51,-0.01,-0.212,0.192,False,共有
54,查询金融机构24小时人工客服电话,2025搜索,2026搜索,104,54,9998,9999,1.04,0.54,-0.5,-0.752,-0.256,True,共有
55,银行客服电话查询,2025搜索,2026搜索,144,71,9998,9999,1.44,0.71,-0.73,-1.023,-0.446,True,共有
56,银行信用卡客服电话查询,2025搜索,2026搜索,102,44,9998,9999,1.02,0.44,-0.58,-0.824,-0.347,True,共有
57,金融类App下载,2025搜索,2026搜索,130,64,9998,9999,1.3,0.64,-0.66,-0.939,-0.39,True,共有
58,加密货币交易所App官方下载地址查询,2025搜索,2026搜索,90,32,9998,9999,0.9,0.32,-0.58,-0.805,-0.367,True,共有
59,今日金价查询,2025搜索,2026搜索,93,104,9998,9999,0.93,1.04,0.11,-0.166,0.387,False,共有
6,术语含义查询,2025搜索,2026搜索,89,48,9998,9999,0.89,0.48,-0.41,-0.646,-0.182,True,共有
61,黄金价格及黄金股票行情查询,2025搜索,2026搜索,57,71,9998,9999,0.57,0.71,0.14,-0.083,0.366,False,共有
62,黄金价格查询,2025搜索,2026搜索,51,54,9998,9999,0.51,0.54,0.03,-0.174,0.234,False,共有
63,查询金融品种价格走势图,2025搜索,2026搜索,58,101,9998,9999,0.58,1.01,0.43,0.184,0.682,True,共有
65,实时国际金价查询,2025搜索,2026搜索,75,71,9998,9999,0.75,0.71,-0.04,-0.279,0.199,False,共有
66,指数行情查询,2025搜索,2026搜索,92,123,9998,9999,0.92,1.23,0.31,0.023,0.6,True,共有
68,查询美股行情,2025搜索,2026搜索,50,83,9998,9999,0.5,0.83,0.33,0.105,0.562,True,共有
69,大盘走势查询,2025搜索,2026搜索,83,74,9998,9999,0.83,0.74,-0.09,-0.338,0.157,False,共有
7,金融术语与行情原因查询,2025搜索,2026搜索,79,57,9998,9999,0.79,0.57,-0.22,-0.453,0.009,False,共有
70,查询上证指数行情,2025搜索,2026搜索,47,56,9998,9999,0.47,0.56,0.09,-0.111,0.293,False,共有
71,港股休市查询,2025搜索,2026搜索,70,46,9998,9999,0.7,0.46,-0.24,-0.457,-0.029,True,共有
72,东方财富官方入口查询,2025搜索,2026搜索,79,61,9998,9999,0.79,0.61,-0.18,-0.416,0.052,False,共有
73,查询A股股票及板块信息,2025搜索,2026搜索,126,135,9998,9999,1.26,1.35,0.09,-0.226,0.407,False,共有
74,金属行情报价查询,2025搜索,2026搜索,38,41,9998,9999,0.38,0.41,0.03,-0.148,0.208,False,共有
75,查询证券股票与券商信息,2025搜索,2026搜索,99,115,9998,9999,0.99,1.15,0.16,-0.127,0.448,False,共有
76,财经网站查询,2025搜索,2026搜索,98,55,9998,9999,0.98,0.55,-0.43,-0.678,-0.189,True,共有
77,ST股票信息查询,2025搜索,2026搜索,38,40,9998,9999,0.38,0.4,0.02,-0.157,0.197,False,共有
78,查询新材类股票及股吧信息,2025搜索,2026搜索,87,141,9998,9999,0.87,1.41,0.54,0.246,0.839,True,共有
79,贷款信息查询与办理,2025搜索,2026搜索,104,36,9998,9999,1.04,0.36,-0.68,-0.92,-0.453,True,共有
8,汇率换算查询,2025搜索,2026搜索,805,559,9998,9999,8.052,5.591,-2.461,-3.161,-1.764,True,共有
80,银行存贷款利率与利息查询,2025搜索,2026搜索,178,56,9998,9999,1.78,0.56,-1.22,-1.527,-0.927,True,共有
86,查询科技类股票行情,2025搜索,2026搜索,238,354,9998,9999,2.38,3.54,1.16,0.691,1.633,True,共有
88,银行服务信息查询,2025搜索,2026搜索,55,23,9998,9999,0.55,0.23,-0.32,-0.502,-0.149,True,共有
89,银行股票信息查询,2025搜索,2026搜索,61,52,9998,9999,0.61,0.52,-0.09,-0.302,0.12,False,共有
9,货币兑换查询,2025搜索,2026搜索,200,166,9998,9999,2.0,1.66,-0.34,-0.715,0.032,False,共有
90,查询银行及业务信息,2025搜索,2026搜索,158,84,9998,9999,1.58,0.84,-0.74,-1.049,-0.439,True,共有
91,查询农业银行及农村金融机构信息,2025搜索,2026搜索,48,19,9998,9999,0.48,0.19,-0.29,-0.46,-0.131,True,共有
92,查询车险险种与保费理赔范围,2025搜索,2026搜索,54,19,9998,9999,0.54,0.19,-0.35,-0.528,-0.185,True,共有
93,车险保险公司电话查询,2025搜索,2026搜索,69,34,9998,9999,0.69,0.34,-0.35,-0.556,-0.153,True,共有
94,保险信息查询,2025搜索,2026搜索,135,58,9998,9999,1.35,0.58,-0.77,-1.049,-0.502,True,共有
0,蚂蚁庄园今日答案查询,2025搜索,助手头部1k,118,32,9998,950,1.18,3.368,2.188,1.189,3.55,True,共有
1,A股个股推荐与走势预测,2025搜索,助手头部1k,52,48,9998,950,0.52,5.053,4.533,3.301,6.12,True,共有
13,国际原油价格行情查询,2025搜索,助手头部1k,60,3,9998,950,0.6,0.316,-0.284,-0.554,0.339,False,共有
14,加密货币价格行情查询,2025搜索,助手头部1k,125,10,9998,950,1.25,1.053,-0.198,-0.733,0.699,False,共有
15,查询白银价格行情,2025搜索,助手头部1k,26,11,9998,950,0.26,1.158,0.898,0.374,1.805,True,共有
16,股票代码查询#16,2025搜索,助手头部1k,605,1,9998,950,6.051,0.105,-5.946,-6.438,-5.281,True,共有
19,股票股吧查询,2025搜索,助手头部1k,969,6,9998,950,9.692,0.632,-9.06,-9.747,-8.13,True,共有
2,查询概念板块龙头股,2025搜索,助手头部1k,56,15,9998,950,0.56,1.579,1.019,0.377,2.037,True,共有
23,关闭花呗,2025搜索,助手头部1k,41,2,9998,950,0.41,0.211,-0.2,-0.411,0.365,False,共有
24,银行卡业务办理与异常处理,2025搜索,助手头部1k,95,10,9998,950,0.95,1.053,0.102,-0.421,0.993,False,共有
25,电子支付工具使用查询,2025搜索,助手头部1k,101,10,9998,950,1.01,1.053,0.042,-0.484,0.935,False,共有
26,查询金融业务办理与资金问题处理方法,2025搜索,助手头部1k,58,9,9998,950,0.58,0.947,0.367,-0.112,1.221,False,共有
27,借款平台正规性查询,2025搜索,助手头部1k,94,9,9998,950,0.94,0.947,0.007,-0.487,0.868,False,共有
28,查询资金产品安全性及存取借贷规则,2025搜索,助手头部1k,89,12,9998,950,0.89,1.263,0.373,-0.203,1.319,False,共有
29,个人征信查询与信用报告获取,2025搜索,助手头部1k,56,5,9998,950,0.56,0.526,-0.034,-0.378,0.678,False,共有
3,查询股票行情,2025搜索,助手头部1k,262,64,9998,950,2.621,6.737,4.116,2.652,5.915,True,共有
30,数字串含义查询,2025搜索,助手头部1k,76,0,9998,950,0.76,0.0,-0.76,-0.95,-0.33,True,a独有
31,证券代码行情查询,2025搜索,助手头部1k,61,2,9998,950,0.61,0.211,-0.4,-0.63,0.17,False,共有
32,银行客服短号查询,2025搜索,助手头部1k,62,5,9998,950,0.62,0.526,-0.094,-0.442,0.619,False,共有
33,金融代码行情查询,2025搜索,助手头部1k,66,0,9998,950,0.66,0.0,-0.66,-0.839,-0.233,True,a独有
34,数字代码查询,2025搜索,助手头部1k,79,2,9998,950,0.79,0.211,-0.58,-0.826,-0.004,True,共有
35,股票代码查询#35,2025搜索,助手头部1k,93,2,9998,950,0.93,0.211,-0.72,-0.978,-0.14,True,共有
36,期货行情查询,2025搜索,助手头部1k,102,5,9998,950,1.02,0.526,-0.494,-0.865,0.228,False,共有
37,黄金价格与行情查询,2025搜索,助手头部1k,178,31,9998,950,1.78,3.263,1.483,0.488,2.836,True,共有
39,能源资源类股票查询,2025搜索,助手头部1k,69,3,9998,950,0.69,0.316,-0.374,-0.651,0.251,False,共有
4,基金净值查询,2025搜索,助手头部1k,25,2,9998,950,0.25,0.211,-0.04,-0.233,0.52,False,共有
40,股票信息查询,2025搜索,助手头部1k,1847,150,9998,950,18.474,15.789,-2.684,-4.998,-0.117,True,共有
41,查询个股股票信息#41,2025搜索,助手头部1k,157,12,9998,950,1.57,1.263,-0.307,-0.907,0.651,False,共有
49,查询个股股票信息#49,2025搜索,助手头部1k,115,7,9998,950,1.15,0.737,-0.413,-0.856,0.386,False,共有
5,电话号码归属与用途查询,2025搜索,助手头部1k,91,3,9998,950,0.91,0.316,-0.594,-0.887,0.037,False,共有
52,钢铁股票查询,2025搜索,助手头部1k,34,1,9998,950,0.34,0.105,-0.235,-0.395,0.263,False,共有
53,含龙字股票信息查询,2025搜索,助手头部1k,52,3,9998,950,0.52,0.316,-0.204,-0.468,0.417,False,共有
54,查询金融机构24小时人工客服电话,2025搜索,助手头部1k,104,0,9998,950,1.04,0.0,-1.04,-1.259,-0.599,True,a独有
55,银行客服电话查询,2025搜索,助手头部1k,144,6,9998,950,1.44,0.632,-0.809,-1.234,-0.038,True,共有
56,银行信用卡客服电话查询,2025搜索,助手头部1k,102,0,9998,950,1.02,0.0,-1.02,-1.237,-0.579,True,a独有
57,金融类App下载,2025搜索,助手头部1k,130,15,9998,950,1.3,1.579,0.279,-0.386,1.309,False,共有
58,加密货币交易所App官方下载地址查询,2025搜索,助手头部1k,90,9,9998,950,0.9,0.947,0.047,-0.446,0.907,False,共有
59,今日金价查询,2025搜索,助手头部1k,93,14,9998,950,0.93,1.474,0.543,-0.086,1.543,False,共有
6,术语含义查询,2025搜索,助手头部1k,89,7,9998,950,0.89,0.737,-0.153,-0.584,0.641,False,共有
61,黄金价格及黄金股票行情查询,2025搜索,助手头部1k,57,17,9998,950,0.57,1.789,1.219,0.529,2.285,True,共有
62,黄金价格查询,2025搜索,助手头部1k,51,15,9998,950,0.51,1.579,1.069,0.429,2.086,True,共有
63,查询金融品种价格走势图,2025搜索,助手头部1k,58,17,9998,950,0.58,1.789,1.209,0.519,2.275,True,共有
65,实时国际金价查询,2025搜索,助手头部1k,75,17,9998,950,0.75,1.789,1.039,0.344,2.108,True,共有
66,指数行情查询,2025搜索,助手头部1k,92,27,9998,950,0.92,2.842,1.922,1.016,3.195,True,共有
68,查询美股行情,2025搜索,助手头部1k,50,19,9998,950,0.5,2.0,1.5,0.767,2.609,True,共有
69,大盘走势查询,2025搜索,助手头部1k,83,12,9998,950,0.83,1.263,0.433,-0.141,1.378,False,共有
7,金融术语与行情原因查询,2025搜索,助手头部1k,79,10,9998,950,0.79,1.053,0.262,-0.255,1.15,False,共有
70,查询上证指数行情,2025搜索,助手头部1k,47,6,9998,950,0.47,0.632,0.161,-0.214,0.91,False,共有
71,港股休市查询,2025搜索,助手头部1k,70,2,9998,950,0.7,0.211,-0.49,-0.728,0.083,False,共有
72,东方财富官方入口查询,2025搜索,助手头部1k,79,5,9998,950,0.79,0.526,-0.264,-0.622,0.453,False,共有
73,查询A股股票及板块信息,2025搜索,助手头部1k,126,11,9998,950,1.26,1.158,-0.102,-0.665,0.823,False,共有
74,金属行情报价查询,2025搜索,助手头部1k,38,6,9998,950,0.38,0.632,0.252,-0.118,0.998,False,共有
75,查询证券股票与券商信息,2025搜索,助手头部1k,99,2,9998,950,0.99,0.211,-0.78,-1.042,-0.199,True,共有
76,财经网站查询,2025搜索,助手头部1k,98,9,9998,950,0.98,0.947,-0.033,-0.529,0.828,False,共有
77,ST股票信息查询,2025搜索,助手头部1k,38,0,9998,950,0.38,0.0,-0.38,-0.521,0.036,False,a独有
78,查询新材类股票及股吧信息,2025搜索,助手头部1k,87,3,9998,950,0.87,0.316,-0.554,-0.844,0.076,False,共有
79,贷款信息查询与办理,2025搜索,助手头部1k,104,14,9998,950,1.04,1.474,0.433,-0.199,1.435,False,共有
8,汇率换算查询,2025搜索,助手头部1k,805,60,9998,950,8.052,6.316,-1.736,-3.219,0.07,False,共有
80,银行存贷款利率与利息查询,2025搜索,助手头部1k,178,13,9998,950,1.78,1.368,-0.412,-1.044,0.577,False,共有
86,查询科技类股票行情,2025搜索,助手头部1k,238,22,9998,950,2.38,2.316,-0.065,-0.908,1.134,False,共有
88,银行服务信息查询,2025搜索,助手头部1k,55,38,9998,950,0.55,4.0,3.45,2.365,4.898,True,共有
89,银行股票信息查询,2025搜索,助手头部1k,61,5,9998,950,0.61,0.526,-0.084,-0.431,0.629,False,共有
9,货币兑换查询,2025搜索,助手头部1k,200,22,9998,950,2.0,2.316,0.315,-0.519,1.509,False,共有
90,查询银行及业务信息,2025搜索,助手头部1k,158,15,9998,950,1.58,1.579,-0.001,-0.675,1.034,False,共有
91,查询农业银行及农村金融机构信息,2025搜索,助手头部1k,48,28,9998,950,0.48,2.947,2.467,1.553,3.752,True,共有
92,查询车险险种与保费理赔范围,2025搜索,助手头部1k,54,4,9998,950,0.54,0.421,-0.119,-0.424,0.549,False,共有
93,车险保险公司电话查询,2025搜索,助手头部1k,69,7,9998,950,0.69,0.737,0.047,-0.374,0.836,False,共有
94,保险信息查询,2025搜索,助手头部1k,135,18,9998,950,1.35,1.895,0.544,-0.191,1.645,False,共有
0,蚂蚁庄园今日答案查询,2025搜索,助手随机1k,118,2,9998,987,1.18,0.203,-0.978,-1.252,-0.41,True,共有
1,A股个股推荐与走势预测,2025搜索,助手随机1k,52,278,9998,987,0.52,28.166,27.646,24.924,30.535,True,共有
13,国际原油价格行情查询,2025搜索,助手随机1k,60,0,9998,987,0.6,0.0,-0.6,-0.772,-0.19,True,a独有
14,加密货币价格行情查询,2025搜索,助手随机1k,125,8,9998,987,1.25,0.811,-0.44,-0.904,0.366,False,共有
15,查询白银价格行情,2025搜索,助手随机1k,26,4,9998,987,0.26,0.405,0.145,-0.13,0.783,False,共有
16,股票代码查询#16,2025搜索,助手随机1k,605,4,9998,987,6.051,0.405,-5.646,-6.19,-4.87,True,共有
19,股票股吧查询,2025搜索,助手随机1k,969,7,9998,987,9.692,0.709,-8.983,-9.681,-8.046,True,共有
2,查询概念板块龙头股,2025搜索,助手随机1k,56,7,9998,987,0.56,0.709,0.149,-0.252,0.908,False,共有
23,关闭花呗,2025搜索,助手随机1k,41,5,9998,987,0.41,0.507,0.097,-0.228,0.779,False,共有
24,银行卡业务办理与异常处理,2025搜索,助手随机1k,95,21,9998,987,0.95,2.128,1.177,0.416,2.294,True,共有
25,电子支付工具使用查询,2025搜索,助手随机1k,101,13,9998,987,1.01,1.317,0.307,-0.28,1.247,False,共有
26,查询金融业务办理与资金问题处理方法,2025搜索,助手随机1k,58,28,9998,987,0.58,2.837,2.257,1.373,3.496,True,共有
27,借款平台正规性查询,2025搜索,助手随机1k,94,6,9998,987,0.94,0.608,-0.332,-0.722,0.4,False,共有
28,查询资金产品安全性及存取借贷规则,2025搜索,助手随机1k,89,77,9998,987,0.89,7.801,6.911,5.383,8.76,True,共有
29,个人征信查询与信用报告获取,2025搜索,助手随机1k,56,10,9998,987,0.56,1.013,0.453,-0.038,1.305,False,共有
3,查询股票行情,2025搜索,助手随机1k,262,33,9998,987,2.621,3.343,0.723,-0.286,2.07,False,共有
30,数字串含义查询,2025搜索,助手随机1k,76,2,9998,987,0.76,0.203,-0.558,-0.798,-0.003,True,共有
31,证券代码行情查询,2025搜索,助手随机1k,61,5,9998,987,0.61,0.507,-0.104,-0.441,0.584,False,共有
32,银行客服短号查询,2025搜索,助手随机1k,62,1,9998,987,0.62,0.101,-0.519,-0.712,-0.029,True,共有
33,金融代码行情查询,2025搜索,助手随机1k,66,0,9998,987,0.66,0.0,-0.66,-0.839,-0.248,True,a独有
34,数字代码查询,2025搜索,助手随机1k,79,2,9998,987,0.79,0.203,-0.588,-0.831,-0.032,True,共有
35,股票代码查询#35,2025搜索,助手随机1k,93,7,9998,987,0.93,0.709,-0.221,-0.641,0.546,False,共有
36,期货行情查询,2025搜索,助手随机1k,102,4,9998,987,1.02,0.405,-0.615,-0.944,0.042,False,共有
37,黄金价格与行情查询,2025搜索,助手随机1k,178,4,9998,987,1.78,0.405,-1.375,-1.748,-0.698,True,共有
39,能源资源类股票查询,2025搜索,助手随机1k,69,3,9998,987,0.69,0.304,-0.386,-0.657,0.217,False,共有
4,基金净值查询,2025搜索,助手随机1k,25,11,9998,987,0.25,1.114,0.864,0.359,1.738,True,共有
40,股票信息查询,2025搜索,助手随机1k,1847,40,9998,987,18.474,4.053,-14.421,-15.735,-12.817,True,共有
41,查询个股股票信息#41,2025搜索,助手随机1k,157,3,9998,987,1.57,0.304,-1.266,-1.597,-0.639,True,共有
49,查询个股股票信息#49,2025搜索,助手随机1k,115,1,9998,987,1.15,0.101,-1.049,-1.292,-0.541,True,共有
5,电话号码归属与用途查询,2025搜索,助手随机1k,91,1,9998,987,0.91,0.101,-0.809,-1.031,-0.309,True,共有
52,钢铁股票查询,2025搜索,助手随机1k,34,4,9998,987,0.34,0.405,0.065,-0.217,0.705,False,共有
53,含龙字股票信息查询,2025搜索,助手随机1k,52,1,9998,987,0.52,0.101,-0.419,-0.6,0.067,False,共有
54,查询金融机构24小时人工客服电话,2025搜索,助手随机1k,104,2,9998,987,1.04,0.203,-0.838,-1.101,-0.275,True,共有
55,银行客服电话查询,2025搜索,助手随机1k,144,6,9998,987,1.44,0.608,-0.832,-1.247,-0.088,True,共有
56,银行信用卡客服电话查询,2025搜索,助手随机1k,102,9,9998,987,1.02,0.912,-0.108,-0.591,0.723,False,共有
57,金融类App下载,2025搜索,助手随机1k,130,10,9998,987,1.3,1.013,-0.287,-0.808,0.579,False,共有
58,加密货币交易所App官方下载地址查询,2025搜索,助手随机1k,90,4,9998,987,0.9,0.405,-0.495,-0.816,0.159,False,共有
59,今日金价查询,2025搜索,助手随机1k,93,5,9998,987,0.93,0.507,-0.424,-0.78,0.271,False,共有
6,术语含义查询,2025搜索,助手随机1k,89,5,9998,987,0.89,0.507,-0.384,-0.738,0.31,False,共有
61,黄金价格及黄金股票行情查询,2025搜索,助手随机1k,57,8,9998,987,0.57,0.811,0.24,-0.193,1.032,False,共有
62,黄金价格查询,2025搜索,助手随机1k,51,3,9998,987,0.51,0.304,-0.206,-0.463,0.392,False,共有
63,查询金融品种价格走势图,2025搜索,助手随机1k,58,9,9998,987,0.58,0.912,0.332,-0.132,1.154,False,共有
65,实时国际金价查询,2025搜索,助手随机1k,75,1,9998,987,0.75,0.101,-0.649,-0.855,-0.155,True,共有
66,指数行情查询,2025搜索,助手随机1k,92,7,9998,987,0.92,0.709,-0.211,-0.631,0.555,False,共有
68,查询美股行情,2025搜索,助手随机1k,50,1,9998,987,0.5,0.101,-0.399,-0.578,0.087,False,共有
69,大盘走势查询,2025搜索,助手随机1k,83,5,9998,987,0.83,0.507,-0.324,-0.675,0.369,False,共有
7,金融术语与行情原因查询,2025搜索,助手随机1k,79,51,9998,987,0.79,5.167,4.377,3.146,5.948,True,共有
70,查询上证指数行情,2025搜索,助手随机1k,47,1,9998,987,0.47,0.101,-0.369,-0.544,0.116,False,共有
71,港股休市查询,2025搜索,助手随机1k,70,9,9998,987,0.7,0.912,0.212,-0.257,1.037,False,共有
72,东方财富官方入口查询,2025搜索,助手随机1k,79,2,9998,987,0.79,0.203,-0.588,-0.831,-0.032,True,共有
