source,label,n,distinct,hhi_strings,top1_pv_share,top5_pv_share
2025search,查询金融资产实时行情,5423,5423,0.0001843997787202656,0.09008126526841163,0.21307810638293656
2025search,查找官方渠道与客服入口,812,812,0.0012315270935960591,0.13592003125505625,0.2249956261337522
2025search,其他或无法判定的非金融查询,867,866,0.0011560632123125388,0.0743147852512935,0.16734434806024123
2025search,获取每日答题活动答案,114,114,0.008771929824561403,0.33369330453563717,0.4569988686619357
2025search,计算具体金额或利率,383,383,0.0026109660574412533,0.08058271946058242,0.23551578198539075
2025search,查询交易日程与市场状态,41,41,0.024390243902439025,0.3493940447845047,0.6462184649134541
2025search,获取市场动态与事件公告,66,66,0.015151515151515154,0.23892431200237874,0.4360566916647396
2025search,识别陌生电话号码归属,121,121,0.008264462809917356,0.08044160371876817,0.2384427658338176
2025search,寻求个股买卖与持有决策建议,85,85,0.011764705882352943,0.17361409540180495,0.35551960363002105
2025search,核实金融平台真伪与合法性,195,195,0.005128205128205129,0.060058502582826793,0.17535215650478186
2025search,查询历史价格走势图,116,116,0.008620689655172414,0.0863049015344474,0.29230601975523385
2025search,解释金融术语与基础规则,354,354,0.002824858757062147,0.028684329207619562,0.1113441618406076
2025search,寻求应急或无征信门槛借款渠道,18,18,0.05555555555555555,0.39429530201342283,0.6328084667010843
2025search,进入个股股吧讨论区,1073,1073,0.0009319664492078283,0.008418097914122307,0.03503602672610863
2025search,获取银行或支付账户操作指引,208,208,0.004807692307692309,0.041034355374953826,0.11568526043590692
2025search,处置账户异常与非预期扣款,37,37,0.027027027027027025,0.13125937031484258,0.3556971514242879
2025search,比较同类金融产品并择优,20,20,0.05000000000000002,0.18705508706603877,0.5458328770123755
2025search,判定信贷产品账单与征信规则,65,65,0.015384615384615389,0.07814060315558218,0.22378669862192926
2026search,查询金融资产实时行情,6435,6435,0.00015540015540015537,0.09007414773810216,0.20896529312608914
2026search,查找官方渠道与客服入口,428,428,0.0023364485981308414,0.18301604378128067,0.3111979044857102
2026search,其他或无法判定的非金融查询,640,639,0.0015673828125000006,0.0926012040167406,0.2247338720826473
2026search,查询历史价格走势图,186,186,0.005376344086021506,0.1461210329513087,0.2718044250057371
2026search,获取每日答题活动答案,53,53,0.018867924528301876,0.22221004366014502,0.5700297765842786
2026search,获取市场动态与事件公告,54,54,0.018518518518518514,0.2599993803637265,0.5573628280199524
2026search,计算具体金额或利率,178,178,0.005617977528089887,0.08741843504962439,0.23836157262707683
2026search,进入个股股吧讨论区,1413,1413,0.0007077140835102621,0.010049045885797045,0.038150030619606354
2026search,获取银行或支付账户操作指引,83,83,0.012048192771084335,0.15157757407216674,0.3048031036495348
2026search,查询交易日程与市场状态,39,39,0.02564102564102563,0.17055712411023183,0.4293951564798981
2026search,寻求应急或无征信门槛借款渠道,6,6,0.16666666666666669,0.7008162585373979,0.9731800766283525
2026search,识别陌生电话号码归属,109,109,0.009174311926605505,0.07087072428941539,0.23560995757143394
2026search,寻求个股买卖与持有决策建议,110,110,0.009090909090909089,0.06957152646217098,0.23517675037284855
2026search,解释金融术语与基础规则,154,154,0.006493506493506494,0.04816863027971467,0.15351446661857818
2026search,核实金融平台真伪与合法性,65,65,0.015384615384615389,0.08339621285616758,0.34095073838525386
2026search,处置账户异常与非预期扣款,22,22,0.045454545454545456,0.11171497584541064,0.41213768115942034
2026search,比较同类金融产品并择优,8,8,0.125,0.23912248628884827,0.7085923217550275
2026search,判定信贷产品账单与征信规则,16,16,0.0625,0.09434801958166443,0.42011570983533586
assistant_top,查询金融资产实时行情,479,478,0.0020963995101137105,0.12761931843037755,0.2593179929130759
assistant_top,其他或无法判定的非金融查询,90,85,0.012345679012345682,0.137892228253674,0.3618429763008076
assistant_top,计算具体金额或利率,19,19,0.05263157894736842,0.23654066437571594,0.5418098510882017
assistant_top,进入个股股吧讨论区,2,2,0.5,0.802013422818792,1.0
assistant_top,寻求个股买卖与持有决策建议,87,87,0.011494252873563223,0.09239462431276728,0.18784361637141112
assistant_top,比较同类金融产品并择优,18,18,0.05555555555555555,0.3884297520661157,0.6674537583628494
assistant_top,获取市场动态与事件公告,6,6,0.16666666666666669,0.4444444444444445,0.9312865497076024
assistant_top,处置账户异常与非预期扣款,58,58,0.017241379310344827,0.10252045826513911,0.33950900163666126
assistant_top,获取每日答题活动答案,33,33,0.030303030303030307,0.0690680766688698,0.25512227362855255
assistant_top,识别陌生电话号码归属,8,8,0.125,0.23220973782771537,0.8558052434456929
assistant_top,查询历史价格走势图,24,24,0.041666666666666664,0.12369077306733167,0.3925187032418953
assistant_top,核实金融平台真伪与合法性,23,22,0.04725897920604913,0.36058080129066955,0.5958591019091153
assistant_top,解释金融术语与基础规则,15,15,0.06666666666666667,0.5801809210526315,0.7454769736842104
assistant_top,查询交易日程与市场状态,4,4,0.25,0.3524355300859599,1.0
assistant_top,查找官方渠道与客服入口,49,49,0.020408163265306117,0.12479682138342062,0.4268556980314249
assistant_top,判定信贷产品账单与征信规则,10,10,0.10000000000000003,0.3046033300685602,0.7531831537708129
assistant_top,获取银行或支付账户操作指引,24,23,0.045138888888888895,0.30676786843769766,0.5936116382036687
assistant_top,寻求应急或无征信门槛借款渠道,1,1,1.0,1.0,1.0
assistant_random,查询金融资产实时行情,86,86,0.011627906976744186,0.14285714285714288,0.2689075630252101
assistant_random,处置账户异常与非预期扣款,30,30,0.03333333333333333,0.03333333333333332,0.1666666666666666
assistant_random,查询历史价格走势图,6,6,0.16666666666666669,0.25,0.8749999999999999
assistant_random,寻求个股买卖与持有决策建议,276,276,0.003623188405797101,0.05044510385756677,0.12759643916913946
assistant_random,其他或无法判定的非金融查询,166,166,0.006024096385542167,0.011695906432748539,0.058479532163742694
assistant_random,比较同类金融产品并择优,38,38,0.02631578947368421,0.2040816326530613,0.3265306122448981
assistant_random,计算具体金额或利率,45,45,0.02222222222222223,0.14814814814814817,0.2592592592592593
assistant_random,获取市场动态与事件公告,56,56,0.017857142857142856,0.09523809523809525,0.19047619047619047
