source,label,n,distinct,hhi_strings,top1_pv_share,top5_pv_share
2025search,60,93,93,0.010752688172043013,0.8582241260702713,0.9060889017743643
2025search,17,259,259,0.003861003861003861,0.4070486632260757,0.5534043389971989
2025search,55,51,51,0.019607843137254905,0.8066344865211048,0.9251396515530674
2025search,61,75,75,0.013333333333333338,0.5207980376847037,0.897877104848333
2025search,18,363,363,0.0027548209366391194,0.25595065581689147,0.4830007802920521
2025search,49,262,262,0.0038167938931297713,0.20697907518112096,0.5010855831295484
2025search,3,805,805,0.0012422360248447201,0.054024653274145414,0.20093693309591287
2025search,11,1847,1847,0.0005414185165132648,0.02630304962246529,0.08920514382664833
2025search,57,83,83,0.012048192771084335,0.36666275183907915,0.6241551980013025
2025search,75,118,118,0.008474576271186446,0.32984963858361377,0.4517349003182091
2025search,40,126,126,0.007936507936507933,0.1861887524364599,0.41510557193198055
2025search,79,55,55,0.01818181818181817,0.2895901200952983,0.6700701771446168
2025search,38,125,125,0.008000000000000002,0.1488545412655641,0.34360756894289235
2025search,47,104,104,0.009615384615384618,0.19252941095151863,0.45323969752685356
2025search,67,102,102,0.009803921568627447,0.130722505773448,0.370422480544936
2025search,23,258,258,0.003875968992248062,0.08143576108631659,0.23311493052258414
2025search,66,144,144,0.006944444444444444,0.10253515344349791,0.3708645523281673
2025search,62,38,38,0.02631578947368421,0.3605738863656872,0.7178091256353958
2025search,74,57,57,0.01754385964912281,0.20516346136449987,0.4286722269462487
2025search,7,256,256,0.00390625,0.07368667760404461,0.25664445709311284
2025search,65,104,104,0.009615384615384618,0.12815794071399453,0.3028944150020383
2025search,80,61,61,0.01639344262295082,0.17075371378854767,0.47367318660780455
2025search,22,158,158,0.006329113924050635,0.08967763001138397,0.3009080720456771
2025search,59,26,26,0.038461538461538464,0.2802350661123441,0.6855052983651653
2025search,48,48,48,0.020833333333333336,0.21384867522534828,0.598443048347446
2025search,10,178,178,0.005617977528089887,0.060805860805860805,0.19357565511411662
2025search,50,200,200,0.005000000000000001,0.06534153209182376,0.21662967868702906
2025search,51,605,605,0.001652892561983471,0.034071385359951606,0.07577979431336963
2025search,64,62,62,0.016129032258064512,0.15491003491182526,0.35034911825261833
2025search,21,238,238,0.004201680672268909,0.050970035049612485,0.14261736683615542
2025search,78,58,58,0.017241379310344827,0.1547695307060298,0.4498816320846679
2025search,53,157,157,0.006369426751592356,0.05480217380263091,0.20604398395042917
2025search,13,86,86,0.011627906976744186,0.0956528501438681,0.33923711019519404
2025search,4,60,60,0.016666666666666663,0.14474742959320522,0.34790642229175983
2025search,1,81,81,0.012345679012345675,0.12515267274758973,0.31215405005067437
