label,a,b,k_a,k_b,n_a,n_b,share_a,share_b,diff_pp,lo_pp,hi_pp,kind,sig,why
3,2025search,2026search,805,559,9998,9999,0.08051610322064413,0.055905590559055904,-2.461051266158823,-3.1610240378933745,-1.7636869239594102,stable,True,时间（搜索内部，2025→2026）
23,2025search,2026search,258,111,9998,9999,0.025805161032206442,0.0111011101110111,-1.4704050921195342,-1.8494521051315358,-1.1009654273076552,stable,True,时间（搜索内部，2025→2026）
7,2025search,2026search,256,124,9998,9999,0.02560512102420484,0.012401240124012402,-1.320388090019244,-1.7042790868492586,-0.9447855246366886,stable,True,时间（搜索内部，2025→2026）
19,2025search,2026search,178,56,9998,9999,0.017803560712142428,0.0056005600560056,-1.2203000656136826,-1.5268615016387697,-0.9271569916371619,stable,True,时间（搜索内部，2025→2026）
22,2025search,2026search,158,84,9998,9999,0.015803160632126424,0.0084008400840084,-0.7402320548118023,-1.0491955118214993,-0.43889028072586783,stable,True,时间（搜索内部，2025→2026）
66,2025search,2026search,144,71,9998,9999,0.014402880576115223,0.007100710071007101,-0.7302170505108122,-1.0225799934588757,-0.4464173897498631,stable,True,时间（搜索内部，2025→2026）
45,2025search,2026search,95,25,9998,9999,0.009501900380076015,0.0025002500250025004,-0.7001650355073514,-0.9250065933858742,-0.49093526509231317,stable,True,时间（搜索内部，2025→2026）
47,2025search,2026search,104,36,9998,9999,0.010402080416083216,0.0036003600360036,-0.6801720380079616,-0.9204316872594567,-0.45264252654747833,stable,True,时间（搜索内部，2025→2026）
73,2025search,2026search,130,64,9998,9999,0.01300260052010402,0.006400640064006401,-0.660196045609762,-0.9385818031289194,-0.3904445160902315,stable,True,时间（搜索内部，2025→2026）
75,2025search,2026search,118,53,9998,9999,0.011802360472094419,0.0053005300530053,-0.6501830419089119,-0.9128261651857509,-0.3972903965223281,stable,True,时间（搜索内部，2025→2026）
42,2025search,2026search,94,29,9998,9999,0.009401880376075216,0.0029002900290029,-0.6501590347072315,-0.8768510087792438,-0.4374572923784681,stable,True,时间（搜索内部，2025→2026）
67,2025search,2026search,102,44,9998,9999,0.010202040408081616,0.0044004400440044,-0.5801600364077216,-0.8240734937172769,-0.3465189323042074,stable,True,时间（搜索内部，2025→2026）
39,2025search,2026search,90,32,9998,9999,0.009001800360072015,0.0032003200320032004,-0.5801480328068814,-0.8052800777226476,-0.3674954105974833,stable,True,时间（搜索内部，2025→2026）
46,2025search,2026search,89,33,9998,9999,0.008901780356071214,0.0033003300330033004,-0.5601450323067914,-0.7850636778857301,-0.34724651193987915,stable,True,时间（搜索内部，2025→2026）
65,2025search,2026search,104,54,9998,9999,0.010402080416083216,0.0054005400540054005,-0.5001540362077815,-0.7523458982870175,-0.2560528861904577,stable,True,时间（搜索内部，2025→2026）
2,2025search,2026search,89,48,9998,9999,0.008901780356071214,0.004800480048004801,-0.4101300308066413,-0.6455981801291674,-0.18233831650412563,stable,True,时间（搜索内部，2025→2026）
