label,a,b,k_a,k_b,n_a,n_b,share_a,share_b,diff_pp,lo_pp,hi_pp,kind,sig,why
5,2025search,2026search,1862,1591,9989,9981,0.18640504555010512,0.15940286544434426,-2.700218010576086,-3.7484281042767256,-1.651618664430381,stable,True,时间（搜索内部，2025→2026）
3,2025search,2026search,2672,2408,9989,9981,0.2674942436680348,0.2412583909427913,-2.623585272524351,-3.8305071595847546,-1.4156748419272658,stable,True,时间（搜索内部，2025→2026）
11,2025search,2026search,422,257,9989,9981,0.04224647111823005,0.025748922953611864,-1.6497548164618188,-2.1555996855200035,-1.1489519477654135,stable,True,时间（搜索内部，2025→2026）
6,2025search,2026search,722,628,9989,9981,0.07227950745820402,0.06291954713956517,-0.9359960318638851,-1.6334173065579507,-0.23954624549212683,stable,True,时间（搜索内部，2025→2026）
4,2025search,2026search,1031,974,9989,9981,0.10321353488837721,0.09758541228333835,-0.5628122605038866,-1.396924162554752,0.27109121584784834,stable,False,时间（搜索内部，2025→2026）
21,2025search,2026search,100,74,9989,9981,0.010011012113324657,0.007414086764853221,-0.25969253484714355,-0.522007728166921,-0.0010997584811135719,stable,True,时间（搜索内部，2025→2026）
20,2025search,2026search,181,164,9989,9981,0.01811993192511763,0.016431219316701735,-0.1688712608415896,-0.5326840924680037,0.19381398420512846,stable,False,时间（搜索内部，2025→2026）
22,2025search,2026search,75,73,9989,9981,0.007508259084993493,0.007313896403166016,-0.01943626818274773,-0.26044889027383555,0.22127692362614937,stable,False,时间（搜索内部，2025→2026）
24,2025search,2026search,138,137,9989,9981,0.013815196716388027,0.01372607955114718,-0.008911716524084672,-0.3342916502193396,0.31642127851224155,stable,False,时间（搜索内部，2025→2026）
1,2025search,2026search,77,94,9989,9981,0.007708479327259986,0.009417893998597335,0.17094146713373487,-0.08609614953031691,0.43052311403874893,stable,False,时间（搜索内部，2025→2026）
14,2025search,2026search,96,115,9989,9981,0.009610571628791672,0.011521891594028654,0.19113199652369822,-0.09377503857751633,0.47831990581641215,stable,False,时间（搜索内部，2025→2026）
23,2025search,2026search,177,197,9989,9981,0.017719491440584642,0.01973750125237952,0.20180098117948791,-0.17533097690395633,0.5802281968436459,stable,False,时间（搜索内部，2025→2026）
19,2025search,2026search,131,157,9989,9981,0.013114425868455301,0.015729886784891293,0.26154609164359915,-0.07007451795952666,0.5953956231394917,stable,False,时间（搜索内部，2025→2026）
18,2025search,2026search,64,92,9989,9981,0.0064070477525277805,0.009217513275222924,0.2810465522695144,0.036288101320971045,0.5303960840816594,stable,True,时间（搜索内部，2025→2026）
