source,label,k,n,row_share,lo,hi,pv_share
2025search,4,1031,9989,0.10321353488837721,0.09739903571548801,0.10933310022220831,0.0825758202947558
2025search,22,75,9989,0.007508259084993493,0.005994496279891513,0.009400670301538332,0.010041388219051052
2025search,17,69,9989,0.0069075983581940135,0.005462217714752358,0.00873208922636619,0.015345752537618648
2025search,21,100,9989,0.010011012113324657,0.00823840569159805,0.012160342724462196,0.012258892610769364
2025search,20,181,9989,0.01811993192511763,0.015683386991375097,0.020926966568887647,0.018388935783974297
2025search,16,53,9989,0.005305836420062068,0.004058990189856628,0.006933024377098464,0.010299270227271116
2025search,15,87,9989,0.008709580538592452,0.007066871368496755,0.010730014493555682,0.010811031718328383
2025search,3,2672,9989,0.2674942436680348,0.25890423052346706,0.2762630170393687,0.4769691529581928
2025search,11,422,9989,0.04224647111823005,0.0384746192408081,0.046370263205291695,0.030439135316886603
2025search,23,177,9989,0.017719491440584642,0.015311549139218018,0.020498231327503856,0.013376334499893932
2025search,24,138,9989,0.013815196716388027,0.011705922666662257,0.016298270138036197,0.010682950906076951
2025search,19,131,9989,0.013114425868455301,0.011063207554763855,0.015539982336238087,0.01664302718999756
2025search,0,365,9989,0.036540194213635,0.033035249247030274,0.0404014666161122,0.022353402065822724
2025search,2,442,9989,0.044248673540894984,0.04038801685102994,0.04845973106277418,0.024500721823853915
2025search,6,722,9989,0.07227950745820402,0.06736412316396023,0.07752374129770437,0.0494493051721265
2025search,14,96,9989,0.009610571628791672,0.007876969486339577,0.011721205836179804,0.008745939280004668
2025search,18,64,9989,0.0064070477525277805,0.005020969236349053,0.008172621337843414,0.006132360424742376
2025search,5,1862,9989,0.18640504555010512,0.17888916281115758,0.1941620333096532,0.10287522464173712
2025search,1,77,9989,0.007708479327259986,0.006172538489089227,0.009622914639111052,0.006525380329441543
2025search,8,1092,9989,0.10932025227750526,0.10335052111931584,0.11559035449487867,0.06387686434296895
2025search,10,133,9989,0.013314646110721794,0.011246680798393333,0.01575679563937904,0.007709109656485717
2026search,15,155,9981,0.015529506061516882,0.01328348759845667,0.01814830430066667,0.023251095897824443
2026search,17,101,9981,0.010119226530407775,0.008335570527994524,0.01227982529265765,0.021447058664357616
2026search,4,974,9981,0.09758541228333835,0.0919175037943749,0.10356296196156116,0.07939225024353284
2026search,22,73,9981,0.007313896403166016,0.00582141920460738,0.009185474945726406,0.008416833531767507
2026search,0,405,9981,0.0405770964833183,0.0368797081139158,0.04462799155590739,0.028722264314319727
