source,label,n,distinct,hhi_strings,top1_pv_share,top5_pv_share
2025search,中英文翻译查询,206,206,0.004854368932038833,0.17110365684904782,0.3508317689386235
2025search,高考信息查询,75,75,0.013333333333333338,0.3401410494442288,0.49335836838590347
2025search,官网入口查询,69,69,0.014492753623188403,0.1780437359006859,0.5690952187023824
2025search,高考志愿填报信息查询,100,100,0.01,0.19263198895628914,0.41318257064137154
2025search,查询中考成绩,181,181,0.005524861878453038,0.10144075271978831,0.2666480828786033
2025search,考试招生官网查询,53,53,0.018867924528301876,0.17233691502127196,0.4902980800698157
2025search,生肖谜底查询,87,87,0.011494252873563223,0.13929592101844634,0.39609314107560406
2025search,查询高校与职业院校信息,2672,2672,0.0003742514970059881,0.0030496772774530577,0.012654798909742212
2025search,录取分数线查询,422,422,0.0023696682464454982,0.04559683863764291,0.1331294811342518
2025search,查找古诗文原文,330,330,0.0030303030303030307,0.04331158168152001,0.1293068454545343
2025search,短词模糊查询处理,177,177,0.005649717514124294,0.07435463338451646,0.2011758993136213
2025search,查询好词好句与名言故事素材,138,138,0.007246376811594202,0.08373100383867066,0.22049350581059052
2025search,教育考试院官网查询,131,131,0.007633587786259541,0.05239364002472434,0.19161566746198
2025search,词语释义查询,260,260,0.0038461538461538472,0.051617325790724644,0.14747166716851068
2025search,查询极短词条,128,128,0.0078125,0.0829958769711061,0.2242167675290022
2025search,查询专业与院校信息,168,168,0.00595238095238095,0.04042234175745727,0.1464547725009168
2025search,生成作业与学习内容,222,222,0.0045045045045045045,0.03751452210673252,0.14510842436798468
2025search,高校985/211属性查询,93,93,0.010752688172043013,0.08637205405762917,0.2721675962873962
2025search,查询词语对应生肖,96,96,0.01041666666666667,0.06074620035166317,0.21043187128164362
2025search,教育服务平台官网查询,64,64,0.015625,0.08630955788895123,0.3122545258842794
2025search,英文单词查询,1862,1862,0.0005370569280343718,0.00490598595130395,0.012272643812792354
2025search,查询职业资格考试报名信息,77,77,0.012987012987012984,0.07672606749311295,0.27390560433884303
2025search,按需求生成与改写文本,145,145,0.006896551724137931,0.045140250572767236,0.1502232588219915
2025search,汉字读音释义查询,314,314,0.0031847133757961785,0.02734674149814503,0.07632413535875632
2025search,查询中文内容拼音读音,1015,1015,0.0009852216748768472,0.005619393535884344,0.02437151128574911
2025search,汉字笔顺查询,133,133,0.007518796992481204,0.0400326090421777,0.1116950781296255
2025search,考试升学报考条件与学制学费查询,34,34,0.029411764705882353,0.1471733119906868,0.36388605937136204
2025search,汉字组词查询,128,128,0.0078125,0.04134519355656632,0.12219859146912561
2025search,查询专业学习内容与就业方向,101,101,0.009900990099009903,0.034335878655654246,0.1554464703132305
2025search,专业就业方向及前景查询,83,83,0.012048192771084335,0.039754976633704274,0.15333970204745553
2025search,查询拼音字母与声韵母发音表,45,45,0.02222222222222223,0.062398072068890316,0.2615068194330471
2025search,查询院校基本信息,46,46,0.021739130434782615,0.07098230817933127,0.2989212887195231
2025search,查询词语概念含义与基础常识,69,69,0.014492753623188403,0.050803877240134666,0.17181723800005821
2025search,查询汉字与词语,36,36,0.027777777777777776,0.06788196038815929,0.27252272935990446
2025search,查询高校一本二本层次,149,149,0.006711409395973157,0.018665005902529258,0.0672562999042582
2025search,查询事物区别,27,27,0.03703703703703703,0.06233091656747104,0.2857104209501136
2025search,院校专业名单查询,21,21,0.0476190476190476,0.07645117313625602,0.32991318074191006
2025search,多音字组词查询,32,32,0.03125,0.04997185718131317,0.2204683943910139
2026search,生肖谜底查询,155,155,0.006451612903225807,0.21159883272671198,0.4198052410919766
2026search,官网入口查询,101,101,0.009900990099009903,0.18633985093316596,0.5141039430480161
2026search,中英文翻译查询,176,176,0.005681818181818182,0.19077795141238765,0.3516757107055991
2026search,查找古诗文原文,327,327,0.003058103975535168,0.07912823973407314,0.15864955319105428
2026search,高考信息查询,73,73,0.013698630136986297,0.2711519759526125,0.4611118701826862
2026search,词语释义查询,293,293,0.00341296928327645,0.08442395399563751,0.2052628643664485
2026search,教育服务平台官网查询,92,92,0.010869565217391304,0.18471746283124224,0.36136633582262745
2026search,查询高校与职业院校信息,2408,2408,0.0004152823920265782,0.003502910937507058,0.015491426773398535
2026search,查询中考成绩,164,164,0.0060975609756097554,0.07944508448540707,0.25286818356374813
2026search,生成作业与学习内容,166,166,0.006024096385542167,0.09618406285072953,0.26762797052652126
2026search,查询词语对应生肖,115,115,0.008695652173913047,0.09321284368390696,0.29830801768890597
2026search,考试招生官网查询,103,103,0.009708737864077664,0.09950862670016271,0.33057028076893286
2026search,高考志愿填报信息查询,74,74,0.013513513513513518,0.12212710637984744,0.42029483185753885
2026search,查询职业资格考试报名信息,94,94,0.010638297872340424,0.12472477658334416,0.3160304919792033
2026search,短词模糊查询处理,197,197,0.005076142131979696,0.060806875455741996,0.17126268625229873
2026search,查询极短词条,182,182,0.005494505494505495,0.06422397988581005,0.2315593735267927
2026search,按需求生成与改写文本,155,155,0.006451612903225807,0.06291241582775939,0.1890187599936941
2026search,教育考试院官网查询,157,157,0.006369426751592356,0.03581149685309944,0.14307400756049887
2026search,高校985/211属性查询,116,116,0.008620689655172414,0.06182849065743395,0.18326993782210607
2026search,英文单词查询,1591,1591,0.0006285355122564425,0.006345856628625156,0.018837452958050695
2026search,查询中文内容拼音读音,1363,1363,0.0007336757153338226,0.005788927063091916,0.023026596258675477
2026search,录取分数线查询,257,257,0.0038910505836575876,0.027038736485555052,0.11866322692451602
2026search,汉字读音释义查询,397,396,0.0025315813183257306,0.019488520058931667,0.07382755968135178
2026search,查询专业与院校信息,121,121,0.008264462809917356,0.043298813213394814,0.14713130244160555
2026search,查询好词好句与名言故事素材,137,137,0.007299270072992699,0.035378879201592335,0.14125620251745116
2026search,查询院校基本信息,36,36,0.027777777777777776,0.12214462947330725,0.3576087790653058
2026search,考试升学报考条件与学制学费查询,60,60,0.016666666666666663,0.08634976013955516,0.2500975508986159
2026search,查询专业学习内容与就业方向,85,85,0.011764705882352943,0.042837143119434505,0.18620903332415317
2026search,专业就业方向及前景查询,95,95,0.010526315789473679,0.03397103168718176,0.1309506154530624
2026search,查询词语概念含义与基础常识,80,80,0.012500000000000004,0.046310246265189176,0.18671942101631908
2026search,查询拼音字母与声韵母发音表,39,39,0.02564102564102563,0.07203410010953946,0.30832976139448487
2026search,汉字笔顺查询,246,246,0.004065040650406506,0.014536188449231924,0.05857910205736292
2026search,查询汉字与词语,32,32,0.03125,0.079452143714907,0.3308558631657525
2026search,查询事物区别,29,29,0.03448275862068965,0.09405445915563329,0.2975268548588559
2026search,汉字组词查询,150,150,0.006666666666666669,0.021010285799622913,0.08064365584573166
2026search,查询高校一本二本层次,66,66,0.015151515151515154,0.040757549310525394,0.14118956187816373
2026search,多音字组词查询,29,29,0.03448275862068965,0.07691978426504578,0.3159832206146733
2026search,院校专业名单查询,20,20,0.05000000000000002,0.09022184541472374,0.37339268051434216
assistant_top,按需求生成与改写文本,48,48,0.020833333333333336,0.12883389855774605,0.32556926172995937
assistant_top,查询极短词条,117,117,0.008547008547008551,0.14955045512927903,0.35340617883757436
assistant_top,生成作业与学习内容,130,130,0.0076923076923076945,0.07233197259075667,0.1917189094620207
assistant_top,高校985/211属性查询,2,2,0.5,0.524869109947644,1.0
assistant_top,查询拼音字母与声韵母发音表,8,8,0.125,0.20966595593461265,0.8081023454157781
assistant_top,录取分数线查询,4,4,0.25,0.5883965280950205,1.0
assistant_top,高考信息查询,10,10,0.10000000000000003,0.2028462998102467,0.6402277039848198
assistant_top,汉字组词查询,34,34,0.029411764705882353,0.2852319436288902,0.44289489136817384
assistant_top,查询词语概念含义与基础常识,18,18,0.05555555555555555,0.47048617135718496,0.709025922198702
assistant_top,查询好词好句与名言故事素材,56,56,0.017857142857142856,0.08045467498337715,0.25624544850077574
assistant_top,查找古诗文原文,40,40,0.025000000000000005,0.1602908484623935,0.35550203779177475
assistant_top,英文单词查询,29,29,0.03448275862068965,0.4582349042334427,0.7513298550330553
assistant_top,汉字读音释义查询,19,19,0.05263157894736842,0.2349554381260352,0.5474406498935248
assistant_top,中英文翻译查询,43,42,0.0243374797187669,0.511904761904762,0.7574037597622503
assistant_top,短词模糊查询处理,183,183,0.00546448087431694,0.13851468241124146,0.30982064131611553
assistant_top,查询专业学习内容与就业方向,1,1,1.0,1.0,1.0
assistant_top,查询院校基本信息,5,5,0.20000000000000004,0.3540810334703465,1.0
assistant_top,考试招生官网查询,2,2,0.5,0.5169606512890095,1.0
assistant_top,词语释义查询,9,9,0.1111111111111111,0.2805355303810505,0.7114315139031926
assistant_top,生肖谜底查询,15,15,0.06666666666666667,0.264524391663756,0.5822563744324137
assistant_top,查询汉字与词语,9,9,0.1111111111111111,0.2600541027953111,0.7779981965734896
assistant_top,查询词语对应生肖,11,11,0.09090909090909091,0.12484300427028387,0.5197186636523486
assistant_top,查询高校与职业院校信息,14,13,0.0816326530612245,0.2642556903798874,0.7297168689031645
assistant_top,考试升学报考条件与学制学费查询,15,14,0.07555555555555556,0.27300613496932513,0.6503997025469419
assistant_top,查询中考成绩,1,1,1.0,1.0,1.0
