source,label,n,distinct,hhi_strings,top1_pv_share,top5_pv_share
2025search,启动翻译工具或查询英汉词句,2099,2099,0.0004764173415912339,0.02981104672272813,0.0464095972579263
2025search,进行升学与择校志愿决策咨询,442,442,0.002262443438914028,0.08307081941063099,0.21533343182053016
2025search,导航至官方招考政务门户与登录入口,302,302,0.003311258278145696,0.056888643909941965,0.19877726588874478
2025search,无意图或上下文依赖的残余查询,1034,1034,0.0009671179883945838,0.029292471301086132,0.07612631644030421
2025search,查询考试成绩与出分动态,104,104,0.009615384615384618,0.15909710223478576,0.42570228209865635
2025search,求生肖谜语博彩谜底,176,176,0.005681818181818182,0.078849356770728,0.23962909992021675
2025search,按裸校名检索院校信息,2377,2377,0.0004206983592763988,0.0031837843553616683,0.013211283399381041
2025search,检索古诗文与课文原文,467,467,0.002141327623126338,0.030453171684422464,0.0983612353035013
2025search,查询词语或成语释义,160,160,0.006250000000000002,0.07695589466679827,0.22400975519677546
2025search,查询录取分数线与录取数据,416,416,0.0024038461538461544,0.027268508312932906,0.10351544824865705
2025search,了解专业培养内容与就业前景,350,350,0.0028571428571428567,0.02330299903055321,0.08442943365543985
2025search,完成中小学学科作业与写作任务,174,174,0.005747126436781611,0.05128878742858523,0.14426084960925706
2025search,按结构约束列举字词,77,77,0.012987012987012984,0.10181397237525532,0.3089147075401371
2025search,查询官方教务与考试办事流程,13,13,0.07692307692307694,0.33907171390526913,0.6713191934563439
2025search,进入高校官网及校内业务平台,186,186,0.005376344086021506,0.03161190285188196,0.12043911552356289
2025search,判定高校办学层次与标签,248,248,0.00403225806451613,0.0297239859914577,0.0809310276741455
2025search,查询汉字或词语读音,1006,1006,0.00099403578528827,0.005636932192231732,0.02444757706729256
2025search,查询职业资格与成人学历提升,75,75,0.013333333333333338,0.0671986308053777,0.22244158027879332
2025search,生成生字组词,153,153,0.006535947712418303,0.03617070399326383,0.09868852904294763
2025search,查询汉字笔顺写法,130,130,0.0076923076923076945,0.022740821938883438,0.0911700225004327
2026search,求生肖谜语博彩谜底,270,270,0.003703703703703704,0.1350428461345638,0.2828773291492977
2026search,导航至官方招考政务门户与登录入口,424,424,0.0023584905660377353,0.06404392673817952,0.19455902519933438
2026search,启动翻译工具或查询英汉词句,1837,1837,0.0005443658138268917,0.03188582443978897,0.04618244836625682
2026search,检索古诗文与课文原文,469,469,0.002132196162046908,0.059038826343529145,0.12033403234200679
2026search,进行升学与择校志愿决策咨询,353,353,0.0028328611898016994,0.06957976191458293,0.18759744920266958
2026search,查询词语或成语释义,207,207,0.004830917874396134,0.10577968259883849,0.26171620236653315
2026search,无意图或上下文依赖的残余查询,1175,1174,0.0008525124490719785,0.021187135500605393,0.06846750002898602
2026search,按裸校名检索院校信息,2144,2144,0.0004664179104477613,0.0036520868866112333,0.016151149025299183
2026search,查询考试成绩与出分动态,103,103,0.009708737864077664,0.13492947794657173,0.2994129956246433
2026search,查询官方教务与考试办事流程,18,18,0.05555555555555555,0.3910546467107554,0.6924527207332638
2026search,查询录取分数线与录取数据,234,234,0.004273504273504275,0.04544873484975592,0.1411040003834999
2026search,完成中小学学科作业与写作任务,130,130,0.0076923076923076945,0.06083250348536148,0.18922127066321454
2026search,查询汉字或词语读音,1339,1339,0.0007468259895444361,0.005858622217072267,0.02330382244487562
2026search,进入高校官网及校内业务平台,219,219,0.004566210045662101,0.02563763594380695,0.107076128531895
2026search,了解专业培养内容与就业前景,295,295,0.003389830508474576,0.018293890326083487,0.0650825588451343
2026search,查询职业资格与成人学历提升,116,116,0.008620689655172414,0.058608622928450385,0.19164997689107996
2026search,判定高校办学层次与标签,186,186,0.005376344086021506,0.03125604098202204,0.09584017977962497
2026search,按结构约束列举字词,49,49,0.020408163265306117,0.08282625281452947,0.2992054187833789
2026search,查询汉字笔顺写法,249,249,0.00401606425702811,0.01442217912806148,0.05811965811965812
2026search,生成生字组词,164,164,0.0060975609756097554,0.018983765549230446,0.07403752899009065
assistant_top,无意图或上下文依赖的残余查询,532,530,0.0018938323251738369,0.04635228558729825,0.17355635814941936
assistant_top,完成中小学学科作业与写作任务,105,105,0.009523809523809526,0.04476587589350462,0.1923365793017715
assistant_top,判定高校办学层次与标签,1,1,1.0,1.0,1.0
assistant_top,查询录取分数线与录取数据,4,4,0.25,0.7191513121161363,1.0
assistant_top,进行升学与择校志愿决策咨询,27,27,0.03703703703703703,0.1300208659363589,0.42762128325508597
assistant_top,启动翻译工具或查询英汉词句,48,47,0.02170138888888888,0.40053807051698026,0.7620795479126109
assistant_top,检索古诗文与课文原文,51,51,0.019607843137254905,0.06861812673922998,0.2647504315051605
