key,类目,快照,该类该快照条数,可引条数,取法,query,pv_raw
1,人物资料查询,2025搜索,5835,5820,流量最高,陈小江,961536.0
1,人物资料查询,2025搜索,5835,5820,流量最高,韦韬,170243.0
1,人物资料查询,2025搜索,5835,5820,流量最高,刘晓庆,43466.0
1,人物资料查询,2025搜索,5835,5820,随机,田雷,1337.0
1,人物资料查询,2025搜索,5835,5820,随机,赵奕欢,811.0
1,人物资料查询,2025搜索,5835,5820,随机,郑希怡,229.0
38,查询含“马”字人物信息,2025搜索,104,96,流量最高,马兴瑞,502916.0
38,查询含“马”字人物信息,2025搜索,104,96,流量最高,马兴瑞简历,7149.0
38,查询含“马”字人物信息,2025搜索,104,96,流量最高,马斯克,4337.0
38,查询含“马”字人物信息,2025搜索,104,96,随机,马英瑞,777.0
38,查询含“马”字人物信息,2025搜索,104,96,随机,马歇尔,215.0
38,查询含“马”字人物信息,2025搜索,104,96,随机,司马迁简介,249.0
37,查询习近平个人资料与讲话,2025搜索,47,39,流量最高,习近平,66375.0
37,查询习近平个人资料与讲话,2025搜索,47,39,流量最高,习近平系列讲话,4831.0
37,查询习近平个人资料与讲话,2025搜索,47,39,流量最高,习近平简历,3915.0
37,查询习近平个人资料与讲话,2025搜索,47,39,随机,习近平祖籍,218.0
37,查询习近平个人资料与讲话,2025搜索,47,39,随机,习近平简介,1302.0
37,查询习近平个人资料与讲话,2025搜索,47,39,随机,习近平老家,264.0
16,查询鹿晗关晓彤近况与感情动态,2025搜索,56,52,流量最高,鹿晗,51718.0
16,查询鹿晗关晓彤近况与感情动态,2025搜索,56,52,流量最高,鹿晗关晓彤宣布最新消息,18283.0
16,查询鹿晗关晓彤近况与感情动态,2025搜索,56,52,流量最高,鹿晗个人资料,8903.0
16,查询鹿晗关晓彤近况与感情动态,2025搜索,56,52,随机,关晓彤鹿晗,1060.0
16,查询鹿晗关晓彤近况与感情动态,2025搜索,56,52,随机,鹿晗和关晓彤现状,846.0
16,查询鹿晗关晓彤近况与感情动态,2025搜索,56,52,随机,鹿晗和关晓彤,393.0
35,肖战个人资料简介查询,2025搜索,14,11,流量最高,肖战,40528.0
35,肖战个人资料简介查询,2025搜索,14,11,流量最高,肖战个人简介,3911.0
35,肖战个人资料简介查询,2025搜索,14,11,流量最高,肖战百度百科,2801.0
35,肖战个人资料简介查询,2025搜索,14,11,随机,肖战和王一博,654.0
35,肖战个人资料简介查询,2025搜索,14,11,随机,肖邦,350.0
35,肖战个人资料简介查询,2025搜索,14,11,随机,肖战图片,1068.0
22,美女图片查询,2025搜索,56,2,流量最高,美腿,518.0
22,美女图片查询,2025搜索,56,2,流量最高,民国四大美男,262.0
39,名称含义查询,2025搜索,491,488,流量最高,白鹿,28246.0
39,名称含义查询,2025搜索,491,488,流量最高,孟子义,15298.0
39,名称含义查询,2025搜索,491,488,流量最高,哪吒,10433.0
39,名称含义查询,2025搜索,491,488,随机,孤僻的察尔森,364.0
39,名称含义查询,2025搜索,491,488,随机,黄河,897.0
39,名称含义查询,2025搜索,491,488,随机,七海千秋,256.0
0,专名信息查询,2025搜索,1210,1203,流量最高,佩通坦,25388.0
0,专名信息查询,2025搜索,1210,1203,流量最高,石泰峰,12415.0
0,专名信息查询,2025搜索,1210,1203,流量最高,王楚然,9711.0
0,专名信息查询,2025搜索,1210,1203,随机,程寄县,415.0
0,专名信息查询,2025搜索,1210,1203,随机,林立果,416.0
0,专名信息查询,2025搜索,1210,1203,随机,赛维尔,232.0
26,查询中国中央党政军领导成员名单与职务,2025搜索,156,90,流量最高,胡锦涛,20579.0
26,查询中国中央党政军领导成员名单与职务,2025搜索,156,90,流量最高,毛泽东,17911.0
26,查询中国中央党政军领导成员名单与职务,2025搜索,156,90,流量最高,江泽民,16180.0
26,查询中国中央党政军领导成员名单与职务,2025搜索,156,90,随机,格力迎新董事长,1118.0
26,查询中国中央党政军领导成员名单与职务,2025搜索,156,90,随机,中国历任国家席位都有哪几个,364.0
26,查询中国中央党政军领导成员名单与职务,2025搜索,156,90,随机,中央办公厅主任,842.0
21,省级党委书记任免查询,2025搜索,94,17,流量最高,新疆陈小江,19231.0
21,省级党委书记任免查询,2025搜索,94,17,流量最高,陈小江新疆,4141.0
21,省级党委书记任免查询,2025搜索,94,17,流量最高,陈小江 新疆,2389.0
21,省级党委书记任免查询,2025搜索,94,17,随机,新疆 常务副 陈,233.0
21,省级党委书记任免查询,2025搜索,94,17,随机,新疆自治区陈小江简历,238.0
21,省级党委书记任免查询,2025搜索,94,17,随机,马瑞兴新疆,855.0
51,查询女性人物及角色信息,2025搜索,63,55,流量最高,秘书,2884.0
51,查询女性人物及角色信息,2025搜索,63,55,流量最高,猎魔女团,2487.0
51,查询女性人物及角色信息,2025搜索,63,55,流量最高,女人,2158.0
51,查询女性人物及角色信息,2025搜索,63,55,随机,扶摇夫人,506.0
51,查询女性人物及角色信息,2025搜索,63,55,随机,18岁,366.0
51,查询女性人物及角色信息,2025搜索,63,55,随机,女演员,308.0
13,查询人物背景与个人生活,2025搜索,145,127,流量最高,韦东奕晋升北大长聘副教授?校方回应,16167.0
13,查询人物背景与个人生活,2025搜索,145,127,流量最高,赵本山最新信息,14355.0
13,查询人物背景与个人生活,2025搜索,145,127,流量最高,日军在杨靖宇头颅前合影公开,2392.0
13,查询人物背景与个人生活,2025搜索,145,127,随机,蔡澜的感情经历,229.0
13,查询人物背景与个人生活,2025搜索,145,127,随机,王虹数学家,245.0
13,查询人物背景与个人生活,2025搜索,145,127,随机,感动中国十大人物,246.0
25,官员职务及履历查询,2025搜索,80,19,流量最高,李克强,15246.0
25,官员职务及履历查询,2025搜索,80,19,流量最高,特朗普,5690.0
25,官员职务及履历查询,2025搜索,80,19,流量最高,普京,2478.0
25,官员职务及履历查询,2025搜索,80,19,随机,鹰潭市公安局李斌,301.0
25,官员职务及履历查询,2025搜索,80,19,随机,北京市公安局局长,416.0
25,官员职务及履历查询,2025搜索,80,19,随机,金正大,281.0
36,人物简历查询,2025搜索,70,65,流量最高,陈小江简历,15161.0
36,人物简历查询,2025搜索,70,65,流量最高,韦韬任职公示,7415.0
36,人物简历查询,2025搜索,70,65,流量最高,韦韬简历,3778.0
36,人物简历查询,2025搜索,70,65,随机,普京简历,666.0
36,人物简历查询,2025搜索,70,65,随机,陈小江简历英国,1417.0
36,人物简历查询,2025搜索,70,65,随机,高密邱纯洁,311.0
52,人名信息查询,2025搜索,214,213,流量最高,刘亦菲,13138.0
52,人名信息查询,2025搜索,214,213,流量最高,彭丽媛,12350.0
52,人名信息查询,2025搜索,214,213,流量最高,迪丽热巴,9696.0
52,人名信息查询,2025搜索,214,213,随机,霍建华,1026.0
52,人名信息查询,2025搜索,214,213,随机,twice,1212.0
52,人名信息查询,2025搜索,214,213,随机,窦唯,773.0
50,人物角色资料查询,2025搜索,316,313,流量最高,波多野结衣,12620.0
50,人物角色资料查询,2025搜索,316,313,流量最高,那尔那茜,8676.0
50,人物角色资料查询,2025搜索,316,313,流量最高,单依纯,6241.0
50,人物角色资料查询,2025搜索,316,313,随机,岬奈奈美,229.0
50,人物角色资料查询,2025搜索,316,313,随机,薄姬,496.0
50,人物角色资料查询,2025搜索,316,313,随机,蕾哈娜,352.0
34,查询对象身份,2025搜索,92,74,流量最高,四大名著的作者分别是,1985.0
34,查询对象身份,2025搜索,92,74,流量最高,闻鸡起舞的主人公是谁,1772.0
34,查询对象身份,2025搜索,92,74,流量最高,春晓的作者到底是谁,1560.0
34,查询对象身份,2025搜索,92,74,随机,郑耀先的历史原型是谁,440.0
34,查询对象身份,2025搜索,92,74,随机,大头和珍珍,1026.0
34,查询对象身份,2025搜索,92,74,随机,灰尘的旅行作者是谁,264.0
20,党委书记及常委任职查询,2025搜索,153,2,流量最高,内蒙古党委常委,397.0
20,党委书记及常委任职查询,2025搜索,153,2,流量最高,广西常委,220.0
17,人物及机构基本信息查询,2025搜索,81,73,流量最高,听风的蚕,7400.0
17,人物及机构基本信息查询,2025搜索,81,73,流量最高,孔子姓什么,3291.0
17,人物及机构基本信息查询,2025搜索,81,73,流量最高,fresh_ye为什么叫年薪,1731.0
17,人物及机构基本信息查询,2025搜索,81,73,随机,毛泽东属什么,411.0
17,人物及机构基本信息查询,2025搜索,81,73,随机,冰心的原名叫什么,802.0
17,人物及机构基本信息查询,2025搜索,81,73,随机,毛泽东属什么生肖,263.0
32,人物个人简介查询,2025搜索,77,77,流量最高,马兴个人简介,6295.0
32,人物个人简介查询,2025搜索,77,77,流量最高,关晓彤个人简介,5883.0
32,人物个人简介查询,2025搜索,77,77,流量最高,张凌赫个人简介,5045.0
32,人物个人简介查询,2025搜索,77,77,随机,胡适个人简介及成就,485.0
32,人物个人简介查询,2025搜索,77,77,随机,郭沫若个人简介及作品,400.0
32,人物个人简介查询,2025搜索,77,77,随机,井柏然个人简介,256.0
49,鞠婧祎资料与送花影响力查询,2025搜索,7,7,流量最高,鞠婧祎,6220.0
