key,类目,搜索条数,搜索n,搜索占比%,助手条数,助手n,助手占比%,差_pp,低_pp,高_pp,显著,归属,另一边期望条数,另一边P(0),缺席判定,助手行占该类比例%
BARE_NAME_IDENTITY_LOOKUP,裸名人物身份识别,11865,19965,59.429,593,1839,32.246,-27.183,-29.388,-24.907,True,两界面都有,,,,4.76
BIO_PROFILE_LOOKUP,人物档案调阅,4057,19965,20.321,99,1839,5.383,-14.937,-16.035,-13.682,True,两界面都有,,,,2.38
ENTERTAINER_POPULARITY_METRIC_LOOKUP,艺人平台热度数值查询,247,19965,1.237,2,1839,0.109,-1.128,-1.309,-0.807,True,两界面都有,,,,0.8
FAN_ENGAGEMENT_ACTION,粉丝打榜投票入口,146,19965,0.731,1,1839,0.054,-0.677,-0.813,-0.401,True,两界面都有,,,,0.68
NAVIGATE_TO_PERSON_PAGE,跳转人物站外主页,120,19965,0.601,1,1839,0.054,-0.547,-0.672,-0.275,True,两界面都有,,,,0.83
PERSON_IMAGE_REQUEST,人物肖像图片获取,292,19965,1.463,23,1839,1.251,-0.212,-0.663,0.427,False,两界面都有,,,,7.3
WORK_CONTENT_RETRIEVAL,作品本体获取,39,19965,0.195,3,1839,0.163,-0.032,-0.161,0.288,False,两界面都有,,,,7.14
OFFICE_HOLDER_LOOKUP,公共职务现任者查询,495,19965,2.479,46,1839,2.501,0.022,-0.638,0.867,False,两界面都有,,,,8.5
SEXUALIZED_BROWSE_NON_PERSON,性化类目浏览或非具体人物浏览,199,19965,0.997,23,1839,1.251,0.254,-0.187,0.886,False,两界面都有,,,,10.36
DEFAMATION_AND_SCANDAL,黑料绯闻炒作查询,13,19965,0.065,15,1839,0.816,0.751,0.426,1.277,True,两界面都有,,,,53.57
MEME_OR_PHRASE_EXPLAINER,人物相关梗与说法解释,29,19965,0.145,19,1839,1.033,0.888,0.512,1.465,True,两界面都有,,,,39.58
REVERSE_PERSON_RESOLUTION,作品角色反查人物,92,19965,0.461,45,1839,2.447,1.986,1.364,2.802,True,两界面都有,,,,32.85
PERSONNEL_EVENT_LOOKUP,人事任免事件查询,153,19965,0.766,67,1839,3.643,2.877,2.102,3.841,True,两界面都有,,,,30.45
PERSON_ATTRIBUTE_LOOKUP,人物单项属性查询,349,19965,1.748,107,1839,5.818,4.07,3.071,5.248,True,两界面都有,,,,23.46
GROUP_ROSTER_ENUMERATION,群体名单枚举,463,19965,2.319,129,1839,7.015,4.696,3.594,5.97,True,两界面都有,,,,21.79
RELATIONSHIP_AND_FAMILY_STATUS,私人家世与感情关系查询,265,19965,1.327,116,1839,6.308,4.98,3.944,6.194,True,两界面都有,,,,30.45
CLAIM_VERIFICATION,人物相关说法核实,43,19965,0.215,122,1839,6.634,6.419,5.367,7.65,True,两界面都有,,,,73.94
PERSON_RECENT_EVENT_LOOKUP,人物近期事件状态查询,187,19965,0.937,164,1839,8.918,7.981,6.754,9.376,True,两界面都有,,,,46.72
OUT_OF_DOMAIN_NON_PERSON,垂类外非人物查询,911,19965,4.563,264,1839,14.356,9.793,8.235,11.493,True,两界面都有,,,,22.47
