key,类目,a,b,k_a,k_b,n_a,n_b,占比_a%,占比_b%,差_pp,低_pp,高_pp,显著,类型
BARE_NAME_IDENTITY_LOOKUP__1,BARE_NAME_IDENTITY_LOOKUP__1,2025搜索,2026搜索,1027,764,9983,9982,10.287,7.654,-2.634,-3.427,-1.842,True,共有
BARE_NAME_IDENTITY_LOOKUP__2,BARE_NAME_IDENTITY_LOOKUP__2,2025搜索,2026搜索,3549,2587,9983,9982,35.55,25.917,-9.634,-10.904,-8.359,True,共有
BARE_NAME_IDENTITY_LOOKUP__3,BARE_NAME_IDENTITY_LOOKUP__3,2025搜索,2026搜索,2337,1601,9983,9982,23.41,16.039,-7.371,-8.469,-6.271,True,共有
BIO_PROFILE_LOOKUP__1,BIO_PROFILE_LOOKUP__1,2025搜索,2026搜索,722,1825,9983,9982,7.232,18.283,11.051,10.139,11.965,True,共有
BIO_PROFILE_LOOKUP__2,BIO_PROFILE_LOOKUP__2,2025搜索,2026搜索,354,1156,9983,9982,3.546,11.581,8.035,7.313,8.764,True,共有
CLAIM_VERIFICATION__1,CLAIM_VERIFICATION__1,2025搜索,2026搜索,35,8,9983,9982,0.351,0.08,-0.27,-0.413,-0.145,True,共有
DEFAMATION_AND_SCANDAL__1,DEFAMATION_AND_SCANDAL__1,2025搜索,2026搜索,11,2,9983,9982,0.11,0.02,-0.09,-0.178,-0.018,True,共有
ENTERTAINER_POPULARITY_METRIC_LOOKUP__1,ENTERTAINER_POPULARITY_METRIC_LOOKUP__1,2025搜索,2026搜索,0,247,9983,9982,0.0,2.474,2.474,2.185,2.798,True,b独有
FAN_ENGAGEMENT_ACTION__1,FAN_ENGAGEMENT_ACTION__1,2025搜索,2026搜索,11,135,9983,9982,0.11,1.352,1.242,1.016,1.493,True,共有
GROUP_ROSTER_ENUMERATION__1,GROUP_ROSTER_ENUMERATION__1,2025搜索,2026搜索,108,110,9983,9982,1.082,1.102,0.02,-0.27,0.311,False,共有
GROUP_ROSTER_ENUMERATION__2,GROUP_ROSTER_ENUMERATION__2,2025搜索,2026搜索,98,82,9983,9982,0.982,0.821,-0.16,-0.426,0.104,False,共有
GROUP_ROSTER_ENUMERATION__3,GROUP_ROSTER_ENUMERATION__3,2025搜索,2026搜索,3,62,9983,9982,0.03,0.621,0.591,0.443,0.766,True,共有
MEME_OR_PHRASE_EXPLAINER__1,MEME_OR_PHRASE_EXPLAINER__1,2025搜索,2026搜索,16,13,9983,9982,0.16,0.13,-0.03,-0.144,0.081,False,共有
NAVIGATE_TO_PERSON_PAGE__1,NAVIGATE_TO_PERSON_PAGE__1,2025搜索,2026搜索,31,89,9983,9982,0.311,0.892,0.581,0.37,0.805,True,共有
OFFICE_HOLDER_LOOKUP__1,OFFICE_HOLDER_LOOKUP__1,2025搜索,2026搜索,129,125,9983,9982,1.292,1.252,-0.04,-0.353,0.273,False,共有
OFFICE_HOLDER_LOOKUP__2,OFFICE_HOLDER_LOOKUP__2,2025搜索,2026搜索,176,65,9983,9982,1.763,0.651,-1.112,-1.422,-0.813,True,共有
OUT_OF_DOMAIN_NON_PERSON__1,OUT_OF_DOMAIN_NON_PERSON__1,2025搜索,2026搜索,245,136,9983,9982,2.454,1.362,-1.092,-1.476,-0.714,True,共有
OUT_OF_DOMAIN_NON_PERSON__2,OUT_OF_DOMAIN_NON_PERSON__2,2025搜索,2026搜索,178,111,9983,9982,1.783,1.112,-0.671,-1.007,-0.341,True,共有
OUT_OF_DOMAIN_NON_PERSON__3,OUT_OF_DOMAIN_NON_PERSON__3,2025搜索,2026搜索,66,52,9983,9982,0.661,0.521,-0.14,-0.358,0.074,False,共有
OUT_OF_DOMAIN_NON_PERSON__4,OUT_OF_DOMAIN_NON_PERSON__4,2025搜索,2026搜索,64,59,9983,9982,0.641,0.591,-0.05,-0.271,0.17,False,共有
PERSONNEL_EVENT_LOOKUP__1,PERSONNEL_EVENT_LOOKUP__1,2025搜索,2026搜索,114,39,9983,9982,1.142,0.391,-0.751,-1.002,-0.513,True,共有
PERSON_ATTRIBUTE_LOOKUP__1,PERSON_ATTRIBUTE_LOOKUP__1,2025搜索,2026搜索,21,58,9983,9982,0.21,0.581,0.371,0.199,0.555,True,共有
PERSON_ATTRIBUTE_LOOKUP__2,PERSON_ATTRIBUTE_LOOKUP__2,2025搜索,2026搜索,28,54,9983,9982,0.28,0.541,0.26,0.083,0.446,True,共有
PERSON_ATTRIBUTE_LOOKUP__3,PERSON_ATTRIBUTE_LOOKUP__3,2025搜索,2026搜索,39,39,9983,9982,0.391,0.391,0.0,-0.177,0.177,False,共有
PERSON_ATTRIBUTE_LOOKUP__4,PERSON_ATTRIBUTE_LOOKUP__4,2025搜索,2026搜索,67,43,9983,9982,0.671,0.431,-0.24,-0.452,-0.034,True,共有
PERSON_IMAGE_REQUEST__1,PERSON_IMAGE_REQUEST__1,2025搜索,2026搜索,22,170,9983,9982,0.22,1.703,1.483,1.221,1.766,True,共有
PERSON_IMAGE_REQUEST__2,PERSON_IMAGE_REQUEST__2,2025搜索,2026搜索,55,45,9983,9982,0.551,0.451,-0.1,-0.301,0.098,False,共有
PERSON_RECENT_EVENT_LOOKUP__1,PERSON_RECENT_EVENT_LOOKUP__1,2025搜索,2026搜索,27,2,9983,9982,0.27,0.02,-0.25,-0.374,-0.151,True,共有
PERSON_RECENT_EVENT_LOOKUP__2,PERSON_RECENT_EVENT_LOOKUP__2,2025搜索,2026搜索,39,15,9983,9982,0.391,0.15,-0.24,-0.395,-0.097,True,共有
PERSON_RECENT_EVENT_LOOKUP__3,PERSON_RECENT_EVENT_LOOKUP__3,2025搜索,2026搜索,55,49,9983,9982,0.551,0.491,-0.06,-0.264,0.142,False,共有
RELATIONSHIP_AND_FAMILY_STATUS__1,RELATIONSHIP_AND_FAMILY_STATUS__1,2025搜索,2026搜索,15,18,9983,9982,0.15,0.18,0.03,-0.088,0.15,False,共有
RELATIONSHIP_AND_FAMILY_STATUS__2,RELATIONSHIP_AND_FAMILY_STATUS__2,2025搜索,2026搜索,81,35,9983,9982,0.811,0.351,-0.461,-0.68,-0.252,True,共有
RELATIONSHIP_AND_FAMILY_STATUS__3,RELATIONSHIP_AND_FAMILY_STATUS__3,2025搜索,2026搜索,72,44,9983,9982,0.721,0.441,-0.28,-0.498,-0.069,True,共有
REVERSE_PERSON_RESOLUTION__1,REVERSE_PERSON_RESOLUTION__1,2025搜索,2026搜索,58,34,9983,9982,0.581,0.341,-0.24,-0.435,-0.052,True,共有
SEXUALIZED_BROWSE_NON_PERSON__1,SEXUALIZED_BROWSE_NON_PERSON__1,2025搜索,2026搜索,105,94,9983,9982,1.052,0.942,-0.11,-0.389,0.167,False,共有
WORK_CONTENT_RETRIEVAL__1,WORK_CONTENT_RETRIEVAL__1,2025搜索,2026搜索,25,14,9983,9982,0.25,0.14,-0.11,-0.242,0.015,False,共有
BARE_NAME_IDENTITY_LOOKUP__1,BARE_NAME_IDENTITY_LOOKUP__1,2025搜索,助手头部1k,1027,97,9983,889,10.287,10.911,0.624,-1.357,2.918,False,共有
BARE_NAME_IDENTITY_LOOKUP__2,BARE_NAME_IDENTITY_LOOKUP__2,2025搜索,助手头部1k,3549,259,9983,889,35.55,29.134,-6.417,-9.459,-3.206,True,共有
BARE_NAME_IDENTITY_LOOKUP__3,BARE_NAME_IDENTITY_LOOKUP__3,2025搜索,助手头部1k,2337,130,9983,889,23.41,14.623,-8.787,-11.114,-6.179,True,共有
BIO_PROFILE_LOOKUP__1,BIO_PROFILE_LOOKUP__1,2025搜索,助手头部1k,722,36,9983,889,7.232,4.049,-3.183,-4.411,-1.599,True,共有
BIO_PROFILE_LOOKUP__2,BIO_PROFILE_LOOKUP__2,2025搜索,助手头部1k,354,12,9983,889,3.546,1.35,-2.196,-2.887,-1.143,True,共有
CLAIM_VERIFICATION__1,CLAIM_VERIFICATION__1,2025搜索,助手头部1k,35,11,9983,889,0.351,1.237,0.887,0.325,1.856,True,共有
DEFAMATION_AND_SCANDAL__1,DEFAMATION_AND_SCANDAL__1,2025搜索,助手头部1k,11,11,9983,889,0.11,1.237,1.127,0.575,2.093,True,共有
ENTERTAINER_POPULARITY_METRIC_LOOKUP__1,ENTERTAINER_POPULARITY_METRIC_LOOKUP__1,2025搜索,助手头部1k,0,1,9983,889,0.0,0.112,0.112,0.012,0.634,True,b独有
FAN_ENGAGEMENT_ACTION__1,FAN_ENGAGEMENT_ACTION__1,2025搜索,助手头部1k,11,1,9983,889,0.11,0.112,0.002,-0.125,0.526,False,共有
GROUP_ROSTER_ENUMERATION__1,GROUP_ROSTER_ENUMERATION__1,2025搜索,助手头部1k,108,4,9983,889,1.082,0.45,-0.632,-0.986,0.093,False,共有
GROUP_ROSTER_ENUMERATION__2,GROUP_ROSTER_ENUMERATION__2,2025搜索,助手头部1k,98,18,9983,889,0.982,2.025,1.043,0.273,2.209,True,共有
GROUP_ROSTER_ENUMERATION__3,GROUP_ROSTER_ENUMERATION__3,2025搜索,助手头部1k,3,0,9983,889,0.03,0.0,-0.03,-0.088,0.401,False,a独有
MEME_OR_PHRASE_EXPLAINER__1,MEME_OR_PHRASE_EXPLAINER__1,2025搜索,助手头部1k,16,12,9983,889,0.16,1.35,1.19,0.605,2.186,True,共有
NAVIGATE_TO_PERSON_PAGE__1,NAVIGATE_TO_PERSON_PAGE__1,2025搜索,助手头部1k,31,1,9983,889,0.311,0.112,-0.198,-0.358,0.332,False,共有
OFFICE_HOLDER_LOOKUP__1,OFFICE_HOLDER_LOOKUP__1,2025搜索,助手头部1k,129,8,9983,889,1.292,0.9,-0.392,-0.897,0.497,False,共有
OFFICE_HOLDER_LOOKUP__2,OFFICE_HOLDER_LOOKUP__2,2025搜索,助手头部1k,176,4,9983,889,1.763,0.45,-1.313,-1.703,-0.572,True,共有
OUT_OF_DOMAIN_NON_PERSON__1,OUT_OF_DOMAIN_NON_PERSON__1,2025搜索,助手头部1k,245,9,9983,889,2.454,1.012,-1.442,-2.019,-0.497,True,共有
